"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"ENS Lyon - Ecole normale supérieure de Lyon";2024;3723;"10.1038/S41467-023-42267-6";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2116,5;"10.1016/j.jas.2023.105918";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2116,5;"10.1016/j.jas.2023.105919";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2501,62;"10.1103/PhysRevResearch.6.L012055";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2783,01;"10.3390/cells13070613";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;4010,59;"10.1103/PhysRevX.14.021019";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2845;"10.1186/s12915-024-01846-9";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2778;"10.1088/1748-9326/ad35d9";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2234,94;"10.1093/narcan/zcae019";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;4345;"10.1186/s13059-024-03255-1";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2603,48;"10.1103/PhysRevResearch.6.033048";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2945;"10.1007/s12520-024-02025-1";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;3170;"10.1080/0144039X.2024.2344388";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;1434,43;"10.3847/1538-4357/ad4113";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;3981,89;"10.1103/PhysRevX.14.041020";"FALSE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;832,5;"10.1089/ast.2023.0127";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2745;"10.1140/EPJE/S10189-024-00450-7";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;3910;"10.1016/j.epsl.2024.119109";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2945;"10.1007/S12520-024-02120-3";"TRUE";;;;;;
"ENS Lyon - Ecole normale supérieure de Lyon";2024;2634,6;"10.1103/PhysRevResearch.6.043299";"FALSE";;;;;;
