"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"University of Vienna",2015,NA,"10.1080/13506285.2015.1132804",TRUE,"Informa UK Limited","Visual Cognition","1350-6285","1350-6285","1464-0716","1350-6285","http://creativecommons.org/licenses/by/4.0/",TRUE,"26924936","PMC4743615",NA,NA,FALSE,"Austrian Consortium T&F agreement"
"Paris Lodron University of Salzburg",2016,NA,"10.1080/02640414.2016.1161205",TRUE,"Informa UK Limited","Journal of Sports Sciences","0264-0414","0264-0414","1466-447X","0264-0414","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"27010531","PMC5214925",NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2016,NA,"10.1080/07036337.2016.1140154",TRUE,"Informa UK Limited","Journal of European Integration","0703-6337","0703-6337","1477-2280","0703-6337","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/00036811.2017.1402891",TRUE,"Informa UK Limited","Applicable Analysis","0003-6811","0003-6811","1563-504X","0003-6811","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"Vienna University of Economics and Business (WU)",2017,NA,"10.1080/00036846.2017.1374535",TRUE,"Informa UK Limited","Applied Economics","0003-6846","0003-6846","1466-4283","0003-6846","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Graz",2017,NA,"10.1080/0005772x.2017.1409950",TRUE,"Informa UK Limited","Bee World","0005-772X","0005-772X","2376-7618","0005-772X",NA,TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/00131857.2017.1373346",TRUE,"Informa UK Limited","Educational Philosophy and Theory","0013-1857","0013-1857","1469-5812","0013-1857","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/00131857.2017.1374847",TRUE,"Informa UK Limited","Educational Philosophy and Theory","0013-1857","0013-1857","1469-5812","0013-1857","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Innsbruck",2017,NA,"10.1080/0013838x.2017.1365558",TRUE,"Informa UK Limited","English Studies","0013-838X","0013-838X","1744-4217","0013-838X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/00140139.2017.1417642",TRUE,"Informa UK Limited","Ergonomics","0014-0139","0014-0139","1366-5847","0014-0139","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29235967",NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"TU Wien (TUW)",2017,NA,"10.1080/00207179.2017.1335439",TRUE,"Informa UK Limited","International Journal of Control","0020-7179","0020-7179","1366-5820","0020-7179","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Innsbruck",2017,NA,"10.1080/00207543.2017.1369598",TRUE,"Informa UK Limited","International Journal of Production Research","0020-7543","0020-7543","1366-588X","0020-7543","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"Vienna University of Economics and Business (WU)",2017,NA,"10.1080/00207543.2017.1394586",TRUE,"Informa UK Limited","International Journal of Production Research","0020-7543","0020-7543","1366-588X","0020-7543","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/00207543.2017.1394599",TRUE,"Informa UK Limited","International Journal of Production Research","0020-7543","0020-7543","1366-588X","0020-7543","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/00207659.2017.1335514",TRUE,"Informa UK Limited","International Journal of Sociology","0020-7659","0020-7659","1557-9336","0020-7659","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/00219266.2017.1405530",TRUE,"Informa UK Limited","Journal of Biological Education","0021-9266","0021-9266","2157-6009","0021-9266",NA,TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Innsbruck",2017,NA,"10.1080/00224545.2017.1288078",TRUE,"Informa UK Limited","The Journal of Social Psychology","0022-4545","0022-4545","1940-1183","0022-4545","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28139176",NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Graz",2017,NA,"10.1080/00291951.2017.1399164",TRUE,"Informa UK Limited","Norsk Geografisk Tidsskrift - Norwegian Journal of Geography","0029-1951","0029-1951","1502-5292","0029-1951","http://creativecommons.org/licenses/by/4.0/",TRUE,"29479580","PMC5796366",NA,NA,FALSE,"Austrian Consortium T&F agreement"
"Paris Lodron University of Salzburg",2017,NA,"10.1080/00343404.2017.1380305",TRUE,"Informa UK Limited","Regional Studies","0034-3404","0034-3404","1360-0591","0034-3404","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"Institute for Advanced Studies Vienna",2017,NA,"10.1080/00344893.2017.1383304",TRUE,"Informa UK Limited","Representation","0034-4893","0034-4893","1749-4001","0034-4893","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Graz",2017,NA,"10.1080/00927872.2017.1392533",TRUE,"Informa UK Limited","Communications in Algebra","0092-7872","0092-7872","1532-4125","0092-7872","http://creativecommons.org/licenses/by-nc-nd/4.0/legalcode",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/01490451.2017.1281360",TRUE,"Informa UK Limited","Geomicrobiology Journal","0149-0451","0149-0451","1521-0529","0149-0451","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"TU Wien (TUW)",2017,NA,"10.1080/01496395.2017.1331244",TRUE,"Informa UK Limited","Separation Science and Technology","0149-6395","0149-6395","1520-5754","0149-6395","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
"University of Vienna",2017,NA,"10.1080/01900692.2017.1295266",TRUE,"Informa UK Limited","International Journal of Public Administration","0190-0692","0190-0692","1532-4265","0190-0692","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Austrian Consortium T&F agreement"
