"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Wuerzburg U",2011,1982.6,"10.1371/journal.ppat.1001290",FALSE,"Public Library of Science (PLoS)","PLOS Pathogens","1553-7374",NA,"1553-7374","http://creativecommons.org/licenses/by/4.0/",TRUE,"21379338","PMC3040670",NA,NA,TRUE
"Wuerzburg U",2011,416.5,"10.1155/2011/751593",FALSE,"Hindawi Publishing Corporation","Arthritis","2090-1984","2090-1984","2090-1992","http://creativecommons.org/licenses/by/3.0/",TRUE,"22046524","PMC3199937",NA,NA,TRUE
"Wuerzburg U",2011,1128.39,"10.1371/journal.pone.0021741",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21750728","PMC3131289",NA,NA,TRUE
"Wuerzburg U",2011,1018.71,"10.1371/journal.pone.0022911",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21826217","PMC3149625",NA,NA,TRUE
"Wuerzburg U",2011,175.53,"10.5539/ach.v3n1p14",FALSE,"Canadian Center of Science and Education","Asian Culture and History","1916-9663","1916-9655","1916-9663",NA,TRUE,NA,NA,NA,NA,FALSE
"Wuerzburg U",2011,1090.04,"10.1186/1753-2000-5-5",FALSE,"Springer Science + Business Media","Child and Adolescent Psychiatry and Mental Health","1753-2000","1753-2000",NA,NA,TRUE,"21356037","PMC3058082",NA,NA,TRUE
"Wuerzburg U",2011,1275.68,"10.1186/1471-2431-11-31",FALSE,"Springer Science + Business Media","BMC Pediatrics","1471-2431",NA,"1471-2431","http://www.springer.com/tdm",TRUE,"21569228","PMC3115870",NA,NA,TRUE
"Wuerzburg U",2011,1309,"10.1186/1471-2407-11-68",FALSE,"Springer Science + Business Media","BMC Cancer","1471-2407",NA,"1471-2407","http://www.springer.com/tdm",TRUE,"21320309","PMC3044654",NA,NA,TRUE
"Wuerzburg U",2011,1150.79,"10.1371/journal.pone.0018441",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21541312","PMC3082526",NA,NA,TRUE
"Wuerzburg U",2011,1685.04,"10.1186/gb-2011-12-3-r24",FALSE,"Springer Science + Business Media","Genome Biology","1465-6906","1465-6906",NA,NA,TRUE,"21418624","PMC3129674",NA,NA,FALSE
"Wuerzburg U",2011,1432.76,"10.1186/1744-8069-7-21",FALSE,"SAGE Publications","Molecular Pain","1744-8069","1744-8069",NA,NA,TRUE,"21447193","PMC3073884",NA,NA,TRUE
"Wuerzburg U",2011,1280.44,"10.1186/1471-244X-11-103",FALSE,"Springer Science + Business Media","BMC Psychiatry","1471-244X",NA,"1471-244X","http://www.springer.com/tdm",TRUE,"21702894","PMC3143918",NA,NA,TRUE
"Wuerzburg U",2011,1489.07,"10.1364/OE.19.007020",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"21503016",NA,NA,NA,FALSE
"Wuerzburg U",2011,0,"10.3390/v3020102",FALSE,"MDPI AG","Viruses","1999-4915",NA,"1999-4915",NA,TRUE,"22049305","PMC3206598",NA,NA,TRUE
"Wuerzburg U",2011,1428,"10.1155/2011/971502",FALSE,"Hindawi Publishing Corporation","Mediators of Inflammation","0962-9351","0962-9351","1466-1861","http://creativecommons.org/licenses/by/3.0/",TRUE,"21437210","PMC3061215",NA,NA,TRUE
"Wuerzburg U",2011,1209.04,"10.1186/1743-7075-8-54",FALSE,"Springer Science + Business Media","Nutrition & Metabolism","1743-7075","1743-7075",NA,NA,TRUE,"21794124","PMC3157418",NA,NA,TRUE
"Wuerzburg U",2011,1142.4,"10.1186/1710-1492-7-7",FALSE,"Springer Science + Business Media","Allergy, Asthma & Clinical Immunology","1710-1492","1710-1492",NA,NA,TRUE,"21507228","PMC3104479",NA,NA,TRUE
"Wuerzburg U",2011,1137.1,"10.1371/journal.pone.0017296",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21390246","PMC3046968",NA,NA,TRUE
"Wuerzburg U",2011,1299.48,"10.1186/1471-2180-11-163",FALSE,"Springer Science + Business Media","BMC Microbiology","1471-2180","1471-2180",NA,NA,TRUE,"21745384","PMC3142209",NA,NA,TRUE
"Wuerzburg U",2011,773.5,"10.1155/2011/545104",FALSE,"Hindawi Publishing Corporation","Sarcoma","1357-714X","1357-714X","1369-1643","http://creativecommons.org/licenses/by/3.0/",TRUE,"21559264","PMC3087941",NA,NA,TRUE
"Wuerzburg U",2011,1191.06,"10.1371/journal.pone.0017040",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21347228","PMC3039648",NA,NA,TRUE
"Wuerzburg U",2011,1151.92,"10.1186/1756-9966-30-23",FALSE,"Springer Science + Business Media","Journal of Experimental & Clinical Cancer Research","1756-9966","1756-9966",NA,NA,TRUE,"21345220","PMC3058063",NA,NA,TRUE
"Wuerzburg U",2011,1156.25,"10.1371/journal.pone.0017667",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21408014","PMC3052370",NA,NA,TRUE
"Wuerzburg U",2011,1332.8,"10.1186/1471-2377-11-141",FALSE,"Springer Science + Business Media","BMC Neurology","1471-2377",NA,"1471-2377","http://www.springer.com/tdm",TRUE,"22054256","PMC3235964",NA,NA,TRUE
"Wuerzburg U",2011,264.19,"10.4236/psych.2011.23042",FALSE,"Scientific Research Publishing, Inc,","Psychology","2152-7180","2152-7180","2152-7199","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Wuerzburg U",2011,1128.12,"10.1186/2040-7378-3-3",FALSE,"Springer Science + Business Media","Experimental & Translational Stroke Medicine","2040-7378","2040-7378",NA,NA,TRUE,"21457546","PMC3080328",NA,NA,TRUE
"Wuerzburg U",2011,1128.24,"10.1371/journal.pone.0016016",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21264256","PMC3021540",NA,NA,TRUE
"Wuerzburg U",2011,1108.62,"10.1371/journal.pone.0017271",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21408149","PMC3050840",NA,NA,TRUE
"Wuerzburg U",2011,793.38,"10.12659/MSM.881974",FALSE,"International Scientific Literature","Medical Science Monitor","1234-1010","1234-1010",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"Wuerzburg U",2011,427.11,"10.4161/cib.4.2.15369",FALSE,"Informa UK Limited","Communicative & Integrative Biology","1942-0889",NA,NA,"https://creativecommons.org/licenses/by-nc/3.0/deed.en_GB",FALSE,"21966565","PMC3181515",NA,NA,TRUE
"Wuerzburg U",2011,1704.08,"10.1186/gb-2011-12-10-r98",FALSE,"Springer Science + Business Media","Genome Biology","1465-6906","1465-6906",NA,NA,TRUE,"21989159","PMC3333780",NA,NA,FALSE
"Wuerzburg U",2011,1018.71,"10.1371/journal.pone.0022528",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21799887","PMC3142178",NA,NA,TRUE
"Wuerzburg U",2011,1270.92,"10.1186/1471-2377-11-104",FALSE,"Springer Science + Business Media","BMC Neurology","1471-2377",NA,"1471-2377","http://www.springer.com/tdm",TRUE,"21861889","PMC3180265",NA,NA,TRUE
"Wuerzburg U",2011,990.85,"10.1371/journal.pone.0019669",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21602920","PMC3094336",NA,NA,TRUE
"Wuerzburg U",2011,1005.95,"10.1371/journal.pone.0021282",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21829597","PMC3148213",NA,NA,TRUE
"Wuerzburg U",2011,1048.45,"10.1371/journal.pone.0019502",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21611171","PMC3097189",NA,NA,TRUE
"Wuerzburg U",2011,1266.16,"10.1186/1471-2334-11-233",FALSE,"Springer Science + Business Media","BMC Infectious Diseases","1471-2334",NA,"1471-2334","http://www.springer.com/tdm",TRUE,"21880125","PMC3175218",NA,NA,TRUE
"Wuerzburg U",2011,1809.37,"10.1371/journal.pgen.1002088",FALSE,"Public Library of Science (PLoS)","PLOS Genetics","1553-7404",NA,"1553-7404","http://creativecommons.org/licenses/by/4.0/",TRUE,"21637789","PMC3102746",NA,NA,TRUE
"Wuerzburg U",2011,1309,"10.1186/1476-4598-10-136",FALSE,"Springer Science + Business Media","Molecular Cancer","1476-4598","1476-4598",NA,NA,TRUE,"22067876","PMC3239322",NA,NA,TRUE
"Wuerzburg U",2011,1256.64,"10.1186/1752-0509-5-178",FALSE,"Springer Science + Business Media","BMC Systems Biology","1752-0509","1752-0509",NA,NA,TRUE,"22034949","PMC3247139",NA,NA,TRUE
"Wuerzburg U",2011,1120.92,"10.1371/journal.pone.0021383",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21731724","PMC3121771",NA,NA,TRUE
"Wuerzburg U",2011,1445.85,"10.1093/nar/gkr396",FALSE,"Oxford University Press (OUP)","Nucleic Acids Research","0305-1048","0305-1048","1362-4962",NA,TRUE,"21596776","PMC3167630",NA,NA,TRUE
"Wuerzburg U",2011,1223.32,"10.1186/1742-9994-8-20",FALSE,"Springer Science + Business Media","Frontiers in Zoology","1742-9994","1742-9994",NA,NA,TRUE,"21859477","PMC3177866",NA,NA,TRUE
"Wuerzburg U",2011,166.06,"10.3968/j.ccc.1923670020110702.004",FALSE,"Canadian Academy of Oriental and Occidental Culture","Cross-Cultural Communication","1712-8358","1712-8358","1923-6700","https://creativecommons.org/licenses/by/4.0/",FALSE,NA,NA,NA,NA,FALSE
"Wuerzburg U",2011,1047.2,"10.1186/2191-219X-1-8",FALSE,"Springer Science + Business Media","EJNMMI Research","2191-219X","2191-219X",NA,NA,TRUE,"21841971","PMC3155201",NA,NA,TRUE
"Wuerzburg U",2011,1156.09,"10.1371/journal.pone.0022096",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21760960","PMC3132323",NA,NA,TRUE
"Wuerzburg U",2011,1109.08,"10.1186/1748-717X-6-170",FALSE,"Springer Science + Business Media","Radiation Oncology","1748-717X","1748-717X",NA,NA,TRUE,"22152490","PMC3377925",NA,NA,TRUE
"Wuerzburg U",2011,0,"10.1186/1749-799X-6-24",FALSE,"Springer Science + Business Media","Journal of Orthopaedic Surgery and Research","1749-799X","1749-799X",NA,NA,TRUE,"21600042","PMC3115902",NA,NA,TRUE
"Wuerzburg U",2011,1018.71,"10.1371/journal.pone.0023091",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21886779","PMC3158766",NA,NA,TRUE
"Wuerzburg U",2011,1130.38,"10.1371/journal.pone.0023445",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21858119","PMC3152577",NA,NA,TRUE
"Wuerzburg U",2011,1902.07,"10.1371/journal.pntd.0001516",FALSE,"Public Library of Science (PLoS)","PLOS Neglected Tropical Diseases","1935-2735",NA,"1935-2735","http://creativecommons.org/licenses/by/4.0/",TRUE,"22363826","PMC3283565",NA,NA,TRUE
"Wuerzburg U",2011,1304.24,"10.1186/1477-7819-9-171",FALSE,"Springer Science + Business Media","World Journal of Surgical Oncology","1477-7819","1477-7819",NA,NA,TRUE,"22188796","PMC3280941",NA,NA,TRUE
"Wuerzburg U",2011,1318.52,"10.1186/1479-5876-9-172",FALSE,"Springer Science + Business Media","Journal of Translational Medicine","1479-5876","1479-5876",NA,NA,TRUE,"21989091","PMC3207905",NA,NA,TRUE
"Wuerzburg U",2011,1190,"10.1186/1743-7075-8-75",FALSE,"Springer Science + Business Media","Nutrition & Metabolism","1743-7075","1743-7075",NA,NA,TRUE,"22029671","PMC3267662",NA,NA,TRUE
"Wuerzburg U",2011,1280.44,"10.1186/1471-2474-12-245",FALSE,"Springer Science + Business Media","BMC Musculoskeletal Disorders","1471-2474",NA,"1471-2474","http://www.springer.com/tdm",TRUE,"22034969","PMC3234198",NA,NA,TRUE
"Wuerzburg U",2011,271.71,"10.3390/toxins3010043",FALSE,"MDPI AG","Toxins","2072-6651",NA,"2072-6651",NA,TRUE,"22069689","PMC3210454",NA,NA,TRUE
"Wuerzburg U",2011,1128.12,"10.1186/1746-1596-6-94",FALSE,"Springer Science + Business Media","Diagnostic Pathology","1746-1596","1746-1596",NA,NA,TRUE,"21961558","PMC3216896",NA,NA,TRUE
"Wuerzburg U",2011,1123.36,"10.1186/1748-717X-6-172",FALSE,"Springer Science + Business Media","Radiation Oncology","1748-717X","1748-717X",NA,NA,TRUE,"22172095","PMC3286433",NA,NA,TRUE
"Wuerzburg U",2011,1086.21,"10.1371/journal.pone.0025623",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"21980509","PMC3181345",NA,NA,TRUE
"Wuerzburg U",2011,1289.96,"10.1186/1471-2202-12-116",FALSE,"Springer Science + Business Media","BMC Neuroscience","1471-2202","1471-2202",NA,NA,TRUE,"22085464","PMC3225309",NA,NA,TRUE
"Wuerzburg U",2011,1082.39,"10.1371/journal.pone.0028546",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22163033","PMC3230627",NA,NA,TRUE
"Wuerzburg U",2011,1285.2,"10.1186/1472-6750-11-118",FALSE,"Springer Science + Business Media","BMC Biotechnology","1472-6750","1472-6750",NA,NA,TRUE,"22129198","PMC3247844",NA,NA,TRUE
"Wuerzburg U",2011,974.61,"10.5194/tcd-5-3383-2011",FALSE,"Copernicus GmbH","The Cryosphere Discussions","1994-0440",NA,"1994-0440",NA,TRUE,NA,NA,NA,NA,TRUE
"Wuerzburg U",2011,583.1,"10.3389/fpls.2011.00068",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664462X",NA,"1664462X",NA,TRUE,"22645547","PMC3355788",NA,NA,FALSE
"Wuerzburg U",2011,1266.16,"10.1186/1471-2350-12-151",FALSE,"Springer Science + Business Media","BMC Medical Genetics","1471-2350",NA,"1471-2350","http://www.springer.com/tdm",TRUE,"22107728","PMC3266204",NA,NA,TRUE
"Wuerzburg U",2011,1075.87,"10.1371/journal.pone.0028174",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22194811","PMC3241620",NA,NA,TRUE
