"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Wuerzburg U",2015,1523.3,"10.1186/1471-2407-15-2",FALSE,"Springer Nature","BMC Cancer","1471-2407","1471-2407",NA,NA,TRUE,"26187043","PMC4506423",NA,NA,TRUE
"Wuerzburg U",2015,1419.04,"10.1371/journal.pone.0119990",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25756525","PMC4355067",NA,NA,TRUE
"Wuerzburg U",2015,904.4,"10.1186/s13104-015-0981-7",FALSE,"Springer Nature","BMC Research Notes","1756-0500","1756-0500",NA,NA,TRUE,"25616999","PMC4314737",NA,NA,TRUE
"Wuerzburg U",2015,1506.47,"10.1371/journal.pone.0122611",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25860381","PMC4393277",NA,NA,TRUE
"Wuerzburg U",2015,1594.6,"10.1186/s13287-015-0104-3",FALSE,"Springer Nature","Stem Cell Research & Therapy","1757-6512",NA,"1757-6512",NA,TRUE,"26036250","PMC4479225",NA,NA,TRUE
"Wuerzburg U",2015,1904,"10.3389/fnhum.2014.01039",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"25620924","PMC4288388",NA,NA,TRUE
"Wuerzburg U",2015,1470.21,"10.1371/journal.pone.0128672",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26132493","PMC4489195",NA,NA,TRUE
"Wuerzburg U",2015,1370.38,"10.1371/journal.pone.0115306",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25551754","PMC4281120",NA,NA,TRUE
"Wuerzburg U",2015,1480.36,"10.1186/1477-7827-13-2",FALSE,"Springer Nature","Reproductive Biology and Endocrinology","1477-7827","1477-7827",NA,NA,TRUE,"25577427","PMC4298075",NA,NA,TRUE
"Wuerzburg U",2015,1594.6,"10.1186/1471-2490-14-100",FALSE,"Springer Nature","BMC Urology","1471-2490","1471-2490",NA,NA,TRUE,"25515840","PMC4289566",NA,NA,TRUE
"Wuerzburg U",2015,1594.6,"10.1186/s13075-015-0580-y",FALSE,"Springer Nature","Arthritis Research & Therapy","1478-6354",NA,"1478-6354",NA,TRUE,"25888920","PMC4415279",NA,NA,TRUE
"Wuerzburg U",2015,1661.24,"10.1186/s12967-015-0586-x",FALSE,"Springer Nature","Journal of Translational Medicine","1479-5876",NA,"1479-5876",NA,TRUE,"26149494","PMC4492094",NA,NA,TRUE
