institution;period;euro;DOI;is_hybrid;publisher;journal_full_title;issn;url
Hochschule für Technik und Wirtschaft Dresden;2020;1273,86;10.3389/fams.2020.00012;;Frontiers;;;
Hochschule für Technik und Wirtschaft Dresden;2020;1126;10.3390/math8081224;;MDPI;;;
Hochschule für Technik und Wirtschaft Dresden;2020;1102,57;10.3390/agriculture10100446;;MDPI;;;
Hochschule für Technik und Wirtschaft Dresden;2020;1487,5;10.3390/ani10122434;;MDPI;;;
Hochschule für Technik und Wirtschaft Dresden;2020;1435;10.3390/w12113275;;MDPI;;;
Hochschule für Technik und Wirtschaft Dresden;2020;2041,6;10.1002/elsc.202000075;;Wiley;;;
