"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"University of Teacher Education Zug",2022,7347.07,"10.36933/9783035522785",FALSE,"hep Verlag","Standarddeutsch und Dialekt in der Schule","978-3-0355-2278-5","978-3-0355-2278-5",NA,NA,TRUE,FALSE
