institution_ror,institution,period,euro,doi,is_hybrid,opt-out,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/041nas322,Bonn U,2023,2892.93,10.56715/398634176,FALSE,FALSE,book,NA,NA,false,2892.9300000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,6991.25,10.14361/9783839471135,FALSE,FALSE,book,NA,NA,false,6991.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,11900.0,10.13109/9783666500466,FALSE,FALSE,book,NA,NA,false,11900.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,10710.0,10.30965/9783657794652,FALSE,FALSE,book,NA,NA,false,10710.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,3784.2,10.14619/2362,FALSE,FALSE,book,NA,NA,false,3784.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,5725.8,10.46500/83535425,FALSE,FALSE,book,NA,NA,false,5725.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,5474.0,10.1515/9783111469676,FALSE,FALSE,book,NA,NA,false,5474.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,5000.0,10.1515/9783111553528,FALSE,FALSE,book,NA,NA,false,5000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,7140.0,10.14361/9783839471760,FALSE,FALSE,book,NA,NA,false,7140.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/041nas322,Bonn U,2024,3430.0,10.1628/978-3-16-164006-3,FALSE,FALSE,book,NA,NA,false,3430.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
