institution;apc;doi;period;is_hybrid;currency
Consejo Superior de Investigaciones Cientificas (CSIC);1995;10.1186/s12974-018-1386-z;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12263-018-0617-3;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12864-018-5286-5;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12862-018-1286-y;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12870-018-1436-9;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s13071-018-3098-8;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1820;10.1186/s13036-018-0108-5;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12864-018-5020-3;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s13071-018-3007-1;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1820;10.1186/s12984-018-0412-9;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1995;10.1186/s12974-018-1255-9;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12866-018-1222-8;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1995;10.1186/s13072-018-0205-1;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12870-018-1328-z;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1100;10.1140/epjqt/s40507-018-0069-0;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s13071-018-2879-4;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12863-018-0616-9;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12951-018-0372-z;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1995;10.1186/s13068-018-1125-9;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1995;10.1186/s13068-018-1091-2;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12934-018-0895-x;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12859-018-2084-7;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12870-018-1240-6;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s12864-017-4345-7;01/01/2018;FALSE;EUR
Consejo Superior de Investigaciones Cientificas (CSIC);1745;10.1186/s40462-017-0119-8;01/01/2018;FALSE;EUR
