"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Bayreuth U",2022,10948,"10.5771/9783748933298",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Verbandsautonomie im Sport","978-3-7489-3329-8","978-3-7489-3329-8",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"Bayreuth U",2022,9640.99,"10.5771/9783748934134",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Ein regulatives Vertragsrecht für die Datenwirtschaft","978-3-7489-3413-4","978-3-7489-3413-4",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"Bayreuth U",2022,6997.2,"10.14361/9783839463949",FALSE,"transcript Verlag","Alfred Döblin und seine Zeitschrift »Das Goldene Tor«","978-3-8376-6394-5","978-3-8376-6394-5","978-3-8394-6394-9","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"Bayreuth U",2022,6545,"10.14361/9783839459669",FALSE,"transcript Verlag","Wissenschaftliche Fairness","978-3-8376-5966-5","978-3-8376-5966-5","978-3-8394-5966-9","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
