"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Salzburg U",2024,2060.92,"10.3389/fspor.2024.1210546",FALSE,"Frontiers Media SA","Frontiers in Sports and Active Living","2624-9367",NA,"2624-9367","2624-9367","https://creativecommons.org/licenses/by/4.0/",TRUE,"38356793","PMC10864672",NA,NA,TRUE
"Salzburg U",2024,952.44,"10.3389/falgy.2024.1440360",FALSE,"Frontiers Media SA","Frontiers in Allergy","2673-6101",NA,"2673-6101","2673-6101","https://creativecommons.org/licenses/by/4.0/",TRUE,"39071040","PMC11272489",NA,NA,TRUE
"Salzburg U",2024,772.85,"10.3389/fcomm.2024.1366182",FALSE,"Frontiers Media SA","Frontiers in Communication","2297-900X",NA,"2297-900X","2297-900X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Salzburg U",2024,2105.51,"10.3389/fspor.2024.1321896",FALSE,"Frontiers Media SA","Frontiers in Sports and Active Living","2624-9367",NA,"2624-9367","2624-9367","https://creativecommons.org/licenses/by/4.0/",TRUE,"38463715","PMC10920282",NA,NA,TRUE
"Salzburg U",2024,2125.87,"10.1371/journal.pone.0304340",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"38865333",NA,NA,NA,TRUE
"Salzburg U",2024,3024,"10.1002/celc.202300707",FALSE,"Wiley-Blackwell","ChemElectroChem","2196-0216","2196-0216","2196-0216","2196-0216","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Salzburg U",2024,1603.61,"10.3390/mti8040025",FALSE,"MDPI AG","Multimodal Technologies and Interaction","2414-4088",NA,"2414-4088","2414-4088","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Salzburg U",2024,1746.5,"10.3390/ijgi13020033",FALSE,"MDPI AG","ISPRS International Journal of Geo-Information","2220-9964",NA,"2220-9964","2220-9964","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Salzburg U",2024,1248.44,"10.3389/feduc.2024.1170118",FALSE,"Frontiers Media SA","Frontiers in Education","2504-284X",NA,"2504-284X","2504-284X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Salzburg U",2024,2145.55,"10.1371/journal.pone.0299803",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"38625877","PMC11020599",NA,NA,TRUE
"Salzburg U",2024,780,"10.3389/fcomm.2024.1358192",FALSE,"Frontiers Media SA","Frontiers in Communication","2297-900X",NA,"2297-900X","2297-900X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Salzburg U",2024,1603.61,"10.3390/info15030149",FALSE,"MDPI AG","Information","2078-2489",NA,"2078-2489","2078-2489","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Salzburg U",2024,3313.79,"10.3389/fpubh.2024.1414070",FALSE,"Frontiers Media SA","Frontiers in Public Health","2296-2565",NA,"2296-2565","2296-2565","https://creativecommons.org/licenses/by/4.0/",TRUE,"39081355","PMC11287899",NA,NA,TRUE
"Salzburg U",2024,3180,"10.1111/adb.13396",FALSE,"Wiley-Blackwell","Addiction Biology","1355-6215","1355-6215","1369-1600","1355-6215","http://creativecommons.org/licenses/by/4.0/",TRUE,"38733092","PMC11087675",NA,NA,FALSE
"Salzburg U",2024,2814,"10.1038/s41598-024-60986-8",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38710795","PMC11074281",NA,NA,TRUE
"Salzburg U",2024,660,"10.14207/ejsd.2024.v13n2p325",FALSE,"European Center of Sustainable Development","European Journal of Sustainable Development","2239-6101","2239-5938","2239-6101","2239-5938","https://creativecommons.org/licenses/by-nc/4.0",TRUE,NA,NA,NA,NA,FALSE
"Salzburg U",2024,3276.37,"10.3389/fphys.2024.1414307",FALSE,"Frontiers Media SA","Frontiers in Physiology","1664-042X",NA,"1664-042X","1664-042X","https://creativecommons.org/licenses/by/4.0/",TRUE,"38957216","PMC11218030",NA,NA,TRUE
