"DOI","Institution","period","is_hybrid"
"10.1007/s11195-018-9535-y","University of Bath",2018,TRUE
"10.1007/s13361-018-2068-x","King's College London",2018,TRUE
"10.1007/s11115-018-0425-7","University of Surrey",2018,TRUE
"10.1007/s10479-018-3080-z","Aston University",2018,TRUE
"10.1007/s10865-018-9970-3","City University London",2018,TRUE
"10.1007/s12031-018-1200-5","University of Sheffield",2018,TRUE
"10.1007/s12024-018-0025-4","St George's, University of London",2018,TRUE
"10.1007/s10461-018-2300-5","University College London",2018,TRUE
"10.1007/s11936-018-0698-8","St George's, University of London",2018,TRUE
"10.1007/s41020-018-0074-2","University of Warwick",2018,TRUE
"10.1007/s00373-018-1961-1","University of Manchester",2018,TRUE
"10.1007/s10750-018-3796-4","University of Hull",2018,TRUE
"10.1007/s11117-018-0619-9","Queen's University of Belfast",2018,TRUE
"10.1007/s41664-018-0068-2","University of Manchester",2018,TRUE
"10.1007/s10534-018-0151-1","University of Leeds",2018,TRUE
"10.1007/s12304-018-9335-x","University of Warwick",2018,TRUE
"10.1007/s10877-018-0211-7","University of Cambridge",2018,TRUE
"10.1007/s11242-018-1158-3","Imperial College London",2018,TRUE
"10.1007/s13243-018-0059-5","University of Strathclyde",2018,TRUE
"10.1617/s11527-018-1273-1","University of Salford",2018,TRUE
"10.1007/s11572-018-9484-7","University of Glasgow",2018,TRUE
"10.1007/s00382-018-4488-5","University of Reading",2018,TRUE
"10.1007/s00426-018-1107-3","Aston University",2018,TRUE
"10.1007/s00184-018-0689-5","University of Southampton",2018,TRUE
"10.1007/s00424-018-2221-1","University College London",2018,TRUE
"10.1007/s00125-018-4744-6","University of Exeter",2018,TRUE
"10.1007/s00330-018-5737-z","University of Dundee",2018,TRUE
"10.1007/s00209-018-2157-3","University of Bristol",2018,TRUE
"10.1007/s00382-018-4474-y","University of Glasgow",2018,TRUE
"10.1007/s12520-018-0713-8","University of Cambridge",2018,TRUE
"10.1007/s00784-018-2654-0","University of Manchester",2018,TRUE
"10.1007/s00440-018-0880-7","University of Cambridge",2018,TRUE
"10.1007/s00167-018-5164-3","Newcastle University",2018,TRUE
"10.1007/s00209-018-2152-8","University of Exeter",2018,TRUE
"10.1007/s00170-018-2874-0","University of Warwick",2018,TRUE
"10.1007/s00170-018-2877-x","Imperial College London",2018,TRUE
"10.1007/s11538-018-0499-y","University of Oxford",2018,TRUE
"10.3758/s13414-018-1588-6","Goldsmiths, University of London",2018,TRUE
"10.1007/s11036-018-1140-x","University of West of England",2018,TRUE
"10.1007/s11936-018-0700-5","University of Edinburgh",2018,TRUE
"10.1007/s11538-018-0518-z","University of Sussex",2018,TRUE
"10.1007/s11605-018-3979-3","University of Manchester",2018,TRUE
"10.1007/s10694-018-0775-2","University of Edinburgh",2018,TRUE
"10.1007/s10479-018-3081-y","Swansea University",2018,TRUE
"10.1007/s10803-018-3782-8","University College London",2018,TRUE
"10.1007/s10578-018-0850-4","King's College London",2018,TRUE
"10.1007/s11469-018-0021-7","Nottingham Trent University",2018,TRUE
"10.1007/s10544-018-0337-x","University of Southampton",2018,TRUE
"10.1007/s12666-018-1446-1","Swansea University",2018,TRUE
"10.1007/s10533-018-0520-4","University of Oxford",2018,TRUE
"10.1007/s11785-018-0853-y","University of Bath",2018,TRUE
"10.1007/s41635-018-0050-5","University of Cambridge",2018,TRUE
"10.1007/s10841-018-0086-4","Aberystwyth University",2018,TRUE
"10.1007/s41894-018-0033-5","King's College London",2018,TRUE
"10.1007/s42399-018-0009-4","University of Edinburgh",2018,TRUE
"10.1007/s12055-018-0740-1","University of Cambridge",2018,TRUE
"10.1007/s10668-018-0275-z","University of Oxford",2018,TRUE
"10.1007/s10902-018-0038-4","University of Oxford",2018,TRUE
"10.1007/s11242-018-1173-4","University of Warwick",2018,TRUE
"10.1617/s11527-018-1263-3","University of Nottingham",2018,TRUE
"10.1007/s00158-018-2117-x","Imperial College London",2018,TRUE
"10.1007/s00415-018-9078-2","University of Edinburgh",2018,TRUE
"10.1007/s00439-018-1942-8","Cardiff University",2018,TRUE
"10.1007/s10113-018-1424-5","University of Edinburgh",2018,TRUE
"10.1007/s00392-018-1380-6","Keele University",2018,TRUE
"10.1007/s00421-018-4007-8","Manchester Metropolitan University",2018,TRUE
"10.1007/s00401-018-1914-z","University of Cambridge",2018,TRUE
"10.1007/s00158-018-2102-4","Imperial College London",2018,TRUE
"10.1007/s00348-018-2610-4","University of Cambridge",2018,TRUE
"10.1007/s00205-018-1322-5","Heriot-Watt University",2018,TRUE
"10.1007/s00214-018-2371-4","Queen Mary, University of London",2018,TRUE
"10.1007/s00382-018-4514-7","University of Edinburgh",2018,TRUE
"10.1007/s00125-018-4750-8","University of Exeter",2018,TRUE
"10.1007/s00784-018-2667-8","Queen Mary, University of London",2018,TRUE
"10.1007/s00211-018-1004-0","Heriot-Watt University",2018,TRUE
"10.1007/s11538-018-0516-1","University of Oxford",2018,TRUE
"10.1007/s10878-018-0352-0","Imperial College London",2018,TRUE
"10.1007/s10994-018-5764-7","University of Liverpool",2018,TRUE
"10.1007/s11244-018-1060-9","University College London",2018,TRUE
"10.1007/s10393-018-1367-9","University of Liverpool",2018,TRUE
"10.1007/s10803-018-3792-6","University College London",2018,TRUE
"10.1007/s10796-018-9882-3","University of Bradford",2018,TRUE
"10.1007/s00707-018-2264-6","University of Aberdeen",2018,TRUE
"10.1007/s10329-018-0693-4","University of Leeds",2018,TRUE
"10.1007/s12055-018-0699-y","University of Oxford",2018,TRUE
"10.1007/s13296-018-0173-0","City University London",2018,TRUE
"10.1007/s10711-018-0395-5","University of York",2018,TRUE
"10.1007/s11069-018-3504-8","Lancaster University",2018,TRUE
"10.1007/s10784-018-9417-x","University of Lincoln",2018,TRUE
"10.1007/s10584-018-2304-1","University of Leeds",2018,TRUE
"10.1007/s11012-018-0899-y","Aberystwyth University",2018,TRUE
"10.1007/s10534-018-0147-x","University College London",2018,TRUE
"10.1007/s11005-018-1128-2","University of Leeds",2018,TRUE
"10.1007/s11245-018-9594-9","Durham University",2018,TRUE
"10.1007/s10739-018-9513-3","University of Edinburgh",2018,TRUE
"10.1007/s10805-018-9317-2","University of Oxford",2018,TRUE
"10.1007/s10991-018-9219-9","Liverpool John Moores University",2018,TRUE
"10.1007/s00125-018-4743-7","University of Oxford",2018,TRUE
"10.1007/s10071-018-1219-6","University of Chester",2018,TRUE
"10.1007/s00127-018-1602-2","London School of Economics and Political Science",2018,TRUE
"10.1007/s00348-018-2609-x","University of Nottingham",2018,TRUE
"10.1007/s00586-018-5797-4","University of Nottingham",2018,TRUE
"10.1007/s11698-018-0180-6","University College London",2018,TRUE
"10.1007/s40368-018-0380-6","University of Leeds",2018,TRUE
"10.1007/s00213-018-5058-6","University of Bristol",2018,TRUE
"10.1007/s00192-018-3781-5","St George's, University of London",2018,TRUE
"10.1007/s00192-018-3784-2","Newcastle University",2018,TRUE
"10.1007/s12225-018-9776-z","Royal Botanic Gardens",2018,TRUE
"10.1007/s10919-018-0289-0","Royal Holloway, University of London",2018,TRUE
"10.1007/s10914-018-9452-y","University of Cambridge",2018,TRUE
"10.1007/s11244-018-1057-4","Loughborough University",2018,TRUE
"10.1007/s11892-018-1111-4","Imperial College London",2018,TRUE
"10.1007/s00332-018-9506-6","Imperial College London",2018,TRUE
"10.1007/s10834-018-9597-0","Manchester Metropolitan University",2018,TRUE
"10.1007/s11666-018-0775-2","Heriot-Watt University",2018,TRUE
"10.1007/s10578-018-0847-z","University of Glasgow",2018,TRUE
"10.1007/s10816-018-9400-4","University College London",2018,TRUE
"10.1007/s10827-018-0697-5","Nottingham Trent University",2018,TRUE
"10.1007/s11606-018-4678-1","University of Manchester",2018,TRUE
"10.1007/s10803-018-3760-1","University College London",2018,TRUE
"10.1007/s11123-018-0538-6","University of Exeter",2018,TRUE
"10.1007/s10854-018-0302-8","Imperial College London",2018,TRUE
"10.3758/s13421-018-0876-7","University College London",2018,TRUE
"10.1007/s12225-018-9775-0","Royal Botanic Gardens",2018,TRUE
"10.1007/s41885-018-0035-4","London School of Economics and Political Science",2018,TRUE
"10.1007/s40620-018-0541-z","St George's, University of London",2018,TRUE
"10.1007/s42000-018-0062-0","University of Bedfordshire",2018,TRUE
"10.1007/s10552-018-1081-5","University of Bristol",2018,TRUE
"10.1007/s40879-018-0298-x","Imperial College London",2018,TRUE
"10.1007/s10311-018-0791-y","University of West of Scotland",2018,TRUE
"10.1007/s41614-018-0020-y","University of Strathclyde",2018,TRUE
"10.1007/s42322-018-0018-5","University of Dundee",2018,TRUE
"10.1007/s10792-018-1034-8","University College London",2018,TRUE
"10.1007/s10659-018-9704-3","University of Strathclyde",2018,TRUE
"10.1007/s11047-018-9715-9","University of Edinburgh",2018,TRUE
"10.1007/s12080-018-0396-x","University of Sheffield",2018,TRUE
"10.1007/s10611-018-9795-6","Lancaster University",2018,TRUE
"10.1007/s10518-018-0488-4","University of Strathclyde",2018,TRUE
"10.1007/s11098-018-1172-x","University of Stirling",2018,TRUE
"10.1007/s10640-018-0292-2","University of St Andrews",2018,TRUE
"10.1007/s10654-018-0441-5","University of Manchester",2018,TRUE
"10.1007/s10980-018-0723-z","University of Nottingham",2018,TRUE
"10.1007/s12104-018-9853-0","University of Birmingham",2018,TRUE
"10.1007/s11572-018-9482-9","University of Sheffield",2018,TRUE
"10.1007/s10561-018-9732-z","University of Bradford",2018,TRUE
"10.1007/s10336-018-1599-z","Lancaster University",2018,TRUE
"10.1007/s40869-018-0071-x","Leeds Beckett University",2018,TRUE
"10.1007/s00424-018-2210-4","University of Birmingham",2018,TRUE
"10.1007/s10237-018-1081-0","University of Sheffield",2018,TRUE
"10.1007/s00394-018-1843-6","University of Reading",2018,TRUE
"10.1007/s12520-018-0717-4","University College London",2018,TRUE
"10.1007/s00238-018-1463-7","University of Aberdeen",2018,TRUE
"10.1007/s10404-018-2149-y","Imperial College London",2018,TRUE
"10.1007/s00395-018-0704-z","University College London",2018,TRUE
"10.1007/s00209-018-2144-8","University of Kent",2018,TRUE
"10.1007/s11009-018-9674-8","University of Leicester",2018,TRUE
"10.1007/s10948-018-4900-8","University of Cambridge",2018,TRUE
"10.1007/s11064-018-2640-6","University of Bristol",2018,TRUE
"10.1007/s10586-018-2849-9","Liverpool John Moores University",2018,TRUE
"10.1007/s11263-018-1127-x","University of Cambridge",2018,TRUE
"10.1007/s11263-018-1124-0","University of Oxford",2018,TRUE
"10.1007/s00332-018-9508-4","University of Bristol",2018,TRUE
"10.1007/s00701-018-3683-9","University of Cambridge",2018,TRUE
"10.1007/s10706-018-0732-3","University of Leeds",2018,TRUE
"10.1007/s00023-018-0725-z","University College London",2018,TRUE
"10.1007/s40812-018-0104-2","University of Reading",2018,TRUE
"10.1245/s10434-018-6913-8","University of Leeds",2018,TRUE
"10.1007/s42519-018-0011-x","Durham University",2018,TRUE
"10.1007/s11096-018-0734-5","King's College London",2018,TRUE
"10.1007/s10686-018-9608-z","University of Manchester",2018,TRUE
"10.1007/s11207-018-1359-5","University of Sheffield",2018,TRUE
"10.1007/s12571-018-0832-1","Sheffield Hallam University",2018,TRUE
"10.1007/s11012-018-0903-6","Aberystwyth University",2018,TRUE
"10.1007/s10649-018-9860-1","University of Derby",2018,TRUE
"10.1007/s12132-018-9348-1","University College London",2018,TRUE
"10.1007/s11242-018-1170-7","Heriot-Watt University",2018,TRUE
"10.1007/s11273-018-9628-5","University College London",2018,TRUE
"10.1007/s10529-018-2611-7","University of Nottingham",2018,TRUE
"10.1007/s11422-018-9870-4","University College London",2018,TRUE
"10.1007/s10659-018-9706-1","Cardiff University",2018,TRUE
"10.1007/s40869-018-0070-y","Kingston University",2018,TRUE
"10.1007/s00167-018-5179-9","University of Edinburgh",2018,TRUE
"10.1007/s00220-018-3276-8","Imperial College London",2018,TRUE
"10.1007/s00227-018-3426-8","Queen's University of Belfast",2018,TRUE
"10.1007/s00787-018-1229-6","University of Nottingham",2018,TRUE
"10.1007/s00247-018-4239-0","University of Sheffield",2018,TRUE
"10.1007/s00586-018-5778-7","University of Oxford",2018,TRUE
"10.1007/s00208-018-1757-x","University of Oxford",2018,TRUE
"10.1007/s00348-018-2627-8","University of Bristol",2018,TRUE
"10.1007/s12652-018-1110-y","Nottingham Trent University",2018,TRUE
"10.1007/s00213-018-5065-7","University of Cambridge",2018,TRUE
"10.1007/s00213-018-5062-x","University of Cambridge",2018,TRUE
"10.1007/s11657-018-0519-4","University of Exeter",2018,TRUE
"10.1007/s13361-018-2070-3","King's College London",2018,TRUE
"10.1007/s11936-018-0697-9","St George's, University of London",2018,TRUE
"10.1007/s11910-018-0891-x","University College London",2018,TRUE
"10.1007/s10853-018-3076-8","University of Southampton",2018,TRUE
"10.1007/s11664-018-6744-1","Imperial College London",2018,TRUE
"10.1007/s11609-018-0371-9","Lancaster University",2018,TRUE
"10.1007/s41996-018-0022-8","University of Oxford",2018,TRUE
"10.1007/s40299-018-0412-3","University of Cambridge",2018,TRUE
"10.1007/s10494-018-9990-7","University of Cambridge",2018,TRUE
"10.1007/s10584-018-2302-3","University of Reading",2018,TRUE
"10.1007/s10877-018-0206-4","Imperial College London",2018,TRUE
"10.1007/s10668-018-0277-x","Cardiff University",2018,TRUE
"10.1007/s40869-018-0067-6","Brunel University",2018,TRUE
"10.1007/s00415-018-9094-2","University of Manchester",2018,TRUE
"10.1007/s00405-018-5142-x","Imperial College London",2018,TRUE
"10.1007/s00213-018-5050-1","University College London",2018,TRUE
"10.1007/s00125-018-4741-9","University of Edinburgh",2018,TRUE
"10.1007/s10096-018-3406-4","University of Nottingham",2018,TRUE
"10.1007/s00296-018-4184-0","King's College London",2018,TRUE
"10.1007/s00429-018-1760-8","University College London",2018,TRUE
"10.1007/s00296-018-4188-9","University College London",2018,TRUE
"10.1007/s10096-018-3402-8","Imperial College London",2018,TRUE
"10.1007/s00590-018-2317-5","Imperial College London",2018,TRUE
"10.1007/s12289-018-1446-z","University of Strathclyde",2018,TRUE
"10.1007/s00453-018-0507-5","University of Birmingham",2018,TRUE
"10.1007/s10803-018-3803-7","University of Bath",2018,TRUE
"10.1007/s11764-018-0717-5","University of Oxford",2018,TRUE
"10.1007/s11156-018-0756-z","Cardiff University",2018,TRUE
"10.1007/s12028-018-0616-7","St George's, University of London",2018,TRUE
"10.1007/s40072-018-0127-8","University of Cambridge",2018,TRUE
"10.1007/s11661-018-4929-0","Swansea University",2018,TRUE
"10.1007/s12671-018-1037-6","University of Edinburgh",2018,TRUE
"10.1007/s00266-018-1241-8","King's College London",2018,TRUE
"10.1007/s11306-018-1438-5","Heriot-Watt University",2018,TRUE
"10.1007/s11837-018-3192-6","University of Warwick",2018,TRUE
"10.1007/s11064-018-2654-0","University of Bristol",2018,TRUE
"10.1007/s00701-018-3702-x","University of Cambridge",2018,TRUE
"10.1007/s12402-018-0277-6","King's College London",2018,TRUE
"10.1007/s40879-018-0299-9","University of Glasgow",2018,TRUE
"10.1007/s11104-018-3824-1","University of Manchester",2018,TRUE
"10.1007/s40496-018-0196-9","King's College London",2018,TRUE
"10.1007/s40279-018-1004-3","University of West of Scotland",2018,TRUE
"10.1007/s41981-018-0016-3","University of Oxford",2018,TRUE
"10.1007/s40804-018-0121-7","University College London",2018,TRUE
"10.1007/s40474-018-0153-2","University of Dundee",2018,TRUE
"10.1007/s11158-018-09411-2","University of Cambridge",2018,TRUE
"10.1007/s11229-018-01959-z","University of Edinburgh",2018,TRUE
"10.1007/s11229-018-01897-w","University of Oxford",2018,TRUE
"10.1007/s11229-018-02001-y","The Open University",2018,TRUE
"10.1007/s10439-018-02138-4","Imperial College London",2018,TRUE
"10.1007/s00338-018-01737-w","Lancaster University",2018,TRUE
"10.1007/s11229-018-01986-w","London School of Economics and Political Science",2018,TRUE
"10.1007/s12220-018-00100-3","Cardiff University",2018,TRUE
"10.1140/epjst/e2018-00129-2","University of Exeter",2018,TRUE
"10.1140/epjb/e2018-90189-2","Durham University",2018,TRUE
"10.1140/epjb/e2018-90095-7","University of Bristol",2018,TRUE
"10.1140/epjb/e2018-90186-5","University of York",2018,TRUE
"10.1140/epjb/e2018-90138-1","University of Sussex",2018,TRUE
"10.1140/epjb/e2018-90147-0","Queen's University of Belfast",2018,TRUE
"10.1007/s12274-018-2199-1","University of Oxford",2018,TRUE
"10.1140/epje/i2018-11728-2","University of Cambridge",2018,TRUE
"10.1007/s10272-018-0759-y","London School of Economics and Political Science",2018,TRUE
"10.1140/epja/i2018-12609-0","University of York",2018,TRUE
"10.1007/s12273-018-0483-3","University of Nottingham",2018,TRUE
"10.1007/s40273-018-0718-2","University of Liverpool",2018,TRUE
"10.1007/s13280-018-1115-y","Swansea University",2018,TRUE
"10.1007/s11572-018-9483-8","University of Warwick",2018,TRUE
"10.1007/s11061-018-9583-7","University of Oxford",2018,TRUE
"10.1007/s10670-018-0074-9","London School of Economics and Political Science",2018,TRUE
"10.1007/s13243-018-0063-9","University of Strathclyde",2018,TRUE
"10.1007/s13194-018-0229-1","London School of Economics and Political Science",2018,TRUE
"10.1007/s11098-018-1203-7","London School of Economics and Political Science",2018,TRUE
"10.1007/s10624-018-9533-6","University of Manchester",2018,TRUE
"10.1007/s10980-018-0750-9","Edge Hill University",2018,TRUE
"10.1007/s10691-018-9392-1","University of Kent",2018,TRUE
"10.1007/s10654-018-0460-2","Loughborough University",2018,TRUE
"10.1007/s11012-018-0923-2","University of Leeds",2018,TRUE
"10.1007/s10677-018-9945-z","University of Leeds",2018,TRUE
"10.1007/s10551-018-4045-5","University of Sussex",2018,TRUE
"10.1007/s11207-018-1377-3","Imperial College London",2018,TRUE
"10.1007/s10433-018-0494-z","University College London",2018,TRUE
"10.1007/s10433-018-0493-0","University of Stirling",2018,TRUE
"10.1007/s12551-018-0466-8","University of Glasgow",2018,TRUE
"10.1007/s00371-018-1609-4","Bournemouth University",2018,TRUE
"10.1007/s00204-018-2354-1","University of Liverpool",2018,TRUE
"10.1007/s00432-018-2794-2","University of Nottingham",2018,TRUE
"10.1007/s00410-018-1527-5","University of Glasgow",2018,TRUE
"10.1007/s00415-018-9110-6","University College London",2018,TRUE
"10.1007/s00382-018-4536-1","University of Reading",2018,TRUE
"10.1007/s12520-018-0752-1","University of York",2018,TRUE
"10.1007/s00428-018-2485-z","University of Oxford",2018,TRUE
"10.1007/s10236-018-1235-8","University of Sheffield",2018,TRUE
"10.1007/s42048-018-0015-y","University of Oxford",2018,TRUE
"10.1007/s11845-018-1932-9","Queen's University of Belfast",2018,TRUE
"10.1007/s11031-018-9740-0","University of Cambridge",2018,TRUE
"10.1007/s10458-018-9398-8","Loughborough University",2018,TRUE
"10.1007/s11897-018-0416-6","University of Glasgow",2018,TRUE
"10.3758/s13428-018-1164-y","Lancaster University",2018,TRUE
"10.1007/s10851-018-0857-2","University of Liverpool",2018,TRUE
"10.1007/s10816-018-9402-2","University of Sheffield",2018,TRUE
"10.1007/s11837-018-3190-8","Brunel University",2018,TRUE
"10.1007/s10802-018-0488-5","University of Edinburgh",2018,TRUE
"10.1007/s10803-018-3815-3","University of Cambridge",2018,TRUE
"10.1007/s11102-018-0925-z","University of Cambridge",2018,TRUE
"10.1007/s10745-018-0034-7","University College London",2018,TRUE
"10.1007/s10957-018-1429-8","University of Birmingham",2018,TRUE
"10.1007/s10801-018-0860-0","University of East Anglia",2018,TRUE
"10.1007/s11095-018-2534-y","University of Strathclyde",2018,TRUE
"10.1007/s11538-018-0529-9","University of Nottingham",2018,TRUE
"10.1007/s10694-018-0787-y","University of Edinburgh",2018,TRUE
"10.1007/s10942-018-0308-4","University College London",2018,TRUE
"10.1007/s12975-018-0679-y","University of Glasgow",2018,TRUE
"10.1007/s10854-018-0390-5","Sheffield Hallam University",2018,TRUE
"10.1007/s00040-018-0673-0","Nottingham Trent University",2018,TRUE
"10.1007/s40505-018-0159-2","University of St Andrews",2018,TRUE
"10.1007/s42461-018-0020-z","Imperial College London",2018,TRUE
"10.1007/s10992-018-9492-z","University of Manchester",2018,TRUE
"10.1007/s10554-018-1481-3","Imperial College London",2018,TRUE
"10.1007/s11153-018-9694-x","Durham University",2018,TRUE
"10.1007/s10734-018-0320-8","University of Aberdeen",2018,TRUE
"10.1007/s11245-018-9608-7","University of Birmingham",2018,TRUE
"10.1007/s11027-018-9830-z","Cardiff University",2018,TRUE
"10.1007/s10592-018-1119-y","Cardiff University",2018,TRUE
"10.1007/s10158-018-0219-1","University of Southampton",2018,TRUE
"10.1007/s00229-018-1085-1","Durham University",2018,TRUE
"10.1007/s10035-018-0853-7","University of Bristol",2018,TRUE
"10.1007/s00467-018-4143-8","King's College London",2018,TRUE
"10.1007/s00125-018-4763-3","Queen's University of Belfast",2018,TRUE
"10.1007/s00222-018-0837-6","University of Oxford",2018,TRUE
"10.1007/s00170-018-2770-7","Swansea University",2018,TRUE
"10.1007/s12283-018-0293-y","Sheffield Hallam University",2018,TRUE
"10.1007/s11936-018-0699-7","St George's, University of London",2018,TRUE
"10.1007/s11079-018-9512-1","University of Cambridge",2018,TRUE
"10.1007/s11721-018-0160-2","Cranfield University",2018,TRUE
"10.1007/s10767-018-9308-8","King's College London",2018,TRUE
"10.1007/s11249-018-1114-y","Imperial College London",2018,TRUE
"10.1007/s10802-018-0493-8","University College London",2018,TRUE
"10.1007/s40881-018-0060-7","University of East Anglia",2018,TRUE
"10.1007/s10998-018-0270-z","University of Oxford",2018,TRUE
"10.1007/s11600-018-0217-z","University of Sheffield",2018,TRUE
"10.1007/s10493-018-0321-4","University of Reading",2018,TRUE
"10.1007/s42438-018-0014-7","Bournemouth University",2018,TRUE
"10.1007/s10334-018-0716-6","University of Birmingham",2018,TRUE
"10.1007/s41782-018-0049-6","Sheffield Hallam University",2018,TRUE
"10.1007/s10763-018-9937-4","University of Leicester",2018,TRUE
"10.1007/s11292-018-9344-4","University of Cambridge",2018,TRUE
"10.1007/s10670-018-0076-7","University of Edinburgh",2018,TRUE
"10.1007/s11245-018-9616-7","University of Birmingham",2018,TRUE
"10.1007/s11230-018-9828-7","Natural History Museum",2018,TRUE
"10.1007/s10734-018-0323-5","University of Oxford",2018,TRUE
"10.1007/s11205-018-2036-7","University of Kent",2018,TRUE
"10.1007/s11207-018-1370-x","University of Warwick",2018,TRUE
"10.1007/s00330-018-5788-1","University of Nottingham",2018,TRUE
"10.1007/s00167-018-5251-5","University of Cambridge",2018,TRUE
"10.1007/s00221-018-5391-3","University College London",2018,TRUE
"10.1007/s00425-018-3060-1","University of Central Lancashire",2018,TRUE
"10.1007/s10071-018-1226-7","Newcastle University",2018,TRUE
"10.1007/s10308-018-0529-2","University of Edinburgh",2018,TRUE
"10.1007/s00125-018-4774-0","University of Birmingham",2018,TRUE
"10.1007/s00799-018-0263-9","King's College London",2018,TRUE
"10.1007/s40304-018-0162-9","University of Oxford",2018,TRUE
"10.1007/s00348-018-2636-7","University of Reading",2018,TRUE
"10.1007/s00348-018-2649-2","Imperial College London",2018,TRUE
"10.1007/s00127-018-1635-6","Swansea University",2018,TRUE
"10.1007/s12225-018-9780-3","Royal Botanic Gardens",2018,TRUE
"10.1007/s00170-018-3012-8","Loughborough University",2018,TRUE
"10.1007/s11682-018-9990-1","University of Aberdeen",2018,TRUE
"10.1007/s11249-018-1110-2","Cardiff University",2018,TRUE
"10.1007/s11263-018-1130-2","Imperial College London",2018,TRUE
"10.1007/s11036-018-1159-z","Queen's University of Belfast",2018,TRUE
"10.1007/s10519-018-9938-7","University of Edinburgh",2018,TRUE
"10.1007/s13593-018-0536-0","University of Stirling",2018,TRUE
"10.1007/s11882-018-0831-5","King's College London",2018,TRUE
"10.1007/s11469-018-0024-4","University of York",2018,TRUE
"10.1007/s11222-018-9841-3","University of Cambridge",2018,TRUE
"10.1007/s12311-018-0989-3","University College London",2018,TRUE
