"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"University of Cambridge",2016,NA,"10.1007/s00198-016-3541-7",TRUE,"Springer Nature","Osteoporosis International","0937-941X","0937-941X","1433-2965","http://creativecommons.org/licenses/by-nc/4.0",TRUE,"27059923","PMC4901102",NA,NA,FALSE
"University of Stirling",2016,NA,"10.1007/s12559-016-9415-7",TRUE,"Springer Nature","Cognitive Computation","1866-9956","1866-9956","1866-9964","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s10851-016-0662-8",TRUE,"Springer Nature","Journal of Mathematical Imaging and Vision","0924-9907","0924-9907","1573-7683","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Portsmouth",2016,NA,"10.1007/s11213-016-9384-5",TRUE,"Springer Nature","Systemic Practice and Action Research","1094-429X","1094-429X","1573-9295","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Manchester",2016,NA,"10.1007/s11661-016-3568-6",TRUE,"Springer Nature","Metallurgical and Materials Transactions A","1073-5623","1073-5623","1543-1940","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Loughborough University",2016,NA,"10.1007/s00421-016-3402-2",TRUE,"Springer Nature","European Journal of Applied Physiology","1439-6319","1439-6319","1439-6327","http://creativecommons.org/licenses/by/4.0",TRUE,"27251406",NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s11069-016-2378-x",TRUE,"Springer Nature","Natural Hazards","0921-030X","0921-030X","1573-0840","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s11098-016-0697-0",TRUE,"Springer Nature","Philosophical Studies","0031-8116","0031-8116","1573-0883","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s00340-016-6415-y",TRUE,"Springer Nature","Applied Physics B","0946-2171","0946-2171","1432-0649","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Sheffield Hallam University",2016,NA,"10.1007/s12369-016-0359-6",TRUE,"Springer Nature","International Journal of Social Robotics","1875-4791","1875-4791","1875-4805","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s00399-016-0432-8",TRUE,"Springer Nature","Herzschrittmachertherapie + Elektrophysiologie","0938-7412","0938-7412","1435-1544","http://creativecommons.org/licenses/by/4.0",TRUE,"27250726",NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s00399-016-0437-3",TRUE,"Springer Nature","Herzschrittmachertherapie + Elektrophysiologie","0938-7412","0938-7412","1435-1544","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bedfordshire",2016,NA,"10.1007/s13222-016-0221-x",TRUE,"Springer Nature","Datenbank-Spektrum","1618-2162","1618-2162","1610-1995","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s11864-016-0403-7",TRUE,"Springer Nature","Current Treatment Options in Oncology","1527-2729","1527-2729","1534-6277","http://creativecommons.org/licenses/by/4.0",TRUE,"27255100","PMC4891388",NA,NA,FALSE
