"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Cranfield University",2016,NA,"10.1007/s12567-016-0120-x",NA,"Springer Nature","CEAS Space Journal","1868-2502","1868-2502","1868-2510","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Cranfield University",2016,NA,"10.1007/s11665-016-2096-2",NA,"Springer Nature","Journal of Materials Engineering and Performance","1059-9495","1059-9495","1544-1024","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Cranfield University",2016,NA,"10.1007/s11156-016-0580-2",NA,"Springer Nature","Review of Quantitative Finance and Accounting","0924-865X","0924-865X","1573-7179","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Cranfield University",2016,NA,"10.1007/s00158-016-1476-4",NA,"Springer Nature","Structural and Multidisciplinary Optimization","1615-147X","1615-147X","1615-1488","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Edge Hill University",2016,NA,"10.1007/s00477-016-1258-y",NA,"Springer Nature","Stochastic Environmental Research and Risk Assessment","1436-3240","1436-3240","1436-3259","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Heriot-Watt University",2016,NA,"10.1007/s10236-016-0958-7",NA,"Springer Nature","Ocean Dynamics","1616-7341","1616-7341","1616-7228","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s10898-016-0430-8",NA,"Springer Nature","Journal of Global Optimization","0925-5001","0925-5001","1573-2916","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s10762-016-0279-4",NA,"Springer Nature","Journal of Infrared, Millimeter, and Terahertz Waves","1866-6892","1866-6892","1866-6906","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s11554-016-0591-1",NA,"Springer Nature","Journal of Real-Time Image Processing","1861-8200","1861-8200","1861-8219","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s12213-016-0088-9",NA,"Springer Nature","Journal of Micro-Bio Robotics","2194-6418","2194-6418","2194-6426","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s00220-016-2637-4",NA,"Springer Nature","Communications in Mathematical Physics","0010-3616","0010-3616","1432-0916","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s10552-016-0755-0",NA,"Springer Nature","Cancer Causes & Control","0957-5243","0957-5243","1573-7225","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s00464-016-4953-3",NA,"Springer Nature","Surgical Endoscopy","0930-2794","0930-2794","1432-2218","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s11664-016-4623-1",NA,"Springer Nature","Journal of Electronic Materials","0361-5235","0361-5235","1543-186X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s00281-016-0561-5",NA,"Springer Nature","Seminars in Immunopathology","1863-2297","1863-2297","1863-2300","http://creativecommons.org/licenses/by/4.0",TRUE,"27178410",NA,NA,NA,FALSE
"Imperial College London",2016,NA,"10.1007/s11046-016-0017-4",NA,"Springer Nature","Mycopathologia","0301-486X","0301-486X","1573-0832","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s00415-016-8126-z",NA,"Springer Nature","Journal of Neurology","0340-5354","0340-5354","1432-1459","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s11012-016-0438-7",NA,"Springer Nature","Meccanica","0025-6455","0025-6455","1572-9648","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s11095-016-1940-2",NA,"Springer Nature","Pharmaceutical Research","0724-8741","0724-8741","1573-904X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s00737-016-0636-2",NA,"Springer Nature","Archives of Women's Mental Health","1434-1816","1434-1816","1435-1102","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s00737-016-0635-3",NA,"Springer Nature","Archives of Women's Mental Health","1434-1816","1434-1816","1435-1102","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s10597-016-0012-8",NA,"Springer Nature","Community Mental Health Journal","0010-3853","0010-3853","1573-2789","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s00125-016-3995-3",NA,"Springer Nature","Diabetologia","0012-186X","0012-186X","1432-0428","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s10708-016-9722-2",NA,"Springer Nature","GeoJournal","0343-2521","0343-2521","1572-9893","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s40336-016-0183-x",NA,"Springer Nature","Clinical and Translational Imaging","2281-5872","2281-5872","2281-7565","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"King's College London",2016,NA,"10.1007/s00127-016-1244-1",NA,"Springer Nature","Social Psychiatry and Psychiatric Epidemiology","0933-7954","0933-7954","1433-9285","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Kingston University",2016,NA,"10.1007/s40806-016-0055-7",NA,"Springer Nature","Evolutionary Psychological Science","2198-9885",NA,"2198-9885","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Liverpool John Moores University",2016,NA,"10.1007/s10554-016-0910-4",NA,"Springer Nature","The International Journal of Cardiovascular Imaging","1569-5794","1569-5794","1573-0743","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"London School of Economics and Political Science",2016,NA,"10.1007/s13194-016-0147-z",NA,"Springer Nature","European Journal for Philosophy of Science","1879-4912","1879-4912","1879-4920","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Loughborough University",2016,NA,"10.1007/s10959-016-0684-6",NA,"Springer Nature","Journal of Theoretical Probability","0894-9840","0894-9840","1572-9230","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Loughborough University",2016,NA,"10.1007/s10663-016-9339-1",NA,"Springer Nature","Empirica","0340-8744","0340-8744","1573-6911","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Loughborough University",2016,NA,"10.1007/s10652-016-9459-y",NA,"Springer Nature","Environmental Fluid Mechanics","1567-7419","1567-7419","1573-1510","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Loughborough University",2016,NA,"10.1007/s00421-016-3399-6",NA,"Springer Nature","European Journal of Applied Physiology","1439-6319","1439-6319","1439-6327","http://creativecommons.org/licenses/by/4.0",TRUE,"27235157",NA,NA,NA,FALSE
"Manchester Metropolitan University",2016,NA,"10.1007/s10649-016-9706-7",NA,"Springer Nature","Educational Studies in Mathematics","0013-1954","0013-1954","1573-0816","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Newcastle University",2016,NA,"10.1007/s00415-016-8132-1",NA,"Springer Nature","Journal of Neurology","0340-5354","0340-5354","1432-1459","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Newcastle University",2016,NA,"10.1007/s00125-016-3984-6",NA,"Springer Nature","Diabetologia","0012-186X","0012-186X","1432-0428","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Newcastle University",2016,NA,"10.1007/s11222-016-9660-3",NA,"Springer Nature","Statistics and Computing","0960-3174","0960-3174","1573-1375","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Newcastle University",2016,NA,"10.1007/s11042-016-3546-4",NA,"Springer Nature","Multimedia Tools and Applications","1380-7501","1380-7501","1573-7721","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Newcastle University",2016,NA,"10.1007/s11156-016-0579-8",NA,"Springer Nature","Review of Quantitative Finance and Accounting","0924-865X","0924-865X","1573-7179","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Nottingham Trent University",2016,NA,"10.1007/s10902-016-9735-z",NA,"Springer Nature","Journal of Happiness Studies","1389-4978","1389-4978","1573-7780","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Nottingham Trent University",2016,NA,"10.1007/s11469-016-9653-7",NA,"Springer Nature","International Journal of Mental Health and Addiction","1557-1874","1557-1874","1557-1882","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Queen Mary University of London",2016,NA,"10.1007/s40279-016-0523-z",NA,"Springer Nature","Sports Medicine","0112-1642","0112-1642","1179-2035","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Queen Mary University of London",2016,NA,"10.1007/s00259-016-3391-8",NA,"Springer Nature","European Journal of Nuclear Medicine and Molecular Imaging","1619-7070","1619-7070","1619-7089","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Queen Mary University of London",2016,NA,"10.1007/s10955-016-1536-6",NA,"Springer Nature","Journal of Statistical Physics","0022-4715","0022-4715","1572-9613","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Queen Mary University of London",2016,NA,"10.1007/s10623-016-0223-6",NA,"Springer Nature","Designs, Codes and Cryptography","0925-1022","0925-1022","1573-7586","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Queen's University of Belfast",2016,NA,"10.1007/s12187-016-9396-9",NA,"Springer Nature","Child Indicators Research","1874-897X","1874-897X","1874-8988","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Queen's University of Belfast",2016,NA,"10.1007/s00704-016-1830-x",NA,"Springer Nature","Theoretical and Applied Climatology","0177-798X","0177-798X","1434-4483","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Queen's University of Belfast",2016,NA,"10.1007/s00426-016-0775-0",NA,"Springer Nature","Psychological Research","0340-0727","0340-0727","1430-2772","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Sheffield Hallam University",2016,NA,"10.1007/s10844-016-0404-9",NA,"Springer Nature","Journal of Intelligent Information Systems","0925-9902","0925-9902","1573-7675","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Sheffield Hallam University",2016,NA,"10.1007/s11082-016-0567-1",NA,"Springer Nature","Optical and Quantum Electronics","0306-8919","0306-8919","1572-817X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Sheffield Hallam University",2016,NA,"10.1007/s10787-016-0264-5",NA,"Springer Nature","Inflammopharmacology","0925-4692","0925-4692","1568-5608","http://creativecommons.org/licenses/by/4.0",TRUE,"27188988","PMC4883448",NA,NA,FALSE
"University College London",2016,NA,"10.1007/s10162-016-0564-x",NA,"Springer Nature","Journal of the Association for Research in Otolaryngology","1525-3961","1525-3961","1438-7573","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s11940-016-0407-4",NA,"Springer Nature","Current Treatment Options in Neurology","1092-8480","1092-8480","1534-3138","http://creativecommons.org/licenses/by/4.0",TRUE,"27154366","PMC4859845",NA,NA,FALSE
"University College London",2016,NA,"10.1007/s00125-016-3963-y",NA,"Springer Nature","Diabetologia","0012-186X","0012-186X","1432-0428","http://creativecommons.org/licenses/by/4.0",TRUE,"27138914",NA,NA,NA,FALSE
"University College London",2016,NA,"10.3758/s13423-016-1042-5",NA,"Springer Nature","Psychonomic Bulletin & Review","1069-9384","1069-9384","1531-5320","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s00211-016-0804-3",NA,"Springer Nature","Numerische Mathematik","0029-599X","0029-599X","0945-3245","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s00415-016-8148-6",NA,"Springer Nature","Journal of Neurology","0340-5354","0340-5354","1432-1459","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s00395-016-0558-1",NA,"Springer Nature","Basic Research in Cardiology","0300-8428","0300-8428","1435-1803","http://creativecommons.org/licenses/by/4.0",TRUE,"27164905","PMC4863033",NA,NA,FALSE
"University College London",2016,NA,"10.1007/s00381-016-3120-4",NA,"Springer Nature","Child's Nervous System","0256-7040","0256-7040","1433-0350","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s00787-016-0868-8",NA,"Springer Nature","European Child & Adolescent Psychiatry","1018-8827","1018-8827","1435-165X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s12035-016-9941-z",NA,"Springer Nature","Molecular Neurobiology","0893-7648","0893-7648","1559-1182","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s13164-016-0313-4",NA,"Springer Nature","Review of Philosophy and Psychology","1878-5158","1878-5158","1878-5166","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University College London",2016,NA,"10.1007/s00467-016-3416-3",NA,"Springer Nature","Pediatric Nephrology","0931-041X","0931-041X","1432-198X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Aberdeen",2016,NA,"10.1007/s00125-016-3960-1",NA,"Springer Nature","Diabetologia","0012-186X","0012-186X","1432-0428","http://creativecommons.org/licenses/by/4.0",TRUE,"27138913",NA,NA,NA,FALSE
"University of Bath",2016,NA,"10.1007/s11024-016-9298-5",NA,"Springer Nature","Minerva","0026-4695","0026-4695","1573-1871","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bath",2016,NA,"10.1007/s00296-016-3483-6",NA,"Springer Nature","Rheumatology International","0172-8172","0172-8172","1437-160X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bedfordshire",2016,NA,"10.1007/s10044-016-0559-6",NA,"Springer Nature","Pattern Analysis and Applications","1433-7541","1433-7541","1433-755X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Birmingham",2016,NA,"10.1007/s00039-016-0365-8",NA,"Springer Nature","Geometric and Functional Analysis","1016-443X","1016-443X","1420-8970","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Birmingham",2016,NA,"10.1007/s10397-016-0946-4",NA,"Springer Nature","Gynecological Surgery","1613-2076","1613-2076","1613-2084","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Birmingham",2016,NA,"10.1007/s11661-016-3552-1",NA,"Springer Nature","Metallurgical and Materials Transactions A","1073-5623","1073-5623","1543-1940","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Birmingham",2016,NA,"10.1007/s10551-016-3208-5",NA,"Springer Nature","Journal of Business Ethics","0167-4544","0167-4544","1573-0697","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s11225-016-9668-x",NA,"Springer Nature","Studia Logica","0039-3215","0039-3215","1572-8730",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s12193-016-0217-8",NA,"Springer Nature","Journal on Multimodal User Interfaces","1783-7677","1783-7677","1783-8738","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s10701-016-0013-z",NA,"Springer Nature","Foundations of Physics","0015-9018","0015-9018","1572-9516","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s00332-016-9301-1",NA,"Springer Nature","Journal of Nonlinear Science","0938-8974","0938-8974","1432-1467","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s11695-016-2186-0",NA,"Springer Nature","Obesity Surgery","0960-8923","0960-8923","1708-0428","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s00209-016-1678-x",NA,"Springer Nature","Mathematische Zeitschrift","0025-5874","0025-5874","1432-1823","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s00210-016-1255-1",NA,"Springer Nature","Naunyn-Schmiedeberg's Archives of Pharmacology","0028-1298","0028-1298","1432-1912","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s11205-016-1356-8",NA,"Springer Nature","Social Indicators Research","0303-8300","0303-8300","1573-0921","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s11222-016-9666-x",NA,"Springer Nature","Statistics and Computing","0960-3174","0960-3174","1573-1375","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Bristol",2016,NA,"10.1007/s11340-016-0171-0",NA,"Springer Nature","Experimental Mechanics","0014-4851","0014-4851","1741-2765","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s11214-016-0254-3",NA,"Springer Nature","Space Science Reviews","0038-6308","0038-6308","1572-9672","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s11292-016-9260-4",NA,"Springer Nature","Journal of Experimental Criminology","1573-3750","1573-3750","1572-8315","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s10569-016-9689-9",NA,"Springer Nature","Celestial Mechanics and Dynamical Astronomy","0923-2958","0923-2958","1572-9478","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s11292-016-9261-3",NA,"Springer Nature","Journal of Experimental Criminology","1573-3750","1573-3750","1572-8315","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s10708-016-9719-x",NA,"Springer Nature","GeoJournal","0343-2521","0343-2521","1572-9893","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s12110-016-9260-0",NA,"Springer Nature","Human Nature","1045-6767","1045-6767","1936-4776","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s00018-016-2255-5",NA,"Springer Nature","Cellular and Molecular Life Sciences","1420-682X","1420-682X","1420-9071","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s00209-016-1681-2",NA,"Springer Nature","Mathematische Zeitschrift","0025-5874","0025-5874","1432-1823","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s10539-016-9527-1",NA,"Springer Nature","Biology & Philosophy","0169-3867","0169-3867","1572-8404","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s00334-016-0576-9",NA,"Springer Nature","Vegetation History and Archaeobotany","0939-6314","0939-6314","1617-6278","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s10802-016-0165-5",NA,"Springer Nature","Journal of Abnormal Child Psychology","0091-0627","0091-0627","1573-2835","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s00146-016-0664-5",NA,"Springer Nature","AI & SOCIETY","0951-5666","0951-5666","1435-5655","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s10531-016-1133-7",NA,"Springer Nature","Biodiversity and Conservation","0960-3115","0960-3115","1572-9710","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Cambridge",2016,NA,"10.1007/s00208-016-1420-3",NA,"Springer Nature","Mathematische Annalen","0025-5831","0025-5831","1432-1807","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Central Lancashire",2016,NA,"10.1007/s00138-016-0769-3",NA,"Springer Nature","Machine Vision and Applications","0932-8092","0932-8092","1432-1769","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Derby",2016,NA,"10.1007/s00779-016-0917-9",NA,"Springer Nature","Personal and Ubiquitous Computing","1617-4909","1617-4909","1617-4917","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Dundee",2016,NA,"10.1007/s00345-016-1855-x",NA,"Springer Nature","World Journal of Urology","0724-4983","0724-4983","1433-8726","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Durham",2016,NA,"10.1007/s11097-016-9463-1",NA,"Springer Nature","Phenomenology and the Cognitive Sciences","1568-7759","1568-7759","1572-8676","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Durham",2016,NA,"10.1007/s11406-016-9713-z",NA,"Springer Nature","Philosophia","0048-3893","0048-3893","1574-9274","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Durham",2016,NA,"10.1007/s00362-016-0774-7",NA,"Springer Nature","Statistical Papers","0932-5026","0932-5026","1613-9798","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Durham",2016,NA,"10.1007/s11682-016-9558-x",NA,"Springer Nature","Brain Imaging and Behavior","1931-7557","1931-7557","1931-7565","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Durham",2016,NA,"10.1007/s00355-016-0967-y",NA,"Springer Nature","Social Choice and Welfare","0176-1714","0176-1714","1432-217X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Durham",2016,NA,"10.1007/s10551-016-3224-5",NA,"Springer Nature","Journal of Business Ethics","0167-4544","0167-4544","1573-0697","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
