DOI,Institution,period,is_hybrid
10.1007/s10909-017-1787-x,University of Southampton,2017,TRUE
10.1007/s12024-017-9877-2,University of Bristol,2017,TRUE
10.1007/s41887-017-0008-9,Nottingham Trent University,2017,TRUE
10.1007/s40722-017-0088-4,Swansea University,2017,TRUE
10.1007/s40802-017-0091-4,Imperial College London,2017,TRUE
10.1007/s41887-017-0005-z,Newcastle University,2017,TRUE
10.1007/s40804-017-0067-1,Aston University,2017,TRUE
10.1007/s40806-017-0110-z,University of Leicester,2017,TRUE
10.1007/s11046-017-0174-0,London School of Economics and Political Science,2017,TRUE
10.1007/s10992-017-9442-1,University of Leeds,2017,TRUE
10.1007/s11948-017-9940-0,University of Leeds,2017,TRUE
10.1007/s10611-017-9704-4,University of Portsmouth,2017,TRUE
10.1007/s10676-017-9426-4,University of Edinburgh,2017,TRUE
10.1007/s10681-017-1935-z,University of East Anglia,2017,TRUE
10.1007/s11092-017-9264-2,University of Edinburgh,2017,TRUE
10.1007/s00249-017-1238-2,University of York,2017,TRUE
10.1007/s00127-017-1419-4,University College London,2017,TRUE
10.1007/s00415-017-8565-1,Cardiff University,2017,TRUE
10.1007/s00421-017-3683-0,Leeds Beckett University,2017,TRUE
10.1007/s00211-017-0904-8,University College London,2017,TRUE
10.1007/s10270-017-0612-y,University of Southampton,2017,TRUE
10.1007/s00428-017-2182-3,University of Sheffield,2017,TRUE
10.1007/s00410-017-1380-y,Cardiff University,2017,TRUE
10.1007/s12549-017-0291-2,Natural History Museum,2017,TRUE
10.1007/s00330-017-4905-x,University of Cambridge,2017,TRUE
10.1007/s12283-017-0243-0,Sheffield Hallam University,2017,TRUE
10.1007/s10963-017-9104-9,Durham University,2017,TRUE
10.1007/s10964-017-0720-6,University College London,2017,TRUE
10.1007/s00408-017-0038-x,King's College London,2017,TRUE
10.1007/s11222-017-9764-4,Newcastle University,2017,TRUE
10.1007/s11102-017-0822-x,University of Leeds,2017,TRUE
10.1007/s11664-017-5702-7,University of St Andrews,2017,TRUE
10.1007/s11151-017-9583-y,University of East Anglia,2017,TRUE
10.1007/s10479-017-2574-4,University of Nottingham,2017,TRUE
10.1007/s10764-017-9973-x,Liverpool John Moores University,2017,TRUE
10.1007/s10856-017-5926-3,University of Liverpool,2017,TRUE
10.1208/s12249-017-0841-y,University of Huddersfield,2017,TRUE
10.1007/s13361-017-1718-8,University of Birmingham,2017,TRUE
10.1007/s10767-017-9263-9,City University London,2017,TRUE
10.1007/s10639-017-9636-8,University of Liverpool,2017,TRUE
10.1007/s41887-017-0009-8,University of Cambridge,2017,TRUE
10.1007/s10750-017-3276-2,Bournemouth University,2017,TRUE
10.1007/s40722-017-0092-8,Cranfield University,2017,TRUE
10.1007/s10704-017-0227-x,University of Cambridge,2017,TRUE
10.1007/s10654-017-0285-4,University of Bristol,2017,TRUE
10.1007/s11229-017-1506-9,University College London,2017,TRUE
10.1007/s10518-017-0194-7,University of Strathclyde,2017,TRUE
10.1007/s11019-017-9793-y,King's College London,2017,TRUE
10.1007/s10811-017-1214-3,Swansea University,2017,TRUE
10.1007/s13194-017-0180-6,Durham University,2017,TRUE
10.1007/s11406-017-9868-2,University of Sheffield,2017,TRUE
10.1007/s11225-017-9736-x,Imperial College London,2017,TRUE
10.1007/s00114-017-1490-4,University of Cambridge,2017,TRUE
10.1007/s00338-017-1610-9,University of Exeter,2017,TRUE
10.1007/s00202-017-0602-7,University of Sussex,2017,TRUE
10.1007/s00127-017-1408-7,University of Oxford,2017,TRUE
10.1007/s12520-017-0523-4,University of Oxford,2017,TRUE
10.1007/s00894-017-3378-9,King's College London,2017,TRUE
10.1007/s00251-017-0991-9,University of Southampton,2017,TRUE
10.1007/s00410-017-1385-6,Natural History Museum,2017,TRUE
10.1007/s00170-017-0702-6,Cranfield University,2017,TRUE
10.1007/s13239-017-0320-3,University of Birmingham,2017,TRUE
10.1007/s10900-017-0402-z,London South Bank University,2017,TRUE
10.1007/s10732-017-9347-8,University of Southampton,2017,TRUE
10.1007/s10729-017-9410-x,Imperial College London,2017,TRUE
10.1007/s11238-017-9625-9,Newcastle University,2017,TRUE
10.1007/s10930-017-9734-x,University of Liverpool,2017,TRUE
10.1007/s13679-017-0272-9,University of Edinburgh,2017,TRUE
10.1007/s11307-017-1100-z,University of Aberdeen,2017,TRUE
10.1007/s12083-017-0581-5,University of Derby,2017,TRUE
10.1007/s11095-017-2220-5,Cardiff University,2017,TRUE
10.3758/s13428-017-0938-y,University College London,2017,TRUE
10.1007/s00332-017-9404-3,Imperial College London,2017,TRUE
10.1007/s10994-017-5648-2,University of Manchester,2017,TRUE
10.1007/s12671-017-0762-6,University of Bath,2017,TRUE
10.1007/s40803-017-0061-2,University of Sheffield,2017,TRUE
10.1007/s11136-017-1660-z,King's College London,2017,TRUE
10.1007/s40799-017-0193-2,University of Bristol,2017,TRUE
10.1007/s00761-017-0244-4,Cardiff University,2017,TRUE
10.1007/s10551-017-3623-2,Aston University,2017,TRUE
10.1007/s10734-017-0165-6,University of Southampton,2017,TRUE
10.1007/s11153-017-9638-x,University of Birmingham,2017,TRUE
10.1007/s11269-017-1760-0,University of Strathclyde,2017,TRUE
10.1007/s12369-017-0414-y,University of West of England,2017,TRUE
10.1007/s11841-017-0612-y,University of York,2017,TRUE
10.1007/s00421-017-3680-3,Leeds Beckett University,2017,TRUE
10.1007/s10236-017-1086-8,Cardiff University,2017,TRUE
10.1007/s00264-017-3567-2,University of Leeds,2017,TRUE
10.1007/s10641-017-0633-y,Queen's University of Belfast,2017,TRUE
10.1007/s00127-017-1417-6,King's College London,2017,TRUE
10.1007/s00404-017-4449-y,Loughborough University,2017,TRUE
10.1007/s00787-017-1024-9,University of Southampton,2017,TRUE
10.1007/s12232-017-0281-8,University of East Anglia,2017,TRUE
10.1007/s00394-017-1498-8,Nottingham Trent University,2017,TRUE
10.1007/s00216-017-0502-8,University of Aberdeen,2017,TRUE
10.1007/s00401-017-1751-5,University of Oxford,2017,TRUE
10.1007/s00220-017-2933-7,University of Cambridge,2017,TRUE
10.1007/s00285-017-1153-2,Imperial College London,2017,TRUE
10.1007/s11517-017-1667-1,University of Leicester,2017,TRUE
10.1007/s00221-017-5017-1,Bangor University,2017,TRUE
10.1007/s11249-017-0888-7,Imperial College London,2017,TRUE
10.1007/s10853-017-1367-0,University of Manchester,2017,TRUE
10.1007/s10957-017-1133-0,Newcastle University,2017,TRUE
10.1007/s10741-017-9640-5,University of Birmingham,2017,TRUE
10.1007/s11277-017-4662-9,University of Nottingham,2017,TRUE
10.1007/s11340-017-0317-8,University of Cambridge,2017,TRUE
10.1007/s11764-017-0628-x,University of Sussex,2017,TRUE
10.1007/s12029-017-9983-0,University of East Anglia,2017,TRUE
10.3758/s13428-017-0935-1,Cardiff University,2017,TRUE
10.1007/s11926-017-0675-3,University College London,2017,TRUE
10.1007/s11199-017-0799-y,Lancaster University,2017,TRUE
10.3758/s13415-017-0528-6,University of Oxford,2017,TRUE
10.1007/s10853-017-1229-9,University of Oxford,2017,TRUE
10.1007/s11661-017-4235-2,University of Leicester,2017,TRUE
10.1007/s10162-017-0625-9,University of Cambridge,2017,TRUE
10.1007/s00712-017-0557-1,University of St Andrews,2017,TRUE
10.1007/s00792-017-0951-1,University College London,2017,TRUE
10.1007/s41887-017-0007-x,University of Cambridge,2017,TRUE
10.1007/s13358-017-0137-6,University of Portsmouth,2017,TRUE
10.1007/s41133-017-0007-1,University of St Andrews,2017,TRUE
10.1007/s11242-017-0894-0,Imperial College London,2017,TRUE
10.1007/s12152-017-9339-2,University of Oxford,2017,TRUE
10.1007/s10539-017-9585-z,University of Cambridge,2017,TRUE
10.1007/s10641-017-0640-z,Queen's University of Belfast,2017,TRUE
10.1007/s11229-017-1477-x,University of Oxford,2017,TRUE
10.1007/s11069-017-2964-6,University of Liverpool,2017,TRUE
10.1007/s12152-017-9336-5,University of Oxford,2017,TRUE
10.1007/s11165-017-9621-7,King's College London,2017,TRUE
10.1007/s00220-017-2953-3,King's College London,2017,TRUE
10.1007/s00220-017-2951-5,University of York,2017,TRUE
10.1007/s00211-017-0908-4,University of Manchester,2017,TRUE
10.1007/s00285-017-1155-0,University of Sussex,2017,TRUE
10.1007/s00221-017-5047-8,Queen's University of Belfast,2017,TRUE
10.1007/s00213-017-4698-2,University College London,2017,TRUE
10.1007/s00221-017-5030-4,University of Oxford,2017,TRUE
10.1007/s12371-017-0240-5,University of St Andrews,2017,TRUE
10.1007/s10143-017-0874-4,University of Glasgow,2017,TRUE
10.1007/s00415-017-8547-3,Newcastle University,2017,TRUE
10.1007/s00208-017-1569-4,University of Oxford,2017,TRUE
10.1007/s00251-017-1000-z,University of Oxford,2017,TRUE
10.1007/s00366-017-0534-x,Queen's University of Belfast,2017,TRUE
10.1007/s10803-017-3234-x,University of Nottingham,2017,TRUE
10.1007/s11060-017-2546-1,University of York,2017,TRUE
10.1007/s10764-017-9977-6,University of Bristol,2017,TRUE
10.1007/s11892-017-0907-y,University of Oxford,2017,TRUE
10.1007/s11127-017-0468-2,University of Westminster,2017,TRUE
10.1007/s10865-017-9871-x,University of Edinburgh,2017,TRUE
10.1007/s12561-017-9201-4,University of Cambridge,2017,TRUE
10.1007/s11011-017-0077-2,Imperial College London,2017,TRUE
10.1007/s12310-017-9220-9,University of Cambridge,2017,TRUE
10.1007/s12109-017-9533-4,University College London,2017,TRUE
10.1007/s10878-017-0147-8,University of Southampton,2017,TRUE
10.1007/s10803-017-3212-3,City University London,2017,TRUE
10.1007/s10461-017-1836-0,Imperial College London,2017,TRUE
10.1007/s11469-017-9786-3,Nottingham Trent University,2017,TRUE
10.1007/s11469-017-9787-2,Nottingham Trent University,2017,TRUE
10.1007/s11082-017-1101-9,University of Strathclyde,2017,TRUE
10.1007/s10488-017-0810-5,University of Huddersfield,2017,TRUE
10.1007/s12529-017-9666-z,University of Dundee,2017,TRUE
10.1007/s12160-017-9918-9,King's College London,2017,TRUE
10.1007/s10490-017-9523-2,University of Birmingham,2017,TRUE
10.1007/s00606-017-1438-3,Royal Botanic Gardens,2017,TRUE
10.1007/s13272-017-0255-2,University of Liverpool,2017,TRUE
10.1007/s11661-017-4134-6,University of Cambridge,2017,TRUE
10.1007/s40778-017-0090-8,Cardiff University,2017,TRUE
10.1007/s41548-017-0001-9,Edge Hill University,2017,TRUE
10.1007/s40520-017-0800-1,University of Southampton,2017,TRUE
10.1007/s00038-017-0997-y,University of St Andrews,2017,TRUE
10.1007/s00010-017-0486-7,London School of Economics and Political Science,2017,TRUE
10.1007/s11229-017-1496-7,King's College London,2017,TRUE
10.1007/s10456-017-9568-3,University of Ulster,2017,TRUE
10.1007/s10529-017-2402-6,University of Stirling,2017,TRUE
10.1007/s10933-017-9988-5,University College London,2017,TRUE
10.1007/s11572-017-9420-2,University of Birmingham,2017,TRUE
10.1007/s11017-017-9415-y,University of Oxford,2017,TRUE
10.1007/s10670-017-9919-x,University of Cambridge,2017,TRUE
10.1007/s11192-017-2452-5,University of Manchester,2017,TRUE
10.1007/s00213-017-4679-5,University of Cambridge,2017,TRUE
10.1007/s10336-017-1477-0,University of Aberdeen,2017,TRUE
10.1007/s00340-017-6796-6,University of St Andrews,2017,TRUE
10.1007/s00205-017-1152-x,Imperial College London,2017,TRUE
10.1007/s00382-017-3792-9,University of Leeds,2017,TRUE
10.1007/s10040-017-1624-y,Imperial College London,2017,TRUE
10.1007/s13349-017-0229-4,Queen's University of Belfast,2017,TRUE
10.1007/s00214-017-2113-z,University of Manchester,2017,TRUE
10.1007/s00158-017-1729-x,University of Bristol,2017,TRUE
10.1007/s00251-017-1003-9,University of Cambridge,2017,TRUE
10.1007/s00429-017-1430-2,University of Manchester,2017,TRUE
10.1007/s00170-017-0710-6,University of Warwick,2017,TRUE
10.1007/s00521-017-3143-0,Newcastle University,2017,TRUE
10.1007/s11760-017-1147-y,King's College London,2017,TRUE
10.1007/s11664-017-5670-y,Brunel University,2017,TRUE
10.1007/s10761-017-0435-0,University of Cambridge,2017,TRUE
10.1007/s10826-017-0832-3,University of Northampton,2017,TRUE
10.1007/s11764-017-0630-3,University of Sussex,2017,TRUE
10.1007/s10162-017-0636-6,University of Cambridge,2017,TRUE
10.1007/s10444-017-9547-7,University of Cambridge,2017,TRUE
10.1007/s12031-017-0942-9,Lancaster University,2017,TRUE
10.1007/s10825-017-1027-2,University of Southampton,2017,TRUE
10.1007/s00248-017-1024-9,University of Cambridge,2017,TRUE
10.1007/s10767-017-9265-7,"Goldsmiths, University of London",2017,TRUE
10.1007/s10955-017-1827-6,Cardiff University,2017,TRUE
10.1007/s10144-017-0588-z,University of Birmingham,2017,TRUE
10.1007/s40519-017-0414-9,Imperial College London,2017,TRUE
10.1007/s11104-017-3325-7,University of Leeds,2017,TRUE
10.1007/s40572-017-0151-2,Imperial College London,2017,TRUE
10.1007/s10530-017-1495-0,University of Exeter,2017,TRUE
10.1007/s00018-017-2580-3,University of Nottingham,2017,TRUE
10.1007/s11243-017-0164-6,King's College London,2017,TRUE
10.1007/s10974-017-9477-5,University of Leeds,2017,TRUE
10.1007/s11548-017-1646-x,University of Leeds,2017,TRUE
10.1007/s00029-017-0349-z,Durham University,2017,TRUE
10.1007/s11098-017-0948-8,University of York,2017,TRUE
10.1007/s10665-017-9923-9,University of Manchester,2017,TRUE
10.1007/s13164-017-0352-5,University of Reading,2017,TRUE
10.1007/s10670-017-9917-z,University of Glasgow,2017,TRUE
10.1007/s11205-017-1677-2,University of Oxford,2017,TRUE
10.1007/s13347-017-0271-5,University of Cambridge,2017,TRUE
10.1007/s10654-017-0277-4,University of Bristol,2017,TRUE
10.1007/s10071-017-1113-7,University of Exeter,2017,TRUE
10.1007/s10992-017-9440-3,Imperial College London,2017,TRUE
10.1007/s10554-017-1163-6,"St George's, University of London",2017,TRUE
10.1007/s00205-017-1146-8,University of Oxford,2017,TRUE
10.1007/s00500-017-2705-5,Edge Hill University,2017,TRUE
10.1007/s00221-017-5019-z,University of Leeds,2017,TRUE
10.1007/s00382-017-3797-4,University of Sheffield,2017,TRUE
10.1007/s10058-017-0202-z,University of York,2017,TRUE
10.1007/s00127-017-1423-8,King's College London,2017,TRUE
10.1007/s00382-017-3822-7,University of Reading,2017,TRUE
10.1007/s00265-017-2351-z,University of Lincoln,2017,TRUE
10.1007/s00184-017-0622-3,University of Southampton,2017,TRUE
10.1007/s12551-017-0276-4,University of Leeds,2017,TRUE
10.1007/s00264-017-3546-7,University of Bristol,2017,TRUE
10.1007/s00226-017-0933-6,University of Cambridge,2017,TRUE
10.1007/s00234-017-1869-0,Imperial College London,2017,TRUE
10.1007/s00382-017-3794-7,Loughborough University,2017,TRUE
10.1007/s10113-017-1195-4,University of Leeds,2017,TRUE
10.1007/s11517-017-1669-z,Newcastle University,2017,TRUE
10.1007/s40062-017-0183-1,University of Sheffield,2017,TRUE
10.1007/s00167-017-4640-5,Newcastle University,2017,TRUE
10.1007/s00330-017-4934-5,University of Glasgow,2017,TRUE
10.1007/s00208-017-1557-8,Imperial College London,2017,TRUE
10.1007/s00229-017-0949-0,University College London,2017,TRUE
10.1007/s00192-017-3414-4,University of Birmingham,2017,TRUE
10.1007/s11657-017-0355-y,University of York,2017,TRUE
10.1007/s13593-017-0439-5,University of Oxford,2017,TRUE
10.1007/s10853-017-1365-2,Loughborough University,2017,TRUE
10.1007/s12975-017-0553-3,University of Nottingham,2017,TRUE
10.1007/s10880-017-9506-y,University of Sheffield,2017,TRUE
10.1007/s11695-017-2796-1,University of Surrey,2017,TRUE
10.1007/s13679-017-0274-7,University of Warwick,2017,TRUE
10.3758/s13428-017-0930-6,University of Warwick,2017,TRUE
10.3758/s13423-017-1340-6,University of Bristol,2017,TRUE
10.1007/s11238-017-9623-y,University of Nottingham,2017,TRUE
10.1007/s10458-017-9372-x,University of Southampton,2017,TRUE
10.1007/s10741-017-9634-3,University of Central Lancashire,2017,TRUE
10.1007/s10447-017-9298-7,Northumbria University,2017,TRUE
10.1245/s10434-017-5987-z,University of Glasgow,2017,TRUE
10.1007/s00025-017-0721-5,University of Oxford,2017,TRUE
10.1007/s40279-017-0762-7,University of West of Scotland,2017,TRUE
10.1007/s40474-017-0116-z,University of Southampton,2017,TRUE
10.1007/s40940-017-0045-6,University of Cambridge,2017,TRUE
10.1007/s40656-017-0142-5,"Queen Mary, University of London",2017,TRUE
10.1007/s00039-017-0415-x,University of Sussex,2017,TRUE
10.1007/s41649-017-0012-1,King's College London,2017,TRUE
10.1140/epjd/e2017-70827-1,The Open University,2017,TRUE
10.1007/s11661-017-3987-z,University of Sheffield,2017,TRUE
10.1007/s41062-017-0088-1,Heriot-Watt University,2017,TRUE
10.1007/s10584-017-2055-4,University College London,2017,TRUE
10.1007/s10817-017-9424-6,University of Cambridge,2017,TRUE
10.1007/s11569-017-0302-9,University of Salford,2017,TRUE
10.1007/s11207-017-1133-0,University of Sheffield,2017,TRUE
10.1007/s11098-017-0955-9,University of Nottingham,2017,TRUE
10.1007/s13347-017-0273-3,"Goldsmiths, University of London",2017,TRUE
10.1007/s10676-017-9437-1,Nottingham Trent University,2017,TRUE
10.1007/s12649-017-0061-4,University College London,2017,TRUE
10.1007/s12053-017-9550-3,University of Oxford,2017,TRUE
10.1007/s10691-017-9352-1,Kingston University,2017,TRUE
10.1007/s10584-017-2036-7,University of Exeter,2017,TRUE
10.1007/s10610-017-9352-3,University of Manchester,2017,TRUE
10.1007/s10892-017-9256-y,University of Cambridge,2017,TRUE
10.1007/s00220-017-2944-4,University of York,2017,TRUE
10.1007/s00125-017-4364-6,University of Glasgow,2017,TRUE
10.1007/s10198-017-0926-2,King's College London,2017,TRUE
10.1007/s00285-017-1171-0,University of East Anglia,2017,TRUE
10.1007/s00414-017-1665-8,Cranfield University,2017,TRUE
10.1007/s40319-017-0620-z,University of Cambridge,2017,TRUE
10.1007/s00265-017-2361-x,University of St Andrews,2017,TRUE
10.1007/s00424-017-2054-3,University of Cambridge,2017,TRUE
10.1007/s10071-017-1120-8,University of Exeter,2017,TRUE
10.1007/s00415-017-8581-1,University College London,2017,TRUE
10.1007/s12652-017-0558-5,University of Salford,2017,TRUE
10.1007/s00340-017-6802-z,University of Southampton,2017,TRUE
10.1007/s00500-017-2752-y,"Goldsmiths, University of London",2017,TRUE
10.1007/s00125-017-4386-0,University of Liverpool,2017,TRUE
10.1007/s10237-017-0942-2,University of Liverpool,2017,TRUE
10.1007/s10389-017-0823-2,University of Nottingham,2017,TRUE
10.1007/s00127-017-1420-y,"Queen Mary, University of London",2017,TRUE
10.1007/s00216-017-0574-5,Imperial College London,2017,TRUE
10.1007/s11579-017-0198-8,University of Cambridge,2017,TRUE
10.1007/s00192-017-3456-7,Imperial College London,2017,TRUE
10.1007/s11657-017-0363-y,University of Oxford,2017,TRUE
10.1007/s10103-017-2296-5,University of Aberdeen,2017,TRUE
10.1007/s10439-017-1901-x,University of West of England,2017,TRUE
10.1007/s11119-017-9535-4,Cranfield University,2017,TRUE
10.1007/s12671-017-0799-6,University of Birmingham,2017,TRUE
10.1007/s00464-017-5788-2,University of Leeds,2017,TRUE
10.1007/s10803-017-3269-z,Newcastle University,2017,TRUE
10.1007/s10814-017-9107-1,University of Edinburgh,2017,TRUE
10.3758/s13423-017-1354-0,University of Exeter,2017,TRUE
10.1007/s11901-017-0363-9,University of Dundee,2017,TRUE
10.1007/s13679-017-0276-5,University of Warwick,2017,TRUE
10.1007/s00023-017-0606-x,"Queen Mary, University of London",2017,TRUE
10.1007/s41061-017-0159-y,Queen's University of Belfast,2017,TRUE
10.1007/s00018-017-2620-z,University of Edinburgh,2017,TRUE
10.1007/s40653-017-0184-6,University of Dundee,2017,TRUE
10.1007/s41887-017-0012-0,University of Cambridge,2017,TRUE
10.1007/s41887-017-0013-z,University of Cambridge,2017,TRUE
10.1007/s40750-017-0070-3,University of St Andrews,2017,TRUE
10.1007/s10806-017-9685-4,University College London,2017,TRUE
10.1007/s11852-017-0553-1,Queen's University of Belfast,2017,TRUE
10.1007/s10551-017-3635-y,"Queen Mary, University of London",2017,TRUE
10.1007/s11098-017-0954-x,University of Southampton,2017,TRUE
10.1007/s11302-017-9578-z,University of Warwick,2017,TRUE
10.1007/s12140-017-9273-2,University of Sussex,2017,TRUE
10.1007/s00125-017-4377-1,King's College London,2017,TRUE
10.1007/s10404-017-1980-x,University of Strathclyde,2017,TRUE
10.1007/s00221-017-5066-5,University of Birmingham,2017,TRUE
10.1007/s00799-017-0227-5,Cardiff University,2017,TRUE
10.1007/s00414-017-1662-y,Cranfield University,2017,TRUE
10.1007/s00125-017-4367-3,King's College London,2017,TRUE
10.1007/s00415-017-8584-y,Cardiff University,2017,TRUE
10.1007/s00431-017-2973-1,University of Leeds,2017,TRUE
10.1007/s00780-017-0338-2,University of Bath,2017,TRUE
10.1007/s00222-017-0750-4,University of Glasgow,2017,TRUE
10.1007/s00125-017-4384-2,King's College London,2017,TRUE
10.1007/s00125-017-4404-2,University of Dundee,2017,TRUE
10.1007/s00477-017-1450-8,University of Bristol,2017,TRUE
10.1007/s00165-017-0433-3,Brunel University,2017,TRUE
10.1007/s00348-017-2386-y,Imperial College London,2017,TRUE
10.1007/s10803-017-3282-2,Newcastle University,2017,TRUE
10.1007/s11277-017-4920-x,University of Huddersfield,2017,TRUE
10.1007/s12095-017-0253-6,"Royal Holloway, University of London",2017,TRUE
10.1007/s11906-017-0766-6,Imperial College London,2017,TRUE
10.1007/s11293-017-9550-x,London School of Economics and Political Science,2017,TRUE
10.1007/s10479-017-2598-9,Liverpool John Moores University,2017,TRUE
10.3758/s13414-017-1399-1,University of Oxford,2017,TRUE
10.1007/s10508-017-1011-8,University of Birmingham,2017,TRUE
10.1007/s40618-017-0753-4,Imperial College London,2017,TRUE
10.1007/s11104-017-3374-y,University of Nottingham,2017,TRUE
10.1007/s41061-017-0166-z,Queen's University of Belfast,2017,TRUE
10.1007/s40656-017-0143-4,University of Oxford,2017,TRUE
10.1007/s11160-017-9494-x,Newcastle University,2017,TRUE
10.1007/s10682-017-9916-1,University of Bristol,2017,TRUE
10.1007/s41887-017-0011-1,University of Cambridge,2017,TRUE
10.1007/s41887-017-0010-2,University of Cambridge,2017,TRUE
10.1007/s40799-017-0200-7,University of Southampton,2017,TRUE
10.1007/s00247-017-3890-1,University of Bristol,2017,TRUE
10.1007/s13194-017-0182-4,London School of Economics and Political Science,2017,TRUE
10.1007/s10698-017-9291-6,University of Hull,2017,TRUE
10.1007/s11097-017-9530-2,University of Edinburgh,2017,TRUE
10.1007/s12132-017-9314-3,University of Leicester,2017,TRUE
10.1007/s10516-017-9349-z,University of Dundee,2017,TRUE
10.1007/s11229-017-1495-8,University of Bristol,2017,TRUE
10.1007/s11092-017-9267-z,University College London,2017,TRUE
10.1007/s10340-017-0910-8,University of Greenwich,2017,TRUE
10.1007/s11158-017-9363-4,University of Warwick,2017,TRUE
10.1007/s11745-017-4289-3,University of Stirling,2017,TRUE
10.1007/s00345-017-2077-6,University of Edinburgh,2017,TRUE
