"DOI","Institution","period","is_hybrid"
"10.1007/s00253-018-8949-x","Queen's University of Belfast",2018,"TRUE"
"10.1007/s00521-018-3428-y","Aston University",2018,"TRUE"
"10.1007/s41237-018-0048-x","University of Oxford",2018,"TRUE"
"10.1007/s00421-018-3847-6","Loughborough University",2018,"TRUE"
"10.1007/s00167-018-4936-0","Imperial College London",2018,"TRUE"
"10.1007/s11199-018-0911-y","Queen's University of Belfast",2018,"TRUE"
"10.1007/s11244-018-0923-4","Durham University",2018,"TRUE"
"10.1007/s11665-018-3323-9","Lancaster University",2018,"TRUE"
"10.1007/s11661-018-4591-6","Brunel University",2018,"TRUE"
"10.1007/s00024-018-1837-6","Brunel University",2018,"TRUE"
"10.1007/s00238-018-1417-0","Queen Mary, University of London",2018,"TRUE"
"10.1007/s00268-018-4615-9","Imperial College London",2018,"TRUE"
"10.1007/s10846-018-0824-6","University of Glasgow",2018,"TRUE"
"10.1007/s12665-018-7463-x","University of Strathclyde",2018,"TRUE"
"10.1007/s11004-018-9737-y","Imperial College London",2018,"TRUE"
"10.1007/s10113-018-1283-0","University of Leeds",2018,"TRUE"
"10.1007/s11199-018-0912-x","Northumbria University",2018,"TRUE"
"10.1007/s11906-018-0826-6","University of Nottingham",2018,"TRUE"
"10.1007/s11934-018-0779-y","University of Southampton",2018,"TRUE"
"10.1007/s11249-018-1013-2","University of Manchester",2018,"TRUE"
"10.1007/s13346-018-0498-4","University of Central Lancashire",2018,"TRUE"
"10.1007/s10443-018-9685-1","Queen's University of Belfast",2018,"TRUE"
"10.1007/s10851-018-0811-3","University of Liverpool",2018,"TRUE"
"10.1007/s00415-018-8855-2","Cardiff University",2018,"TRUE"
"10.1007/s12671-018-0945-9","University of Sheffield",2018,"TRUE"
"10.1007/s11042-018-5941-5","Cranfield University",2018,"TRUE"
"10.1007/s11156-018-0722-9","University of Edinburgh",2018,"TRUE"
"10.1007/s11269-018-1977-6","Queen's University of Belfast",2018,"TRUE"
"10.1007/s00394-018-1679-0","Imperial College London",2018,"TRUE"
"10.1007/s11524-018-0232-z","University of York",2018,"TRUE"
"10.1007/s11192-018-2716-8","Loughborough University",2018,"TRUE"
"10.1007/s11668-018-0466-9","University of Hull",2018,"TRUE"
"10.1007/s11759-018-9337-y","University of Birmingham",2018,"TRUE"
"10.1007/s00234-018-2020-6","University of Oxford",2018,"TRUE"
"10.1007/s11042-018-5883-y","Edge Hill University",2018,"TRUE"
"10.1007/s11241-018-9305-z","University of York",2018,"TRUE"
"10.1007/s10728-018-0357-y","Lancaster University",2018,"TRUE"
"10.1007/s00454-018-9993-0","Lancaster University",2018,"TRUE"
"10.1007/s00211-018-0958-2","Imperial College London",2018,"TRUE"
"10.1007/s10825-018-1171-3","Imperial College London",2018,"TRUE"
"10.1007/s00127-018-1514-1","Queen Mary, University of London",2018,"TRUE"
"10.1007/s11784-018-0550-5","University of Leeds",2018,"TRUE"
"10.1007/s11269-017-1888-y","University of Strathclyde",2018,"TRUE"
"10.1007/s00259-018-3995-2","University College London",2018,"TRUE"
"10.1007/s40674-018-0095-1","University of Oxford",2018,"TRUE"
"10.1007/s11097-018-9570-2","King's College London",2018,"TRUE"
"10.1007/s00467-018-3952-0","University of Manchester",2018,"TRUE"
"10.1007/s12161-018-1243-9","University of Reading",2018,"TRUE"
"10.1007/s11548-018-1743-5","Imperial College London",2018,"TRUE"
"10.1007/s10494-018-9907-5","Newcastle University",2018,"TRUE"
"10.1007/s13239-018-0354-1","University of Hull",2018,"TRUE"
"10.1007/s10614-018-9811-z","Goldsmiths, University of London",2018,"TRUE"
"10.1007/s10928-018-9587-8","Imperial College London",2018,"TRUE"
"10.1007/s00445-018-1218-0","King's College London",2018,"TRUE"
"10.1007/s00442-018-4133-3","Bangor University",2018,"TRUE"
"10.1007/s10567-018-0258-5","University of Oxford",2018,"TRUE"
"10.1007/s10787-018-0473-1","Sheffield Hallam University",2018,"TRUE"
"10.1007/s40318-018-0123-1","University of Portsmouth",2018,"TRUE"
"10.1007/s40879-018-0237-x","University of Edinburgh",2018,"TRUE"
"10.1007/s00170-018-1966-1","Brunel University",2018,"TRUE"
"10.1007/s13369-018-3185-3","University of Huddersfield",2018,"TRUE"
"10.1007/s10514-018-9726-5","University of Liverpool",2018,"TRUE"
"10.1007/s00431-018-3138-6","Imperial College London",2018,"TRUE"
"10.1007/s00445-018-1219-z","University College London",2018,"TRUE"
"10.1007/s13194-018-0202-z","University of Cambridge",2018,"TRUE"
"10.1007/s10113-018-1328-4","Cranfield University",2018,"TRUE"
"10.1007/s10021-018-0245-1","University of Birmingham",2018,"TRUE"
"10.1007/s40072-018-0115-z","Imperial College London",2018,"TRUE"
"10.1007/s10803-018-3557-2","University of Nottingham",2018,"TRUE"
"10.1007/s10272-018-0723-x","London School of Economics and Political Science",2018,"TRUE"
"10.1007/s10272-018-0725-8","University of Reading",2018,"TRUE"
"10.1007/s11914-018-0438-8","University of Sheffield",2018,"TRUE"
"10.1007/s10677-018-9885-7","Lancaster University",2018,"TRUE"
"10.1007/s10389-018-0917-5","University of Warwick",2018,"TRUE"
"10.1007/s00256-018-2939-z","King's College London",2018,"TRUE"
"10.1007/s10557-018-6788-8","University College London",2018,"TRUE"
"10.1007/s12559-018-9553-1","University of East Anglia",2018,"TRUE"
"10.1007/s11469-018-9896-6","Nottingham Trent University",2018,"TRUE"
"10.1007/s10997-018-9418-8","Cardiff University",2018,"TRUE"
"10.1007/s11524-018-0228-8","University College London",2018,"TRUE"
"10.1007/s00445-018-1222-4","University of Aberdeen",2018,"TRUE"
"10.1007/s10514-018-9748-z","University of Leeds",2018,"TRUE"
"10.1007/s11120-018-0508-x","Cardiff University",2018,"TRUE"
"10.1007/s00220-018-3130-z","University of Sussex",2018,"TRUE"
"10.1007/s00294-018-0836-6","University College London",2018,"TRUE"
"10.1007/s00787-018-1155-7","University College London",2018,"TRUE"
"10.1007/s40993-018-0110-5","University of Cambridge",2018,"TRUE"
"10.1007/s11548-018-1762-2","University College London",2018,"TRUE"
"10.1007/s11548-018-1761-3","University College London",2018,"TRUE"
"10.1007/s10640-018-0247-7","University of Stirling",2018,"TRUE"
"10.1007/s11227-018-2367-9","University of Bristol",2018,"TRUE"
"10.1007/s11153-018-9665-2","Manchester Metropolitan University",2018,"TRUE"
"10.1007/s10640-018-0249-5","University of Cambridge",2018,"TRUE"
"10.1007/s00467-018-3955-x","University College London",2018,"TRUE"
"10.1007/s00709-018-1241-1","University of Oxford",2018,"TRUE"
"10.1007/s10654-018-0388-6","University College London",2018,"TRUE"
"10.1007/s10991-018-9209-y","Northumbria University",2018,"TRUE"
"10.1007/s00395-018-0681-2","University College London",2018,"TRUE"
"10.1007/s40520-018-0945-6","King's College London",2018,"TRUE"
"10.1007/s11657-018-0454-4","University of Sheffield",2018,"TRUE"
"10.1007/s10552-018-1029-9","University of Birmingham",2018,"TRUE"
"10.1007/s10772-018-9511-z","Manchester Metropolitan University",2018,"TRUE"
"10.1007/s10902-018-9986-y","University of Bath",2018,"TRUE"
"10.1007/s10551-018-3868-4","Queen's University of Belfast",2018,"TRUE"
"10.1007/s00392-018-1244-0","University of Birmingham",2018,"TRUE"
"10.1007/s40072-018-0113-1","Heriot-Watt University",2018,"TRUE"
"10.1007/s40647-018-0226-y","Newcastle University",2018,"TRUE"
"10.1007/s10670-018-0004-x","University of Warwick",2018,"TRUE"
"10.1007/s00780-018-0361-y","Queen Mary, University of London",2018,"TRUE"
"10.1007/s40489-018-0133-9","King's College London",2018,"TRUE"
"10.1007/s12138-018-0464-z","University College London",2018,"TRUE"
"10.1007/s10784-018-9396-y","Northumbria University",2018,"TRUE"
"10.1007/s41701-018-0034-2","University College London",2018,"TRUE"
"10.1007/s12520-018-0637-3","University of Kent",2018,"TRUE"
"10.1007/s10603-018-9372-5","Queen Mary, University of London",2018,"TRUE"
"10.1007/s00125-018-4603-5","University of Liverpool",2018,"TRUE"
"10.1007/s00366-018-0607-5","Imperial College London",2018,"TRUE"
"10.1007/s10489-018-1169-3","University of Derby",2018,"TRUE"
"10.1007/s11085-018-9843-8","University of Cambridge",2018,"TRUE"
"10.1007/s11892-018-1005-5","University of Oxford",2018,"TRUE"
"10.1007/s11229-018-1781-0","University of Oxford",2018,"TRUE"
"10.1007/s10764-018-0027-9","University of Exeter",2018,"TRUE"
"10.1007/s10693-018-0296-7","Imperial College London",2018,"TRUE"
"10.1007/s12105-018-0917-3","University of Sheffield",2018,"TRUE"
"10.1007/s10750-018-3572-5","University of Leeds",2018,"TRUE"
"10.1007/s11196-018-9558-9","Royal Holloway, University of London",2018,"TRUE"
"10.1007/s00410-018-1463-4","University of Bristol",2018,"TRUE"
"10.1007/s12035-018-1084-y","University of Leicester",2018,"TRUE"
"10.1007/s00439-018-1883-2","University of Leicester",2018,"TRUE"
"10.1007/s00125-018-4612-4","University of Oxford",2018,"TRUE"
"10.1007/s11759-018-9341-2","University of Cambridge",2018,"TRUE"
"10.1007/s11136-018-1847-y","University of Sheffield",2018,"TRUE"
"10.1007/s10433-018-0473-4","Queen Mary, University of London",2018,"TRUE"
"10.1007/s00247-018-4125-9","University of Sheffield",2018,"TRUE"
"10.1007/s00435-018-0405-z","The Open University",2018,"TRUE"
"10.1007/s10113-018-1334-6","University of Chester",2018,"TRUE"
"10.1007/s00227-018-3338-7","Bangor University",2018,"TRUE"
"10.1007/s11572-018-9463-z","University of Oxford",2018,"TRUE"
"10.1007/s10853-018-2324-2","University of Edinburgh",2018,"TRUE"
"10.1007/s10096-018-3246-2","Imperial College London",2018,"TRUE"
"10.1007/s10955-018-2029-6","University of Bristol",2018,"TRUE"
"10.1007/s40940-018-0070-0","University of Southampton",2018,"TRUE"
"10.1007/s11225-018-9797-5","University of St Andrews",2018,"TRUE"
"10.1007/s10654-018-0398-4","Imperial College London",2018,"TRUE"
"10.1007/s00410-018-1470-5","University of Leicester",2018,"TRUE"
"10.1007/s40869-018-0056-9","Robert Gordon University",2018,"TRUE"
"10.1007/s00348-018-2539-7","University of Bath",2018,"TRUE"
"10.1007/s10654-018-0366-z","Imperial College London",2018,"TRUE"
"10.1007/s10943-018-0616-0","University of Wales Trinity St David",2018,"TRUE"
"10.1007/s10143-018-0979-4","University of Edinburgh",2018,"TRUE"
"10.1007/s10562-018-2378-4","University of Glasgow",2018,"TRUE"
"10.1007/s00345-018-2288-5","University of Cambridge",2018,"TRUE"
"10.1007/s00213-018-4907-7","University of Cambridge",2018,"TRUE"
"10.1007/s11113-018-9467-3","University of Southampton",2018,"TRUE"
"10.1007/s10570-018-1789-0","University of Bath",2018,"TRUE"
"10.1007/s10530-018-1684-5","Swansea University",2018,"TRUE"
"10.1007/s10973-018-7291-y","University of Greenwich",2018,"TRUE"
"10.1007/s10994-018-5712-6","University of Oxford",2018,"TRUE"
"10.1007/s10811-018-1459-5","University of the Highlands and Islands",2018,"TRUE"
"10.1007/s11277-018-5766-6","Sheffield Hallam University",2018,"TRUE"
"10.1007/s11548-018-1764-0","University College London",2018,"TRUE"
"10.1007/s41871-018-0016-9","University of Strathclyde",2018,"TRUE"
"10.1007/s00381-018-3797-7","University of Sheffield",2018,"TRUE"
"10.1007/s00025-018-0827-4","University of Manchester",2018,"TRUE"
"10.1007/s10549-018-4775-1","University of Leeds",2018,"TRUE"
"10.1007/s11244-018-0927-0","Cardiff University",2018,"TRUE"
"10.1007/s10529-018-2556-x","University College London",2018,"TRUE"
"10.1007/s11896-018-9275-z","University of Birmingham",2018,"TRUE"
"10.1007/s13346-018-0519-3","University of Sussex",2018,"TRUE"
"10.1007/s00208-018-1677-9","University College London",2018,"TRUE"
"10.1007/s00109-018-1638-5","King's College London",2018,"TRUE"
"10.1007/s11657-018-0455-3","University of Southampton",2018,"TRUE"
"10.1007/s10948-018-4678-8","University of Cambridge",2018,"TRUE"
"10.1007/s10404-018-2069-x","University of Leeds",2018,"TRUE"
"10.1007/s10851-018-0812-2","University of Sheffield",2018,"TRUE"
"10.1007/s40473-018-0154-9","University of Birmingham",2018,"TRUE"
"10.1007/s00010-018-0548-5","University of St Andrews",2018,"TRUE"
"10.1007/s12020-018-1588-2","University of Cambridge",2018,"TRUE"
"10.1007/s11242-018-1063-9","Imperial College London",2018,"TRUE"
"10.1007/s40879-018-0248-7","University of Bath",2018,"TRUE"
"10.1007/s11013-018-9576-9","London School of Economics and Political Science",2018,"TRUE"
"10.1007/s10208-018-9388-x","University of Oxford",2018,"TRUE"
"10.1007/s40318-018-0126-y","Loughborough University",2018,"TRUE"
"10.1007/s00238-018-1414-3","University of Aberdeen",2018,"TRUE"
"10.1007/s00348-018-2537-9","University of Liverpool",2018,"TRUE"
"10.1007/s13385-018-0172-8","University of Liverpool",2018,"TRUE"
"10.1007/s00213-018-4906-8","University of Sussex",2018,"TRUE"
"10.1007/s41701-018-0035-1","Leeds Beckett University",2018,"TRUE"
"10.1007/s00240-018-1059-5","University of Southampton",2018,"TRUE"
"10.3758/s13423-018-1473-2","University of Edinburgh",2018,"TRUE"
"10.1007/s10766-018-0572-z","University of Glasgow",2018,"TRUE"
"10.1007/s00146-018-0843-7","University of Southampton",2018,"TRUE"
"10.1007/s10514-018-9745-2","University of Oxford",2018,"TRUE"
"10.1007/s10514-018-9742-5","University of Edinburgh",2018,"TRUE"
"10.1007/s13296-018-0030-1","City University London",2018,"TRUE"
"10.1007/s10677-018-9887-5","University of Bristol",2018,"TRUE"
"10.1007/s00410-018-1466-1","University of Cambridge",2018,"TRUE"
"10.1007/s12520-018-0639-1","University College London",2018,"TRUE"
"10.1007/s00414-018-1831-7","Cranfield University",2018,"TRUE"
"10.1007/s11748-018-0924-z","University of Leeds",2018,"TRUE"
"10.1007/s10584-018-2193-3","Imperial College London",2018,"TRUE"
"10.1007/s11135-018-0757-y","University of Southampton",2018,"TRUE"
"10.1007/s11252-018-0762-x","University of York",2018,"TRUE"
"10.1007/s10934-018-0610-7","Keele University",2018,"TRUE"
"10.1007/s10846-018-0842-4","Cranfield University",2018,"TRUE"
"10.1007/s11071-018-4273-3","Swansea University",2018,"TRUE"
"10.1007/s11306-018-1357-5","University of Manchester",2018,"TRUE"
"10.1007/s10955-018-2050-9","University of Bath",2018,"TRUE"
"10.1007/s00018-018-2813-0","University of Oxford",2018,"TRUE"
"10.1007/s11229-018-1784-x","University of Birmingham",2018,"TRUE"
"10.1007/s12551-018-0419-2","Imperial College London",2018,"TRUE"
"10.1007/s11416-018-0319-9","Leeds Beckett University",2018,"TRUE"
"10.1007/s10912-018-9516-2","University of Edinburgh",2018,"TRUE"
"10.1007/s10680-018-9489-x","University of St Andrews",2018,"TRUE"
"10.1007/s10853-018-2354-9","University of Leeds",2018,"TRUE"
"10.1007/s10488-018-0872-z","King's College London",2018,"TRUE"
"10.1007/s11002-018-9454-9","City University London",2018,"TRUE"
"10.1007/s11740-018-0824-1","University of Bristol",2018,"TRUE"
"10.1007/s00170-018-2038-2","University of Sheffield",2018,"TRUE"
"10.1007/s10571-018-0587-4","University of Southampton",2018,"TRUE"
"10.1007/s12122-018-9268-9","University of Strathclyde",2018,"TRUE"
"10.1140/epje/i2018-11662-3","University of Bristol",2018,"TRUE"
"10.1007/s00048-018-0190-2","University of Oxford",2018,"TRUE"
"10.1007/s00526-018-1365-3","Durham University",2018,"TRUE"
"10.1007/s40279-018-0928-y","University of Manchester",2018,"TRUE"
"10.1007/s10608-018-9912-y","King's College London",2018,"TRUE"
"10.1007/s00026-018-0384-2","University of York",2018,"TRUE"
"10.1007/s40869-018-0057-8","Robert Gordon University",2018,"TRUE"
"10.1007/s13668-018-0226-1","University of East Anglia",2018,"TRUE"
"10.1007/s40473-018-0151-z","University of Oxford",2018,"TRUE"
"10.1007/s00029-018-0414-2","University of Edinburgh",2018,"TRUE"
"10.1007/s10578-018-0806-8","University of Liverpool",2018,"TRUE"
"10.1007/s11554-018-0777-9","Lancaster University",2018,"TRUE"
"10.1007/s00125-018-4606-2","University of Cambridge",2018,"TRUE"
"10.1007/s11356-018-1987-1","University of Birmingham",2018,"TRUE"
"10.1007/s40610-018-0096-8","University of Edinburgh",2018,"TRUE"
"10.1007/s10911-018-9395-1","University of Cambridge",2018,"TRUE"
"10.1007/s11199-018-0922-8","University of Cambridge",2018,"TRUE"
"10.1007/s40806-018-0152-x","University of Oxford",2018,"TRUE"
"10.1007/s11370-018-0250-4","University of Salford",2018,"TRUE"
"10.1007/s10803-018-3590-1","University of Bath",2018,"TRUE"
"10.1007/s11127-018-0548-y","University of York",2018,"TRUE"
"10.1007/s10734-018-0269-7","King's College London",2018,"TRUE"
"10.1007/s10955-018-2044-7","London School of Economics and Political Science",2018,"TRUE"
"10.1007/s10479-018-2865-4","University of Reading",2018,"TRUE"
"10.1007/s40725-018-0077-4","Edinburgh Napier University",2018,"TRUE"
"10.1007/s12061-018-9255-9","University of St Andrews",2018,"TRUE"
"10.1007/s12035-018-1092-y","Imperial College London",2018,"TRUE"
"10.1007/s00421-018-3873-4","Imperial College London",2018,"TRUE"
"10.1007/s11042-018-5972-y","Bournemouth University",2018,"TRUE"
"10.1007/s11116-018-9874-7","University of Bath",2018,"TRUE"
"10.1007/s11061-018-9563-y","University of Cambridge",2018,"TRUE"
"10.1007/s11469-018-9925-5","Nottingham Trent University",2018,"TRUE"
"10.1007/s11665-018-3380-0","Loughborough University",2018,"TRUE"
"10.1007/s10551-018-3886-2","University of Bradford",2018,"TRUE"
"10.1007/s00601-018-1384-9","University of Glasgow",2018,"TRUE"
"10.1007/s12053-018-9657-1","University of Oxford",2018,"TRUE"
"10.1007/s10071-018-1181-3","University of Salford",2018,"TRUE"
"10.1007/s00431-018-3160-8","University of East Anglia",2018,"TRUE"
"10.1007/s12110-018-9314-6","University of Cambridge",2018,"TRUE"
"10.1007/s10551-018-3897-z","University of Edinburgh",2018,"TRUE"
"10.1007/s00330-018-5357-7","University of Sheffield",2018,"TRUE"
"10.1007/s40629-018-0065-z","University of Sussex",2018,"TRUE"
"10.1007/s12080-018-0375-2","University of Oxford",2018,"TRUE"
"10.1007/s11666-018-0721-3","University of Surrey",2018,"TRUE"
"10.1007/s11695-018-3246-4","Imperial College London",2018,"TRUE"
"10.1007/s12152-018-9366-7","London School of Economics and Political Science",2018,"TRUE"
"10.1007/s00247-018-4136-6","University College London",2018,"TRUE"
"10.1007/s11869-018-0568-2","University of Birmingham",2018,"TRUE"
"10.1007/s00125-018-4626-y","University of Leicester",2018,"TRUE"
"10.1007/s11127-018-0552-2","University of York",2018,"TRUE"
"10.1007/s10212-018-0383-z","Liverpool John Moores University",2018,"TRUE"
"10.1007/s10456-018-9617-6","St George's, University of London",2018,"TRUE"
"10.1007/s11098-018-1105-8","Cardiff University",2018,"TRUE"
"10.1007/s00330-018-5444-9","University of Cambridge",2018,"TRUE"
"10.1007/s40670-018-0572-z","University of Southampton",2018,"TRUE"
"10.1007/s10071-018-1184-0","University of St Andrews",2018,"TRUE"
"10.1007/s41233-018-0019-8","University of West of Scotland",2018,"TRUE"
"10.1007/s11083-018-9458-3","University of Leeds",2018,"TRUE"
"10.1007/s12671-018-0925-0","University of Surrey",2018,"TRUE"
"10.1007/s40879-018-0250-0","University of Sheffield",2018,"TRUE"
"10.1007/s00126-018-0800-x","Cardiff University",2018,"TRUE"
"10.1007/s12220-018-0029-z","Queen Mary, University of London",2018,"TRUE"
"10.1007/s10530-018-1735-y","University of Leeds",2018,"TRUE"
"10.1007/s12152-018-9367-6","University of Aberdeen",2018,"TRUE"
"10.1007/s10691-018-9373-4","University of Leeds",2018,"TRUE"
"10.1007/s40869-018-0058-7","Robert Gordon University",2018,"TRUE"
"10.1007/s10843-017-0221-4","University of Leeds",2018,"TRUE"
"10.1007/s40314-018-0618-2","University of Cambridge",2018,"TRUE"
"10.1007/s11265-018-1357-8","Lancaster University",2018,"TRUE"
"10.1007/s00011-018-1154-7","University of Birmingham",2018,"TRUE"
"10.1007/s11266-018-9996-8","University of Birmingham",2018,"TRUE"
"10.1007/s00268-018-4624-8","University of Edinburgh",2018,"TRUE"
"10.1007/s10551-018-3887-1","University of St Andrews",2018,"TRUE"
"10.1007/s00265-018-2489-3","University of St Andrews",2018,"TRUE"
"10.1007/s12225-018-9747-4","Royal Botanic Gardens",2018,"TRUE"
"10.1007/s10560-018-0545-5","University of Southampton",2018,"TRUE"
"10.1007/s12225-018-9746-5","Royal Botanic Gardens",2018,"TRUE"
"10.1007/s40429-018-0198-7","Newcastle University",2018,"TRUE"
"10.1007/s00211-018-0968-0","University of Bath",2018,"TRUE"
"10.1007/s00384-018-3062-2","Queen Mary, University of London",2018,"TRUE"
"10.1007/s10551-018-3896-0","Lancaster University",2018,"TRUE"
"10.1007/s10633-018-9631-4","University College London",2018,"TRUE"
"10.1007/s12192-018-0897-y","Imperial College London",2018,"TRUE"
"10.1007/s00439-018-1889-9","University College London",2018,"TRUE"
"10.1007/s11664-018-6321-7","Heriot-Watt University",2018,"TRUE"
"10.1007/s11104-018-3670-1","University of Leeds",2018,"TRUE"
"10.1007/s10698-018-9314-y","University of Bristol",2018,"TRUE"
"10.1007/s00125-018-4619-x","University of Glasgow",2018,"TRUE"
"10.1007/s10353-018-0529-x","University of Liverpool",2018,"TRUE"
"10.1007/s10329-018-0665-8","University of Salford",2018,"TRUE"
"10.1007/s00330-018-5417-z","University of Cambridge",2018,"TRUE"
"10.1007/s10803-018-3595-9","University of Reading",2018,"TRUE"
"10.1007/s00033-018-0954-5","University of Glasgow",2018,"TRUE"
"10.1007/s10606-018-9315-3","Sheffield Hallam University",2018,"TRUE"
"10.1007/s10539-018-9628-0","University of Cambridge",2018,"TRUE"
"10.1007/s10883-018-9400-4","Imperial College London",2018,"TRUE"
"10.1007/s40993-018-0117-y","University of Warwick",2018,"TRUE"
"10.1007/s10551-018-3890-6","University of Manchester",2018,"TRUE"
"10.1007/s10921-018-0488-y","Robert Gordon University",2018,"TRUE"
"10.1007/s41066-018-0097-2","Cardiff University",2018,"TRUE"
"10.1007/s11071-018-4301-3","University of Oxford",2018,"TRUE"
"10.1007/s10649-018-9815-6","University of Bristol",2018,"TRUE"
"10.1007/s00787-018-1149-5","King's College London",2018,"TRUE"
"10.1007/s00170-018-2073-z","Newcastle University",2018,"TRUE"
"10.1007/s13399-018-0313-y","Swansea University",2018,"TRUE"
"10.1007/s10578-018-0807-7","University of Greenwich",2018,"TRUE"
"10.1007/s11144-018-1417-x","Heriot-Watt University",2018,"TRUE"
"10.1007/s00345-018-2320-9","University of Southampton",2018,"TRUE"
"10.1007/s11191-018-9972-0","King's College London",2018,"TRUE"
"10.1007/s40618-018-0892-2","University College London",2018,"TRUE"
"10.1007/s10698-018-9315-x","University of Hull",2018,"TRUE"
"10.1007/s00348-018-2542-z","University of Bristol",2018,"TRUE"
"10.1007/s10560-018-0547-3","Manchester Metropolitan University",2018,"TRUE"
"10.1007/s11118-018-9699-1","University of Oxford",2018,"TRUE"
"10.1007/s11368-018-2005-4","University of St Andrews",2018,"TRUE"
"10.1007/s10151-018-1774-5","University of Oxford",2018,"TRUE"
"10.1007/s11145-018-9840-y","Lancaster University",2018,"TRUE"
"10.1007/s10994-018-5710-8","Imperial College London",2018,"TRUE"
"10.1007/s13361-018-1974-2","Durham University",2018,"TRUE"
"10.1007/s10994-018-5707-3","Imperial College London",2018,"TRUE"
"10.1007/s11548-018-1781-z","University College London",2018,"TRUE"
"10.1007/s41887-018-0021-7","University of Cambridge",2018,"TRUE"
"10.1007/s10346-018-0998-9","Kingston University",2018,"TRUE"
"10.3758/s13415-018-0607-3","Lancaster University",2018,"TRUE"
"10.1007/s10586-018-2807-6","University of Stirling",2018,"TRUE"
"10.1007/s00701-018-3555-3","University of Cambridge",2018,"TRUE"
"10.1007/s11548-018-1740-8","University College London",2018,"TRUE"
"10.1007/s00134-018-5148-2","University College London",2018,"TRUE"
"10.1007/s12061-018-9258-6","University College London",2018,"TRUE"
"10.1007/s13669-018-0243-5","King's College London",2018,"TRUE"
"10.1007/s10494-018-9919-1","University of Cambridge",2018,"TRUE"
