"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Åbo Akademi University",2021,1302,"10.3391/ai.2022.17.1.04",FALSE,"Regional Euro-Asian Biological Invasions Centre Oy (REABIC)","Aquatic Invasions","1818-5487",NA,"1818-5487","1818-5487",NA,TRUE,NA,NA,"ut:000761123900004",NA,TRUE
"Åbo Akademi University",2021,33.13,"10.54500/2790-1203.110.4.2021.45-52",FALSE,"NpJSC &quot;Astana Medical University&quot;","Astana Medical Journal","1562-2940","1562-2940","2790-1203","1562-2940",NA,TRUE,NA,NA,NA,NA,FALSE
"Åbo Akademi University",2021,3360.4,"10.1016/j.enconman.2020.113172",TRUE,"Elsevier BV","Energy Conversion and Management","0196-8904","0196-8904",NA,"0196-8904","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000572861700003",NA,FALSE
"Åbo Akademi University",2021,713.99,"10.1177/14747049211046162",FALSE,"SAGE Publications","Evolutionary Psychology","1474-7049","1474-7049","1474-7049","1474-7049","https://creativecommons.org/licenses/by/4.0/",TRUE,"34636661",NA,"ut:000708912400001",NA,TRUE
"Åbo Akademi University",2021,3175.76,"10.3389/fnagi.2021.614809",FALSE,"Frontiers Media SA","Frontiers in Aging Neuroscience","1663-4365",NA,"1663-4365","1663-4365","https://creativecommons.org/licenses/by/4.0/",TRUE,"34025385","PMC8134546","ut:000652020400001",NA,TRUE
"Åbo Akademi University",2021,1036.21,"10.3390/socsci10020038",FALSE,"MDPI AG","Social Sciences","2076-0760",NA,"2076-0760","2076-0760","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000683763800009",NA,TRUE
"Åbo Akademi University",2021,991.89,"10.3389/feduc.2021.683672",FALSE,"Frontiers Media SA","Frontiers in Education","2504-284X",NA,"2504-284X","2504-284X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Åbo Akademi University",2021,2319.53,"10.3390/ijerph18073415",FALSE,"MDPI AG","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601","1660-4601","https://creativecommons.org/licenses/by/4.0/",TRUE,"33806110","PMC8037163","ut:000638497300001",NA,TRUE
"Åbo Akademi University",2021,860,"10.22495/cocv19i1art3",FALSE,"Virtus Interpress","Corporate Ownership & Control","1810-3057","1727-9232","1810-3057","1727-9232","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Åbo Akademi University",2021,1911.99,"10.3390/su13137231",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050","2071-1050","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000671162200001",NA,TRUE
"Åbo Akademi University",2021,1565.38,"10.3390/environments8080083",FALSE,"MDPI AG","Environments","2076-3298",NA,"2076-3298","2076-3298","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000689330400001",NA,TRUE
"Åbo Akademi University",2021,1757.8,"10.3390/pharmaceutics12121239",FALSE,"MDPI AG","Pharmaceutics","1999-4923",NA,"1999-4923","1999-4923","https://creativecommons.org/licenses/by/4.0/",TRUE,"33352700","PMC7767139","ut:000602368000001",NA,TRUE
"Åbo Akademi University",2021,2077.59,"10.3390/ijms22094678",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"33925176","PMC8125065","ut:000650361200001",NA,TRUE
"Åbo Akademi University",2021,5580,"10.1016/j.celrep.2021.109716",FALSE,"Elsevier BV","Cell Reports","2211-1247","2211-1247",NA,"2211-1247","http://creativecommons.org/licenses/by/4.0/",TRUE,"34525374","PMC8456781","ut:000695832100027",NA,TRUE
"Åbo Akademi University",2021,1357.8,"10.1016/j.jbc.2021.100593",FALSE,"Elsevier BV","Journal of Biological Chemistry","0021-9258","0021-9258",NA,"0021-9258","http://creativecommons.org/licenses/by/4.0/",TRUE,"33775697","PMC8100066","ut:000672866400565",NA,TRUE
"Åbo Akademi University",2021,1231.9,"10.3389/fceng.2021.723429",FALSE,"Frontiers Media SA","Frontiers in Chemical Engineering","2673-2718",NA,"2673-2718","2673-2718","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Åbo Akademi University",2021,3358.87,"10.1089/ten.tec.2020.0327",TRUE,"Mary Ann Liebert Inc","Tissue Engineering Part C: Methods","1937-3384","1937-3384","1937-3392","1937-3384","https://www.liebertpub.com/nv/resources-tools/text-and-data-mining-policy/121/",TRUE,"33403934","PMC7984653","ut:000621634100001",NA,FALSE
"Åbo Akademi University",2021,1867.56,"10.3390/pharmaceutics13010011",FALSE,"MDPI AG","Pharmaceutics","1999-4923",NA,"1999-4923","1999-4923","https://creativecommons.org/licenses/by/4.0/",TRUE,"33374889","PMC7824330","ut:000611835100001",NA,TRUE
"Åbo Akademi University",2021,1207.09,"10.3389/fpubh.2021.556648",FALSE,"Frontiers Media SA","Frontiers in Public Health","2296-2565",NA,"2296-2565","2296-2565","https://creativecommons.org/licenses/by/4.0/",TRUE,"33732671","PMC7956975","ut:000628656600001",NA,TRUE
"",,,"","","","","","","","","","","","","","",""
"Åbo Akademi University",2021,1091.2,"10.1080/02673843.2021.1883075",FALSE,"Informa UK Limited","International Journal of Adolescence and Youth","0267-3843","0267-3843","2164-4527","0267-3843","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000620599000001",NA,TRUE
"Åbo Akademi University",2021,2012.62,"10.3390/en14102863",FALSE,"MDPI AG","Energies","1996-1073",NA,"1996-1073","1996-1073","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000662425300001",NA,TRUE
"Åbo Akademi University",2021,1028.48,"10.3390/en14051314",FALSE,"MDPI AG","Energies","1996-1073",NA,"1996-1073","1996-1073","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000628146900001",NA,TRUE
"Åbo Akademi University",2021,1116,"10.17645/pag.v9i4.4562",FALSE,"Cogitatio","Politics and Governance","2183-2463",NA,"2183-2463","2183-2463","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000722180900009",NA,TRUE
"Åbo Akademi University",2021,2673.66,"10.3389/fevo.2021.637561",FALSE,"Frontiers Media SA","Frontiers in Ecology and Evolution","2296-701X",NA,"2296-701X","2296-701X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000681107100001",NA,TRUE
"Åbo Akademi University",2021,1017.68,"10.3389/fcomm.2021.709045",FALSE,"Frontiers Media SA","Frontiers in Communication","2297-900X",NA,"2297-900X","2297-900X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000692939100001",NA,TRUE
"Åbo Akademi University",2021,1246.2,"10.1016/j.ultsonch.2021.105503",FALSE,"Elsevier BV","Ultrasonics Sonochemistry","1350-4177","1350-4177",NA,"1350-4177","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33662752","PMC7937832","ut:000641590200009",NA,TRUE
"Åbo Akademi University",2021,3174.33,"10.3389/fpsyg.2021.730421",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078","https://creativecommons.org/licenses/by/4.0/",TRUE,"34566819","PMC8456101","ut:000698091200001",NA,TRUE
"Åbo Akademi University",2021,3177.59,"10.3389/fpsyg.2021.719996",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078","https://creativecommons.org/licenses/by/4.0/",TRUE,"34751221","PMC8571347","ut:000716581700001",NA,TRUE
"Åbo Akademi University",2021,1039.89,"10.3389/fpos.2021.791467",FALSE,"Frontiers Media SA","Frontiers in Political Science","2673-3145",NA,"2673-3145","2673-3145","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
