"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Swiss National Science Foundation (SNSF)",2015,2824.98,"10.5194/nhess-16-675-2016",FALSE,"Copernicus GmbH","Natural Hazards and Earth System Sciences","1684-9981",NA,"1684-9981","1561-8633","https://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,"ut:000377610300003",NA,TRUE
"Swiss National Science Foundation (SNSF)",2016,3134.08,"10.1126/sciadv.1601625",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548",NA,"2375-2548","2375-2548",NA,TRUE,"28138538","PMC5262456","ut:000391267800046",NA,TRUE
"Swiss National Science Foundation (SNSF)",2016,1618.4,"10.1186/s12864-017-3531-y",FALSE,"Springer Nature","BMC Genomics","1471-2164",NA,"1471-2164","1471-2164",NA,TRUE,"28183275","PMC5301398","ut:000394384200001",NA,TRUE
"Swiss National Science Foundation (SNSF)",2016,1293.79,"10.1186/s13071-016-1759-z",FALSE,"Springer Nature","Parasites & Vectors","1756-3305",NA,"1756-3305","1756-3305",NA,TRUE,"27596616","PMC5011885","ut:000383849200001",NA,TRUE
"Swiss National Science Foundation (SNSF)",2016,2160.28,"10.1186/s13073-016-0359-z",FALSE,"Springer Nature","Genome Medicine","1756-994X",NA,"1756-994X","1756-994X",NA,TRUE,"27799067","PMC5088687","ut:000386531500002",NA,TRUE
"Swiss National Science Foundation (SNSF)",2016,1327.08,"10.1371/journal.pone.0154280",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27101143","PMC4839682","ut:000374898500178",NA,TRUE
"Swiss National Science Foundation (SNSF)",2016,3754.2,"10.1038/ncomms10806",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"26932196","PMC4778062","ut:000371709500001",NA,TRUE
"Swiss National Science Foundation (SNSF)",2017,3989.43,"10.1038/ncomms14363",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"28186104","PMC5309898","ut:000394045400001",NA,TRUE
"Swiss National Science Foundation (SNSF)",2017,3642.85,"10.1038/ncomms15853",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"28621333","PMC5481754","ut:000403418600001",NA,TRUE
"Swiss National Science Foundation (SNSF)",2017,3258.32,"10.1126/sciadv.1602026",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548",NA,"2375-2548","2375-2548",NA,TRUE,"28246641","PMC5298853","ut:000397039500018",NA,TRUE
"Swiss National Science Foundation (SNSF)",2017,2945.34,"10.1128/mbio.01341-17",FALSE,"American Society for Microbiology","mBio","2150-7511",NA,"2150-7511","2150-7511",NA,TRUE,"29089428","PMC5666156","ut:000416271100050",NA,TRUE
"Swiss National Science Foundation (SNSF)",2017,4310.93,"10.15252/embj.201797103",TRUE,"EMBO","The EMBO Journal","0261-4189","0261-4189","1460-2075","0261-4189","http://creativecommons.org/licenses/by/4.0/",TRUE,"29255010","PMC5813253","ut:000425150500001",NA,FALSE
"Swiss National Science Foundation (SNSF)",2017,4312.73,"10.15252/embr.201744416",TRUE,"EMBO","EMBO reports","1469-221X","1469-221X","1469-3178","1469-221X","http://creativecommons.org/licenses/by/4.0/",TRUE,"29222345","PMC5797969","ut:000424166400008",NA,FALSE
"Swiss National Science Foundation (SNSF)",2018,4557.56,"10.1016/j.celrep.2017.12.094",FALSE,"Elsevier BV","Cell Reports","2211-1247","2211-1247",NA,"2211-1247","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29386140",NA,"ut:000423450900014",NA,TRUE
