"institution",period,euro,"doi","journal_full_title","publisher","is_hybrid","issn","url",chf,conversion_rate,invoice_original_amount,"invoice_original_currency",snsf_voucher_number,"grant_snsf",grant_snsf_related
"Swiss National Science Foundation (SNSF)",2018,2104.13,"10.3389/fnana.2018.00059","Frontiers in Neuroanatomy","Frontiers Media SA","FALSE","1662-5129",,2430.00,1.15487,2430.52,"USD",,"31003A_170082",170082
"Swiss National Science Foundation (SNSF)",2018,2511.14,"10.3389/fncel.2018.00432","Frontiers in Cellular Neuroscience","Frontiers Media SA","FALSE","1662-5102",,2900.04,1.15487,2859.44,"USD",,"31003A_173128",173128
"Swiss National Science Foundation (SNSF)",2018,2131.69,"10.3389/fneur.2018.00679","Frontiers in Neurology","Frontiers Media SA","FALSE","1664-2295",,2461.83,1.15487,2413.56,"USD",,"320030L_170060",170060
"Swiss National Science Foundation (SNSF)",2018,2462.61,"10.3389/fpls.2018.01230","Frontiers in Plant Science","Frontiers Media SA","FALSE","1664-462X",,2844.00,1.15487,2859.44,"USD",,"31003A_179481",179481
"Swiss National Science Foundation (SNSF)",2018,2523.23,"10.3389/fpsyg.2018.01078","Frontiers in Psychology","Frontiers Media SA","FALSE","1664-1078",,2914.00,1.15487,2859.44,"USD",,"100014_165605",165605
"Swiss National Science Foundation (SNSF)",2018,1264.21,"10.3389/fpsyg.2018.02710","Frontiers in Psychology","Frontiers Media SA","FALSE","1664-1078",,1460.00,1.15487,,,,"100019_152548",152548
"Swiss National Science Foundation (SNSF)",2018,432.34,"10.3389/fsoc.2018.00025","Frontiers in Sociology","Frontiers Media SA","FALSE","2297-7775",,499.30,1.15487,484.65,"USD",,"BSSGI0_155809",155809
"Swiss National Science Foundation (SNSF)",2018,556.48,"10.3390/cryst8120474","Crystals","MDPI AG","FALSE","2073-4352",,642.66,1.15487,642.66,"CHF",,"200021_159955",159955
"Swiss National Science Foundation (SNSF)",2018,1402.76,"10.3390/e20010039","Entropy","MDPI AG","FALSE","1099-4300",,1620.00,1.15487,1620.00,"CHF",,"200020-172590",172590
"Swiss National Science Foundation (SNSF)",2018,1039.08,"10.3390/genes9060294","Genes","MDPI AG","FALSE","2073-4425",,1200.00,1.15487,1200.00,"CHF",,"31003A_166323",166323
"Swiss National Science Foundation (SNSF)",2018,1678.63,"10.3390/ijms19071959","International Journal of Molecular Sciences","MDPI AG","FALSE","1422-0067",,1938.60,1.15487,1938.60,"CHF",,"310030-166662",166662
"Swiss National Science Foundation (SNSF)",2018,979.20,"10.3390/su10020428","Sustainability","MDPI AG","FALSE","2071-1050",,1130.85,1.15487,1130.85,"CHF",,"400540_177585",177585
"Swiss National Science Foundation (SNSF)",2018,1864.13,"10.5194/bg-15-2909-2018","Biogeosciences","Copernicus GmbH","FALSE","1726-4189",,2152.83,1.15487,1694.00,"EUR",,"200020_172476",172476
"Swiss National Science Foundation (SNSF)",2018,2112.72,"10.5194/bg-15-7155-2018","Biogeosciences","Copernicus GmbH","FALSE","1726-4189",,2439.92,1.15487,1953.00,"EUR",,"200020_172506",172506
"Swiss National Science Foundation (SNSF)",2018,1997.57,"10.5194/cp-14-1-2018","Climate of the Past","Copernicus GmbH","FALSE","1814-9332",,2306.93,1.15487,1800.00,"EUR",,"IZ01Z0_147320",147320
"Swiss National Science Foundation (SNSF)",2018,1332.76,"10.5194/cp-14-1499-2018","Climate of the Past","Copernicus GmbH","FALSE","1814-9332",,1539.16,1.15487,1232.00,"EUR",,"200020_172745",172745
"Swiss National Science Foundation (SNSF)",2018,1403.05,"10.5194/gmd-11-2231-2018","Geoscientific Model Development","Copernicus GmbH","FALSE","1991-9603",,1620.34,1.15487,1275.00,"EUR",,"200020_172745",172745
"Swiss National Science Foundation (SNSF)",2018,2313.93,"10.5194/nhess-18-2717-2018","Natural Hazards and Earth System Sciences","Copernicus GmbH","FALSE","1684-9981",,2672.29,1.15487,2139.00,"EUR",,"205121_169676",169676
"Swiss National Science Foundation (SNSF)",2018,1595.82,"10.5194/se-9-1141-2018","Solid Earth","Copernicus GmbH","FALSE","1869-9529",,1842.96,1.15487,1488.00,"EUR",,"200020_162340",162340
"Swiss National Science Foundation (SNSF)",2018,2345.42,"10.7554/eLife.37082","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2708.66,1.15487,2500.00,"USD",,"31003A-152660",152660
"Swiss National Science Foundation (SNSF)",2019,2672.49,"10.1002/1878-0261.12566","Molecular Oncology","Wiley","FALSE","1574-7891,1878-0261",,2973.07,1.11247,2705.00,"EUR",9003115,"31AC-0_191173",173155
"Swiss National Science Foundation (SNSF)",2019,4112.96,"10.1002/advs.201901736","Advanced Science","Wiley","FALSE","2198-3844,2198-3844",,4575.55,1.11247,4163.00,"EUR",9003291,"20AC-1_191476",165774
"Swiss National Science Foundation (SNSF)",2019,4140.66,"10.1002/advs.201901923","Advanced Science","Wiley","FALSE","2198-3844,2198-3844",,4606.36,1.11247,4163.00,"EUR",9005104,"20AC-1_193845",172604
"Swiss National Science Foundation (SNSF)",2019,1234.15,"10.1002/ece3.5566","Ecology and Evolution","Wiley","FALSE","2045-7758,2045-7758",,1372.95,1.11247,1224.00,"EUR",9003548,"31AC-0_191940",162543
"Swiss National Science Foundation (SNSF)",2019,1970.06,"10.1002/evl3.125","Evolution Letters","Wiley","FALSE","2056-3744",,2191.63,1.11247,1947.60,"EUR",9002533,"P2AC-3_190097",157455
"Swiss National Science Foundation (SNSF)",2019,2657.51,"10.1002/jcsm.12505","Journal of Cachexia, Sarcopenia and Muscle","Wiley","FALSE","2190-5991,2190-6009",,2956.40,1.11247,2600.00,"EUR",9004598,"31AC-0_193012",169845
"Swiss National Science Foundation (SNSF)",2019,2181.47,"10.1002/jia2.25339","Journal of the International AIDS Society","Wiley","FALSE","1758-2652,1758-2652",,2426.82,1.11247,2200.00,"EUR",9002797,"32AC-0_190142",189498
"Swiss National Science Foundation (SNSF)",2019,2230.06,"10.1002/jia2.25437","Journal of the International AIDS Society","Wiley","FALSE","1758-2652,1758-2652",,2480.88,1.11247,2200.00,"EUR",9005107,"PPAC-3_193804",163878
"Swiss National Science Foundation (SNSF)",2019,4407.31,"10.1016/j.celrep.2019.02.003","Cell Reports","Elsevier BV","FALSE","2211-1247",,4903.00,1.11247,4310.00,"EUR",9003107,"31AC-0_191192",140945
"Swiss National Science Foundation (SNSF)",2019,4674.28,"10.1016/j.celrep.2019.05.050","Cell Reports","Elsevier BV","FALSE","2211-1247",,5200.00,1.11247,4310.00,"EUR",9002455,"31AC-0_190033",166490
"Swiss National Science Foundation (SNSF)",2019,4611.36,"10.1016/j.celrep.2019.07.014","Cell Reports","Elsevier BV","FALSE","2211-1247",,5130.00,1.11247,4641.87,"EUR",9003547,"31AC-0_191918",143767
"Swiss National Science Foundation (SNSF)",2019,4660.84,"10.1016/j.celrep.2019.07.092","Cell Reports","Elsevier BV","FALSE","2211-1247",,5185.05,1.11247,4641.87,"EUR",9004148,"31AC-0_192931",176404
"Swiss National Science Foundation (SNSF)",2019,4766.97,"10.1016/j.celrep.2019.08.069","Cell Reports","Elsevier BV","FALSE","2211-1247",,5303.11,1.11247,4824.96,"EUR",9003281,"31AC-0_191325",184781
"Swiss National Science Foundation (SNSF)",2019,4689.56,"10.1016/j.celrep.2019.09.002","Cell Reports","Elsevier BV","FALSE","2211-1247",,5217.00,1.11247,4641.87,"EUR",9004678,"PPAC-3_193057",157476
"Swiss National Science Foundation (SNSF)",2019,4605.07,"10.1016/j.celrep.2019.09.031","Cell Reports","Elsevier BV","FALSE","2211-1247",,5123.00,1.11247,4641.87,"EUR",9005102,"31AC-0_193785",169936
"Swiss National Science Foundation (SNSF)",2019,3132.67,"10.1016/j.celrep.2019.10.049","Cell Reports","Elsevier BV","FALSE","2211-1247",,3485.00,1.11247,3087.76,"EUR",9005005,"CRAC-3_193627",166735
"Swiss National Science Foundation (SNSF)",2019,4819.89,"10.1016/j.celrep.2019.11.004","Cell Reports","Elsevier BV","FALSE","2211-1247",,5361.98,1.11247,4824.96,"EUR",9004316,"31AC-0_192969",159597
"Swiss National Science Foundation (SNSF)",2019,4799.07,"10.1016/j.celrep.2019.11.108","Cell Reports","Elsevier BV","FALSE","2211-1247",,5338.82,1.11247,4824.96,"EUR",9005059,"31AC-0_193626",182880
"Swiss National Science Foundation (SNSF)",2019,4799.07,"10.1016/j.celrep.2019.12.019","Cell Reports","Elsevier BV","FALSE","2211-1247",,5338.82,1.11247,4824.96,"EUR",9005103,"CRAC-3_193721",185325
"Swiss National Science Foundation (SNSF)",2019,3104.85,"10.1016/j.cemconres.2019.105804","Cement and Concrete Research","Elsevier BV","FALSE","0008-8846",,3454.05,1.11247,3069.40,"EUR",9002674,"20AC-1_190152",153394
"Swiss National Science Foundation (SNSF)",2019,2323.67,"10.1016/j.dcn.2019.100717","Developmental Cognitive Neuroscience","Elsevier BV","FALSE","1878-9293",,2585.01,1.11247,2626.32,"EUR",9004036,"32AC-0_192914",141201
"Swiss National Science Foundation (SNSF)",2019,2382.09,"10.1016/j.diamond.2019.01.007","Diamond and Related Materials","Elsevier BV","TRUE","0925-9635",,2650.00,1.11247,2326.32,"EUR",,"PP00P2_157566",157566
"Swiss National Science Foundation (SNSF)",2019,558.22,"10.1016/j.dib.2019.104476","Data in Brief","Elsevier BV","FALSE","2352-3409",,621.00,1.11247,560.04,"EUR",9003630,"20AC-1_192258",125339
"Swiss National Science Foundation (SNSF)",2019,559.45,"10.1016/j.dib.2019.104782","Data in Brief","Elsevier BV","FALSE","2352-3409",,622.37,1.11247,560.04,"EUR",9004595,"P4AC-2_192991",180822
"Swiss National Science Foundation (SNSF)",2019,1624.41,"10.1016/j.envint.2019.105271","Environment International","Elsevier BV","FALSE","0160-4120",,1807.11,1.11247,1626.27,"EUR",9004169,"20AC-1_192949",156198
"Swiss National Science Foundation (SNSF)",2019,925.17,"10.1016/j.indic.2019.100005","Environmental and Sustainability Indicators","Elsevier BV","FALSE","2665-9727",,1029.22,1.11247,926.22,"EUR",9003810,"40AC-0_192256",172456
"Swiss National Science Foundation (SNSF)",2019,2821.60,"10.1016/j.isci.2019.06.024","iScience","Elsevier BV","FALSE","2589-0042",,3138.95,1.11247,2789.43,"EUR",9002454,"31AC-0_190062",169546
"Swiss National Science Foundation (SNSF)",2019,2821.60,"10.1016/j.isci.2019.07.010","iScience","Elsevier BV","FALSE","2589-0042",,3138.95,1.11247,2789.43,"EUR",9002760,"31AC-0_190154",159582
"Swiss National Science Foundation (SNSF)",2019,506.08,"10.1016/j.mex.2019.05.026","MethodsX","Elsevier BV","FALSE","2215-0161",,563.00,1.11247,506.00,"EUR",9002377,"PPAC-2_190055",176866
"Swiss National Science Foundation (SNSF)",2019,2409.73,"10.1016/j.nicl.2019.101938","NeuroImage: Clinical","Elsevier BV","FALSE","2213-1582",,2680.75,1.11247,2412.48,"EUR",9003689,"PPAC-3_192253",176984
"Swiss National Science Foundation (SNSF)",2019,2409.73,"10.1016/j.nicl.2019.102044","NeuroImage: Clinical","Elsevier BV","FALSE","2213-1582",,2680.75,1.11247,2412.48,"EUR",9004037,"32AC-0_192932",152619
"Swiss National Science Foundation (SNSF)",2019,2382.27,"10.1016/j.orggeochem.2019.03.006","Organic Geochemistry","Elsevier BV","TRUE","0146-6380",,2650.20,1.11247,2326.32,"EUR",,"PP00P2_163782",163782
"Swiss National Science Foundation (SNSF)",2019,1601.24,"10.1016/j.pmedr.2019.100982","Preventive Medicine Reports","Elsevier BV","FALSE","2211-3355",,1781.33,1.11247,1583.19,"EUR",9003220,"40AC-0_191479",145149
"Swiss National Science Foundation (SNSF)",2019,2577.15,"10.1016/j.redox.2019.101234","Redox Biology","Elsevier BV","FALSE","2213-2317",,2867.00,1.11247,2509.41,"EUR",9002581,"PPAC-3_190112",157454
"Swiss National Science Foundation (SNSF)",2019,1947.14,"10.1016/j.scog.2019.100165","Schizophrenia Research: Cognition","Elsevier BV","FALSE","2215-0013",,2166.14,1.11247,1949.37,"EUR",9004199,"P1AC-1_192952",161860
"Swiss National Science Foundation (SNSF)",2019,1176.57,"10.1016/j.wroa.2019.100033","Water Research X","Elsevier BV","FALSE","2589-9147",,1308.90,1.11247,1163.16,"EUR",9002635,"20AC-1_190111",176022
"Swiss National Science Foundation (SNSF)",2019,1609.28,"10.1017/jog.2019.77","Journal of Glaciology","Cambridge University Press (CUP)","FALSE","0022-1430,1727-5652",,1790.28,1.11247,1764.00,"USD",9004007,"20AC-1_192873",162444
"Swiss National Science Foundation (SNSF)",2019,3616.60,"10.1021/acsnano.9b00278","ACS Nano","American Chemical Society (ACS)","TRUE","1936-0851,1936-086X",,4023.36,1.11247,4000.00,"USD",,"200021_175501",175501
"Swiss National Science Foundation (SNSF)",2019,698.04,"10.1021/acsomega.9b00704","ACS Omega","American Chemical Society (ACS)","FALSE","2470-1343,2470-1343",,776.55,1.11247,750.00,"USD",,"205321_169612",169612
"Swiss National Science Foundation (SNSF)",2019,3203.79,"10.1038/s41377-019-0191-5","Light: Science & Applications","Springer Science and Business Media LLC","FALSE","2047-7538",,3564.12,1.11247,3231.00,"EUR",9002911,"20AC-1_191012",166289
"Swiss National Science Foundation (SNSF)",2019,3272.35,"10.1038/s41398-019-0473-y","Translational Psychiatry","Springer Science and Business Media LLC","FALSE","2158-3188",,3640.39,1.11247,3166.38,"EUR",,"320030_159705",159705
"Swiss National Science Foundation (SNSF)",2019,3202.90,"10.1038/s41398-019-0508-4","Translational Psychiatry","Springer Science and Business Media LLC","FALSE","2158-3188",,3563.13,1.11247,3166.38,"EUR",9002701,"51AC-0_190150",158776
"Swiss National Science Foundation (SNSF)",2019,3163.05,"10.1038/s41398-019-0659-3","Translational Psychiatry","Springer Science and Business Media LLC","FALSE","2158-3188",,3518.80,1.11247,3166.38,"EUR",9004585,"32AC-0_193027",153387
"Swiss National Science Foundation (SNSF)",2019,3181.52,"10.1038/s41419-019-1938-x","Cell Death & Disease","Springer Science and Business Media LLC","FALSE","2041-4889",,3539.35,1.11247,3220.23,"EUR",9003282,"31AC-0_191238",159613
"Swiss National Science Foundation (SNSF)",2019,2542.27,"10.1038/s41467-019-08696-y","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,2828.20,1.11247,2600.00,"USD",,"31003A_166427",166427
"Swiss National Science Foundation (SNSF)",2019,4495.40,"10.1038/s41467-019-09803-9","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5001.00,1.11247,4620.33,"EUR",9003284,"31AC-0_191309",138323
"Swiss National Science Foundation (SNSF)",2019,5043.65,"10.1038/s41467-019-09877-5","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5610.91,1.11247,4620.33,"EUR",,"200021_162855",162855
"Swiss National Science Foundation (SNSF)",2019,4724.62,"10.1038/s41467-019-10404-9","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5256.00,1.11247,4620.33,"EUR",9002792,"31AC-0_190249",156774
"Swiss National Science Foundation (SNSF)",2019,4696.46,"10.1038/s41467-019-11156-2","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5224.67,1.11247,4620.33,"EUR",9002318,"20AC-1_190044",175490
"Swiss National Science Foundation (SNSF)",2019,4659.90,"10.1038/s41467-019-11203-y","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5184.00,1.11247,4620.33,"EUR",9004033,"31AC-0_192896",182651
"Swiss National Science Foundation (SNSF)",2019,4673.62,"10.1038/s41467-019-11227-4","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5199.26,1.11247,4620.33,"EUR",9002580,"PZAC-3_190098",154753
"Swiss National Science Foundation (SNSF)",2019,4673.62,"10.1038/s41467-019-11326-2","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5199.26,1.11247,4620.33,"EUR",9002593,"20AC-1_190103",169258
"Swiss National Science Foundation (SNSF)",2019,4673.62,"10.1038/s41467-019-11388-2","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5199.26,1.11247,4620.33,"EUR",9002776,"31AC-0_190153",182464
"Swiss National Science Foundation (SNSF)",2019,4677.88,"10.1038/s41467-019-11419-y","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5204.00,1.11247,4620.33,"EUR",9003100,"PZAC-2_190947",168043
"Swiss National Science Foundation (SNSF)",2019,4581.42,"10.1038/s41467-019-11498-x","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5096.69,1.11247,4620.33,"EUR",9002935,"31AC-0_190966",169966
"Swiss National Science Foundation (SNSF)",2019,4581.42,"10.1038/s41467-019-11543-9","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5096.69,1.11247,4620.33,"EUR",9002870,"20AC-1_190948",178768
"Swiss National Science Foundation (SNSF)",2019,4581.42,"10.1038/s41467-019-11584-0","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5096.69,1.11247,4620.33,"EUR",9002873,"31AC-0_190949",160006
"Swiss National Science Foundation (SNSF)",2019,4581.42,"10.1038/s41467-019-11626-7","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5096.69,1.11247,4620.33,"EUR",9002884,"PZAC-3_190975",167836
"Swiss National Science Foundation (SNSF)",2019,4585.29,"10.1038/s41467-019-11961-9","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5101.00,1.11247,4620.33,"EUR",9003682,"51AC-0_192078",183615
"Swiss National Science Foundation (SNSF)",2019,4592.48,"10.1038/s41467-019-12093-w","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5109.00,1.11247,4620.33,"EUR",,"200021_162565",162565
"Swiss National Science Foundation (SNSF)",2019,4615.05,"10.1038/s41467-019-12182-w","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5134.11,1.11247,4620.33,"EUR",9003893,"31AC-0_192903",163338
"Swiss National Science Foundation (SNSF)",2019,4564.80,"10.1038/s41467-019-12223-4","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5078.20,1.11247,4620.33,"EUR",9003114,"20AC-1_191186",175754
"Swiss National Science Foundation (SNSF)",2019,4564.80,"10.1038/s41467-019-12273-8","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5078.20,1.11247,4620.33,"EUR",9003283,"31AC-0_191260",163180
"Swiss National Science Foundation (SNSF)",2019,4564.80,"10.1038/s41467-019-12440-x","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5078.20,1.11247,4620.33,"EUR",9003290,"20AC-1_191488",165949
"Swiss National Science Foundation (SNSF)",2019,4562.82,"10.1038/s41467-019-12676-7","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5076.00,1.11247,4620.33,"EUR",9004012,"20AC-1_192930",172775
"Swiss National Science Foundation (SNSF)",2019,4615.05,"10.1038/s41467-019-13021-8","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5134.11,1.11247,4620.33,"EUR",9003861,"PZAC-3_192879",161492
"Swiss National Science Foundation (SNSF)",2019,4595.54,"10.1038/s41467-019-13217-y","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5112.40,1.11247,4620.33,"EUR",9005151,"32AC-0_193717",179565
"Swiss National Science Foundation (SNSF)",2019,4568.21,"10.1038/s41467-019-13218-x","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5082.00,1.11247,4620.33,"EUR",9005004,"20AC-1_193675",175533
"Swiss National Science Foundation (SNSF)",2019,4615.47,"10.1038/s41467-019-13474-x","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5134.57,1.11247,4620.00,"EUR",9004558,"20AC-1_193008",175926
"Swiss National Science Foundation (SNSF)",2019,4631.14,"10.1038/s41467-019-14113-1","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5152.00,1.11247,4620.33,"EUR",,"20AC-1_193895",169032
"Swiss National Science Foundation (SNSF)",2019,585.18,"10.1038/s41524-019-0151-x","npj Computational Materials","Springer Science and Business Media LLC","FALSE","2057-3960",,651.00,1.11247,1680.12,"EUR",9002791,"51AC-0_190273",182892
"Swiss National Science Foundation (SNSF)",2019,1689.12,"10.1038/s41535-019-0199-3","npj Quantum Materials","Springer Science and Business Media LLC","FALSE","2397-4648",,1879.09,1.11247,1690.89,"EUR",9004681,"CRAC-2_193005",147606
"Swiss National Science Foundation (SNSF)",2019,2861.20,"10.1038/s41536-019-0064-9","npj Regenerative Medicine","Springer Science and Business Media LLC","FALSE","2057-3995",,3183.00,1.11247,2767.89,"EUR",,"310030_179213",179213
"Swiss National Science Foundation (SNSF)",2019,1510.15,"10.1038/s41597-019-0171-x","Scientific Data","Springer Science and Business Media LLC","FALSE","2052-4463",,1680.00,1.11247,1497.03,"EUR",9004318,"CRAC-3_192971",136201
"Swiss National Science Foundation (SNSF)",2019,1704.99,"10.1038/s41597-019-0256-6","Scientific Data","Springer Science and Business Media LLC","FALSE","2052-4463",,1896.75,1.11247,1497.03,"EUR",9004600,"31AC-0_193016",172909
"Swiss National Science Foundation (SNSF)",2019,1495.32,"10.1038/s41597-019-0264-6","Scientific Data","Springer Science and Business Media LLC","FALSE","2052-4463",,1663.50,1.11247,1497.03,"EUR",9003990,"10AC-4_192870",169584
"Swiss National Science Foundation (SNSF)",2019,1527.20,"10.1038/s41597-019-0285-1","Scientific Data","Springer Science and Business Media LLC","FALSE","2052-4463",,1698.96,1.11247,1497.03,"EUR",9005002,"CRAC-2_193709",160837
"Swiss National Science Foundation (SNSF)",2019,1626.90,"10.1038/s41598-018-36895-y","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1809.88,1.11247,1475.49,"EUR",,"205321_157092",157092
"Swiss National Science Foundation (SNSF)",2019,1700.72,"10.1038/s41598-019-39656-7","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1892.00,1.11247,1604.73,"EUR",,"310030_159580",159580
"Swiss National Science Foundation (SNSF)",2019,1639.97,"10.1038/s41598-019-42280-0","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1824.42,1.11247,1604.73,"EUR",,"PZ00P1_174082",174082
"Swiss National Science Foundation (SNSF)",2019,1696.23,"10.1038/s41598-019-44128-z","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1887.00,1.11247,1604.73,"EUR",9002642,"PZAC-3_190124",168187
"Swiss National Science Foundation (SNSF)",2019,1642.29,"10.1038/s41598-019-45952-z","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1827.00,1.11247,1604.73,"EUR",9002663,"CRAC-3_190117",166735
"Swiss National Science Foundation (SNSF)",2019,1591.22,"10.1038/s41598-019-46125-8","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1770.18,1.11247,1604.73,"EUR",9002801,"20AC-1_190157",162439
"Swiss National Science Foundation (SNSF)",2019,1630.65,"10.1038/s41598-019-46969-0","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1814.05,1.11247,1604.73,"EUR",9002880,"CRAC-2_190950",159299
"Swiss National Science Foundation (SNSF)",2019,1624.31,"10.1038/s41598-019-48637-9","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1807.00,1.11247,1604.73,"EUR",,"PZ00P3_174178",174178
"Swiss National Science Foundation (SNSF)",2019,1585.45,"10.1038/s41598-019-50711-1","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1763.76,1.11247,1604.73,"EUR",9003484,"40AC-0_191869",126090
"Swiss National Science Foundation (SNSF)",2019,1602.90,"10.1038/s41598-019-51599-7","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.18,1.11247,1604.73,"EUR",9003687,"31AC-0_192318",173303
"Swiss National Science Foundation (SNSF)",2019,1602.90,"10.1038/s41598-019-51869-4","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.18,1.11247,1604.73,"EUR",9003697,"10AC-4_192708",156521
"Swiss National Science Foundation (SNSF)",2019,1636.76,"10.1038/s41598-019-52508-8","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1820.85,1.11247,1604.73,"EUR",9004319,"31AC-0_192972",173008
"Swiss National Science Foundation (SNSF)",2019,1596.11,"10.1038/s41598-019-52700-w","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1775.63,1.11247,1604.73,"EUR",9005154,"32AC-0_193693",176222
"Swiss National Science Foundation (SNSF)",2019,1602.90,"10.1038/s41598-019-52832-z","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.18,1.11247,1604.73,"EUR",9004013,"PZAC-3_192929",161545
"Swiss National Science Foundation (SNSF)",2019,1437.30,"10.1038/s41598-019-53058-9","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1598.95,1.11247,1604.73,"EUR",9004599,"31AC-0_193015",172909
"Swiss National Science Foundation (SNSF)",2019,1584.76,"10.1038/s41598-019-53325-9","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1763.00,1.11247,1604.73,"EUR",9005064,"31AC-0_193625",163258
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-53905-9","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004590,"PZAC-3_192995",182615
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-54203-0","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004587,"31AC-0_192998",159580
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-54345-1","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004682,"P3AC-3_193042",164679
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-54614-z","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004586,"32AC-0_193053",149628
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-54866-9","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004854,"31AC-0_193302",138489
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-55143-5","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004852,"31AC-0_193581",162860
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-55157-z","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004764,"P3AC-1_193300",171478
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-55212-9","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004848,"PPAC-2_193602",163678
"Swiss National Science Foundation (SNSF)",2019,1603.05,"10.1038/s41598-019-55218-3","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1783.34,1.11247,1604.73,"EUR",9004588,"31AC-0_193045",179310
"Swiss National Science Foundation (SNSF)",2019,1596.11,"10.1038/s41598-019-55771-x","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1775.63,1.11247,1604.73,"CHF",9005152,"31AC-0_193726",169850
"Swiss National Science Foundation (SNSF)",2019,1596.11,"10.1038/s41598-019-55942-w","Scientific Reports","Springer Science and Business Media LLC","FALSE","2045-2322",,1775.63,1.11247,1604.73,"EUR",9005062,"32AC-0_193678",130331
