"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title ";"issn";"issn_print";" issn_electronic";"url"
"Ecole normale supérieure de Paris ";2017;3 700,00;"10.1038/ncomms14218";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 165,00;"10.1038/srep35689";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;3 700,00;"10.1038/ncomms15554";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;2 350,00;"10.7554/eLife.24910";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;3 700,00;"10.1038/ncomms15027";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;2 115,00;"10.1371/journal.pcbi.1005498";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 405,30;"10.1371/journal.pone.0173636";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 939,00;"10.1364/OE.25.014840 ";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;2 250,00;"10.7554/eLife.26179";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;3 700,00;"10.1038/s41467-017-00071-z";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;2 511,77;"10.1016/j.cortex.2017.05.019";"TRUE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 305,00;"10.1038/s41598-017-09697-x";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;3 700,00;"10.1038/s41467-017-00847-3";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 305,00;"10.1038/s41598-017-10842-9";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 305,00;"10.1038/s41598-017-10297-y";"FALSE";;;;;;
"Ecole normale supérieure de Paris ";2017;3 306,70;"10.1175/JAS-D-17-0050.1";"TRUE";;;;;;
"Ecole normale supérieure de Paris ";2017;9 848,40;"10.1093/cercor/bhx210";"TRUE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 410,00;"10.1534/genetics.115.186288";"TRUE";;;;;;
"Ecole normale supérieure de Paris ";2017;1 560,00;"10.1038/s41535-017-0028-5";"TRUE";;;;;;
"Ecole normale supérieure de Paris ";2017;339,00;"10.5334/gjgl.151";"FALSE";;;;;;
