"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,100,"10.5194/mr-2-341-2021",FALSE,"Copernicus GmbH","Magnetic Resonance","2699-0016",NA,"2699-0016","2699-0016","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,4530,"10.1038/s41467-021-26275-y",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"34728601","PMC8563905","ut:000714189200007",NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,1463,"10.5194/nhess-21-2733-2021",FALSE,"Copernicus GmbH","Natural Hazards and Earth System Sciences","1684-9981",NA,"1684-9981","1561-8633","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000692056700001",NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,3000,"10.1029/2020jb020677",TRUE,"American Geophysical Union (AGU)","Journal of Geophysical Research: Solid Earth","2169-9313","2169-9313","2169-9356","2169-9313","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,2000,"10.1029/2021gl093106",TRUE,"American Geophysical Union (AGU)","Geophysical Research Letters","0094-8276","0094-8276","1944-8007","0094-8276","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"35860496","PMC9285541",NA,NA,FALSE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,4380,"10.1038/s41467-020-20470-z",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"33420093","PMC7794587","ut:000626605200005",NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,860,"10.1057/s41599-020-00691-9",FALSE,"Springer Nature","Humanities and Social Sciences Communications","2662-9992",NA,"2662-9992","2662-9992","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000612424600001",NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,2556.1,"10.3389/fnins.2021.673401",FALSE,"Frontiers Media SA","Frontiers in Neuroscience","1662-453X",NA,"1662-453X","1662-453X","https://creativecommons.org/licenses/by/4.0/",TRUE,"34421512","PMC8375770","ut:000687860400001",NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,2164.69,"10.7554/elife.65566",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X","2050-084X","http://creativecommons.org/licenses/by/4.0/",TRUE,"34792467","PMC8601661",NA,NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,1665,"10.1088/1748-9326/ac06fb",FALSE,"IOP Publishing","Environmental Research Letters","1748-9326",NA,"1748-9326","1748-9326","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000662040900001",NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,3086,"10.1029/2021jb022057",TRUE,"American Geophysical Union (AGU)","Journal of Geophysical Research: Solid Earth","2169-9313","2169-9313","2169-9356","2169-9313","http://creativecommons.org/licenses/by/4.0/",TRUE,"35866099","PMC9286441",NA,NA,FALSE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,3260,"10.1021/acssensors.0c02414",TRUE,"American Chemical Society (ACS)","ACS Sensors","2379-3694","2379-3694","2379-3694","2379-3694","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"33565309","PMC8008439","ut:000635484500062",NA,FALSE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,1713.25,"10.3390/arts10030053",FALSE,"MDPI AG","Arts","2076-0752",NA,"2076-0752","2076-0752","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000699218600001",NA,TRUE
"",,,"","","","","","","","","","","","","","",""
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,2580,"10.1093/mnras/stab1503",TRUE,"Oxford University Press (OUP)","Monthly Notices of the Royal Astronomical Society","0035-8711","0035-8711","1365-2966","0035-8711","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000704166800065",NA,FALSE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,1652,"10.1093/nc/niab004",FALSE,"Oxford University Press (OUP)","Neuroscience of Consciousness","2057-2107",NA,"2057-2107","2057-2107","http://creativecommons.org/licenses/by/4.0/",TRUE,"33747547","PMC7959213","ut:000635727700001",NA,TRUE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,2083,"10.1109/tpami.2021.3083839",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Transactions on Pattern Analysis and Machine Intelligence","0162-8828","0162-8828","2160-9292","0162-8828",NA,TRUE,"34038357",NA,NA,NA,FALSE
"Université Paris-Saclay - CentraleSupélec - ENS Paris-Saclay",2021,772.29,"10.1121/10.0007150",FALSE,"Acoustical Society of America (ASA)","JASA Express Letters","2691-1191",NA,"2691-1191","2691-1191",NA,TRUE,NA,NA,"ut:000720180200001",NA,FALSE
"",,,"","","","","","","","","","","","","","",""
