institution;period;doi;is_hybrid;agreement
University of Zurich;2021;https://doi.org/10.1159/000514262;TRUE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000514303;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000514298;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000514573;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000514721;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000514921;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000515151;FALSE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000515842;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000515416;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000515754;TRUE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000516111;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000516103;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000516050;TRUE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000516361;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000516909;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000517300;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000517029;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000516845;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000517013;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000517097;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000517794;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000517474;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000517415;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518107;TRUE;Swiss Consortium Karger agreement
University of Fribourg;2021;https://doi.org/10.1159/000517630;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000517840;FALSE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000517741;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000517972;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518203;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000518264;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000518115;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518476;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518488;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518748;TRUE;Swiss Consortium Karger agreement
ETH Zurich;2021;https://doi.org/10.1159/000518691;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518858;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000519007;TRUE;Swiss Consortium Karger agreement
Università della Svizzera italiana;2021;https://doi.org/10.1159/000519009;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518914;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000519053;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000518948;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000519122;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000519804;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000519910;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000519998;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000520196;TRUE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000520073;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000520345;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000520221;TRUE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000520429;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000520178;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000520457;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000520571;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000520895;FALSE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000520886;TRUE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000520995;FALSE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000521194;FALSE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000521573;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000522373;FALSE;Swiss Consortium Karger agreement
University of Lausanne;2021;https://doi.org/10.1159/000522053;TRUE;Swiss Consortium Karger agreement
University of Zurich;2021;https://doi.org/10.1159/000521809;TRUE;Swiss Consortium Karger agreement
University of Basel;2021;https://doi.org/10.1159/000521830;FALSE;Swiss Consortium Karger agreement
