institution;period;doi;is_hybrid;agreement
University of Basel;2023;10.1088/1361-6420/ad01d4;TRUE;Swiss Consortium IOP agreement
University of Basel;2023;10.1088/1361-6595/acfc63;TRUE;Swiss Consortium IOP agreement
University of Basel;2023;10.1088/1367-2630/acf33b;FALSE;Swiss Consortium IOP agreement
University of Basel;2023;10.1088/1367-2630/ad0e1a;FALSE;Swiss Consortium IOP agreement
University of Basel;2023;10.1088/1752-7163/acf782;TRUE;Swiss Consortium IOP agreement
University of Basel;2023;10.1088/1752-7163/ad10e1;TRUE;Swiss Consortium IOP agreement
University of Basel;2023;10.1088/2632-2153/acda10;FALSE;Swiss Consortium IOP agreement
University of Basel;2023;10.1088/2632-2153/ace67b;FALSE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1361-6560/acb480;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1361-6560/acb755;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1475-7516/2023/05/003;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-0221/18/03/C03014;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-0221/18/03/C03021;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-0221/18/04/C04004;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-0221/18/06/C06008;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-605X/acc55e;TRUE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-9326/acaf91;FALSE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-9326/acbe51;FALSE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-9326/acd8d7;FALSE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-9326/ace0d0;FALSE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1748-9326/ace7e1;FALSE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/2515-7620/ace29f;FALSE;Swiss Consortium IOP agreement
University of Bern;2023;10.1088/1361-6560/ad021a;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1748-0221/19/01/C01046;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6404/acf0a4;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6420/acca72;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6439/acd3fb;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6463/acd2e4;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-648X/acc62a;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6528/acea87;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6587/acdc52;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6587/ace4f3;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6587/acf39c;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6587/ad157c;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6587/ad157d;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-665X/ace40a;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-665X/ad0447;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1361-6668/acb17b;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1475-7516/2023/05/058;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-2552/acb1d8;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-2552/acc7cd;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-2552/ace219;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-2552/acfdcc;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/acb644;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/acc115;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/acd403;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/acd5e0;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/ace45f;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/ad0a0b;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/ad0c0a;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1741-4326/ad15b1;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1742-5468/ad01b1;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1742-5468/ad01b9;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1742-5468/ad1391;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1748-0221/18/03/C03009;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/1748-0221/18/06/C06002;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/2516-1075/acbdd9;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/2516-1075/ace014;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/2632-2153/acd749;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/2632-2153/ace60f;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/2632-2153/acf041;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1088/2632-2153/ad092c;FALSE;Swiss Consortium IOP agreement
ETH Zurich;2023;10.1088/1361-6420/acc682;TRUE;Swiss Consortium IOP agreement
ETH Zurich;2023;10.1088/1361-6420/ace4ed;TRUE;Swiss Consortium IOP agreement
