institution;period;doi;is_hybrid;agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/jpr.2024.91;TRUE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/jfm.2024.643;TRUE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/jfm.2024.987;TRUE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/jfm.2024.1015;TRUE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/S0022377824001119;FALSE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/S0022377824001387;FALSE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/etds.2024.49;TRUE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/S0269964824000135;FALSE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1017/S174392132300371X;TRUE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/fms.2024.80;FALSE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/wtc.2024.11;FALSE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/jfm.2024.820;TRUE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/S0022377824000163;FALSE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1017/fms.2024.155;FALSE;Swiss Consortium CUP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1180/gbi.2024.10;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/apr.2024.43;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/S0003055424000017;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/S0007114524001910;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2023;10.1017/jfm.2023.956;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.138;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.246;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.411;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.590;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.774;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.1017;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.1124;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.1148;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/RDC.2024.12;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/RDC.2024.38;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2023;10.1017/nps.2023.95;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/aog.2024.14;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2023;10.1017/S0962492923000089;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/S0963548324000324;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2023;10.1017/S1359135523000179;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/S1474748024000276;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2023;10.1017/S1740022823000323;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2023;10.1017/jwe.2023.36;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/fmp.2024.9;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/fms.2024.72;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/eis.2024.5;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/wtc.2024.21;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/dce.2024.24;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/dce.2024.30;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/dce.2024.33;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/dce.2024.35;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2023;10.1017/flo.2023.38;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/nlp.2024.3;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/fms.2024.67;FALSE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jfm.2024.1181;TRUE;Swiss Consortium CUP agreement
ETH Zurich;2024;10.1017/jsl.2024.61;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S0020589324000290;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S0260210524000780;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2023;10.1017/S0922156523000432;FALSE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S0940739124000031;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2023;10.1017/S1049096523000896;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S1816383124000468;FALSE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S2047102524000049;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S0963926824000397;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S0963926824000403;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/bap.2024.20;FALSE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S0007680524000564;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/fas.2024.19;FALSE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S1474745624000508;TRUE;Swiss Consortium CUP agreement
Graduate Institute of International and Development Studies;2024;10.1017/S1474745624000351;TRUE;Swiss Consortium CUP agreement
Swiss Distance University Institute;2024;10.1017/bpp.2024.44;FALSE;Swiss Consortium CUP agreement
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1017/S0265051724000378;TRUE;Swiss Consortium CUP agreement
University of Applied Sciences and Arts Western Switzerland;2024;10.1017/dap.2024.4;FALSE;Swiss Consortium CUP agreement
University of Applied Sciences and Arts Western Switzerland;2024;10.1017/jns.2024.69;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1192/bjp.2024.99;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/cjn.2024.19;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/ash.2024.5;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S0001972024000184;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S0009838824000235;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S0017089524000090;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S0305004124000057;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/awf.2024.39;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S0963180124000288;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S1478951524001044;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S1744133124000033;FALSE;Swiss Consortium CUP agreement
University of Basel;2023;10.1017/fms.2023.112;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1112/mod.2024.1;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/qrd.2024.11;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S0960777324000353;TRUE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/jdm.2024.42;FALSE;Swiss Consortium CUP agreement
University of Basel;2024;10.1017/S1047759423000399;TRUE;Swiss Consortium CUP agreement
University of Bern;2023;10.1017/apr.2023.58;TRUE;Swiss Consortium CUP agreement
University of Bern;2023;10.1017/S0003975623000577;TRUE;Swiss Consortium CUP agreement
University of Bern;2024;10.1017/S0018246X24000220;FALSE;Swiss Consortium CUP agreement
University of Bern;2024;10.1017/jfm.2024.309;TRUE;Swiss Consortium CUP agreement
University of Bern;2024;10.1017/RDC.2024.113;TRUE;Swiss Consortium CUP agreement
University of Bern;2024;10.1017/aog.2024.18;FALSE;Swiss Consortium CUP agreement
University of Bern;2024;10.1017/S0376892924000171;TRUE;Swiss Consortium CUP agreement
