"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"Università della Svizzera italiana",2024,NA,"10.1145/3656430",FALSE,NA,"Association for Computing Machinery (ACM)","Proceedings of the ACM on Programming Languages","2475-1421",NA,"2475-1421","2475-1421","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","03c4atk17_acm2022csal_2024"
"Università della Svizzera italiana",2024,NA,"10.1145/3663675",TRUE,NA,"Association for Computing Machinery (ACM)","ACM Journal on Emerging Technologies in Computing Systems","1550-4832","1550-4832","1550-4840","1550-4832","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","03c4atk17_acm2022csal_2024"
"Università della Svizzera italiana",2024,NA,"10.1145/3650041",TRUE,NA,"Association for Computing Machinery (ACM)","ACM Transactions on Intelligent Systems and Technology","2157-6904","2157-6904","2157-6912","2157-6904","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","03c4atk17_acm2022csal_2024"
"Università della Svizzera italiana",2024,NA,"10.1145/3681781",TRUE,NA,"Association for Computing Machinery (ACM)","ACM Transactions on Mathematical Software","0098-3500","0098-3500","1557-7295","0098-3500","https://creativecommons.org/licenses/by-nc-sa/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","03c4atk17_acm2022csal_2024"
"University of Applied Sciences of the Grisons",2024,NA,"10.1145/3655611",TRUE,NA,"Association for Computing Machinery (ACM)","Proceedings of the ACM on Human-Computer Interaction","2573-0142",NA,"2573-0142","2573-0142","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","032ymzc07_acm2022csal_2024"
"University of Bern",2024,NA,"10.1145/3687992",TRUE,NA,"Association for Computing Machinery (ACM)","ACM Transactions on Graphics","0730-0301","0730-0301","1557-7368","0730-0301","https://creativecommons.org/licenses/by-sa/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","02k7v4d05_acm2022csal_2024"
"University of Fribourg",2024,NA,"10.1145/3665332",FALSE,NA,"Association for Computing Machinery (ACM)","Digital Government: Research and Practice","2691-199X","2691-199X","2639-0175","2639-0175","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","022fs9h90_acm2022csal_2024"
"University of Geneva",2024,NA,"10.1145/3689214",FALSE,NA,"Association for Computing Machinery (ACM)","Digital Government: Research and Practice","2691-199X","2691-199X","2639-0175","2639-0175","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","01swzsf04_acm2022csal_2024"
"University of Lausanne",2024,NA,"10.1145/3645091",TRUE,NA,"Association for Computing Machinery (ACM)","ACM Computing Surveys","0360-0300","0360-0300","1557-7341","0360-0300","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","019whta54_acm2022csal_2024"
"University of Lausanne",2024,NA,"10.1145/3664201",TRUE,NA,"Association for Computing Machinery (ACM)","ACM Transactions on the Web","1559-1131","1559-1131","1559-114X","1559-1131","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acm2022csal","019whta54_acm2022csal_2024"
