institution;period;doi;is_hybrid;agreement
Bern University of Applied Sciences;2022;10.1177/10564926221091521;TRUE;Swiss Consortium SAGE agreement
Bern University of Applied Sciences;2022;10.1177/02690942221104774;TRUE;Swiss Consortium SAGE agreement
Bern University of Applied Sciences;2022;10.1177/13563890221136890;TRUE;Swiss Consortium SAGE agreement
Bern University of Applied Sciences;2022;10.1177/09589287221141363;TRUE;Swiss Consortium SAGE agreement
Bern University of Applied Sciences;2022;10.1177/23259671221123299;FALSE;Swiss Consortium SAGE agreement
Eawag - Swiss Federal Institute of Aquatic Science and Technology;2022;10.1177/09562478221084243;TRUE;Swiss Consortium SAGE agreement
Eawag - Swiss Federal Institute of Aquatic Science and Technology;2022;10.1177/23998083221091568;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00223433221079861;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/13540688221083553;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/03611981221087233;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/23998083221091822;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00220027221100254;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00223433221100142;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/02783649221102473;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/03611981221094005;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/1536867X221106418;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00104140221089652;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/13540661221117051;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00218863221117850;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/14651165221119083;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/14651165221121720;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/03611981221125211;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/09717218221125217;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00220027221128300;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00220027221129183;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/08948453221133123;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/14651165221135742;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/01979183221139137;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/14730952221139587;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/23998083221141428;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/00220027221148132;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/03611981221150245;TRUE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/20552173221116272;FALSE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/20552076221117740;FALSE;Swiss Consortium SAGE agreement
ETH Zurich;2022;10.1177/20539517221139782;FALSE;Swiss Consortium SAGE agreement
Graduate Institute of International and Development Studies;2022;10.1177/14614529221080037;TRUE;Swiss Consortium SAGE agreement
Graduate Institute of International and Development Studies;2022;10.1177/00207152221085564;TRUE;Swiss Consortium SAGE agreement
Graduate Institute of International and Development Studies;2022;10.1177/00377686221105780;TRUE;Swiss Consortium SAGE agreement
Graduate Institute of International and Development Studies;2022;10.1177/03058298221117289;TRUE;Swiss Consortium SAGE agreement
Graduate Institute of International and Development Studies;2022;10.1177/00323292221129756;TRUE;Swiss Consortium SAGE agreement
Lucerne University of Applied Sciences and Arts;2022;10.1177/14771535221147140;TRUE;Swiss Consortium SAGE agreement
Swiss Federal University for Vocational Education and Training;2022;10.1177/14749041221099379;TRUE;Swiss Consortium SAGE agreement
Swiss Federal University for Vocational Education and Training;2022;10.1177/08948453221101404;TRUE;Swiss Consortium SAGE agreement
Università della Svizzera italiana;2022;10.1177/17540739221086587;TRUE;Swiss Consortium SAGE agreement
Università della Svizzera italiana;2022;10.1177/07334648221128558;TRUE;Swiss Consortium SAGE agreement
Università della Svizzera italiana;2022;10.1177/02673231221140697;TRUE;Swiss Consortium SAGE agreement
Università della Svizzera italiana;2022;10.1177/00420980221144157;TRUE;Swiss Consortium SAGE agreement
Università della Svizzera italiana;2022;10.1177/20597991221077877;FALSE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Northwestern Switzerland;2022;10.1177/00219983221130720;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Northwestern Switzerland;2022;10.1177/17442591221136274;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Northwestern Switzerland;2022;10.1177/20438869221139596;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Northwestern Switzerland;2022;10.1177/14680173221144552;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Northwestern Switzerland;2022;10.1177/20427530221147112;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Northwestern Switzerland;2022;10.1177/21582440221085020;FALSE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts of Southern Switzerland;2022;10.1177/09697330221146227;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1177/0734242X221079306;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1177/10126902221096235;TRUE;Swiss Consortium SAGE agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1177/00380385221099402;TRUE;Swiss Consortium SAGE agreement
