"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"Bern University of Applied Sciences",2025,NA,"10.1177/23821205251374552",FALSE,FALSE,"SAGE Publications","Journal of Medical Education and Curricular Development","2382-1205","2382-1205","2382-1205","2382-1205","https://creativecommons.org/licenses/by/4.0/",TRUE,"40964506","PMC12437181",NA,NA,TRUE,"sage2023csal","02bnkt322_sage2023csal_2025"
"Empa - Swiss Federal Laboratories for Materials Science and Technology",2025,NA,"10.1177/23259671251341472",FALSE,FALSE,"SAGE Publications","Orthopaedic Journal of Sports Medicine","2325-9671","2325-9671","2325-9671","2325-9671","https://creativecommons.org/licenses/by/4.0/",TRUE,"40496595","PMC12149635",NA,NA,TRUE,"sage2023csal","02x681a42_sage2023csal_2025"
"Empa - Swiss Federal Laboratories for Materials Science and Technology",2025,NA,"10.1177/15280837251321854",FALSE,FALSE,"SAGE Publications","Journal of Industrial Textiles","1528-0837","1528-0837","1530-8057","1528-0837","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"sage2023csal","02x681a42_sage2023csal_2025"
"ETH Zurich",2025,NA,"10.1177/00104140251369317",TRUE,FALSE,"SAGE Publications","Comparative Political Studies","0010-4140","0010-4140","1552-3829","0010-4140","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"sage2023csal","05a28rw58_sage2023csal_2025"
"ETH Zurich",2025,NA,"10.1177/00219983251341622",TRUE,FALSE,"SAGE Publications","Journal of Composite Materials","0021-9983","0021-9983","1530-793X","0021-9983","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"sage2023csal","05a28rw58_sage2023csal_2025"
"ETH Zurich",2025,NA,"10.1177/00220027251343836",TRUE,FALSE,"SAGE Publications","Journal of Conflict Resolution","0022-0027","0022-0027","1552-8766","0022-0027","https://creativecommons.org/licenses/by/4.0/",TRUE,"41522262","PMC12782309",NA,NA,FALSE,"sage2023csal","05a28rw58_sage2023csal_2025"
"ETH Zurich",2025,NA,"10.1177/00223433251321763",TRUE,FALSE,"SAGE Publications","Journal of Peace Research","0022-3433","0022-3433","1460-3578","0022-3433","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"sage2023csal","05a28rw58_sage2023csal_2025"
"ETH Zurich",2025,NA,"10.1177/00380385251392373",TRUE,FALSE,"SAGE Publications","Sociology","0038-0385","0038-0385","1469-8684","0038-0385","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"sage2023csal","05a28rw58_sage2023csal_2025"
"ETH Zurich",2025,NA,"10.1177/00420980251376156",TRUE,FALSE,"SAGE Publications","Urban Studies","0042-0980","0042-0980","1360-063X","0042-0980","https://creativecommons.org/licenses/by/4.0/",TRUE,"41725878","PMC12922968",NA,NA,FALSE,"sage2023csal","05a28rw58_sage2023csal_2025"
"ETH Zurich",2025,NA,"10.1177/01461672251386487",TRUE,FALSE,"SAGE Publications","Personality and Social Psychology Bulletin","0146-1672","0146-1672","1552-7433","0146-1672","https://creativecommons.org/licenses/by/4.0/",TRUE,"41220124",NA,NA,NA,FALSE,"sage2023csal","05a28rw58_sage2023csal_2025"
