institution;period;doi;is_hybrid;agreement
University of Geneva;2022;10.1039/D1CC06636F;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D1CP04708F;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D1NR07602G;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2AN00925K;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2CE00366J;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2EN00052K;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2EN00260D;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2SM00602B;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2CP03909E;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2DT02627A;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2NR04595H;TRUE;Swiss Consortium RSC agreement
University of Geneva;2022;10.1039/D2EM00341D;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1CP05861D;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1DT04223H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1FD00108F;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1JA00358E;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1JA00421B;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1LC01110C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1MH01993G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1NR08402J;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1NR08409G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1SM01578H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1SM01581H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1TA10507H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D1TC05734K;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2022;10.1039/D2CC00414C;TRUE;Swiss Consortium RSC agreement
