institution;period;doi;is_hybrid;agreement
Eawag - Swiss Federal Institute of Aquatic Science and Technology;2024;10.1088/1748-9326/ad6462;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6382/ad805d;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6382/ad96ff;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6404/ad312e;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6439/ada165;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6455/ad421f;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-648X/ad399c;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-648X/ad5091;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-648X/ad69f4;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-651X/ad53eb;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-651X/ad8ada;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad1a40;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad1e31;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad3c19;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad3c1c;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad4674;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad4d1d;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad5229;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad5df9;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad5ff2;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad705a;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad7d36;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad8780;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad88a0;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad8dfd;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad9058;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad97dd;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad9950;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad9e6f;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6587/ad9fdd;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-6641/ad1b17;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-665X/ad54ad;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1361-665X/ad9cd9;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1475-7516/2024/07/001;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-2552/ad1dc2;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-2552/ad2c02;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-2552/ad2d32;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-2552/ad8839;TRUE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-4326/ad1af6;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-4326/ad2583;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-4326/ad2a2a;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-4326/ad3562;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-4326/ad3b1c;FALSE;Swiss Consortium IOP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1088/1741-4326/ad4ef5;FALSE;Swiss Consortium IOP agreement
