"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"Università della Svizzera italiana",2025,NA,"10.1159/000545606",TRUE,FALSE,"S. Karger AG","Ophthalmologica","0030-3755","0030-3755","1423-0267","0030-3755","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40168954","PMC12101799",NA,NA,FALSE,"kar2023csal","03c4atk17_kar2023csal_2025"
"Università della Svizzera italiana",2025,NA,"10.1159/000546175",TRUE,FALSE,"S. Karger AG","Nephron","1660-8151","1660-8151","2235-3186","1660-8151","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40341291","PMC12169801",NA,NA,FALSE,"kar2023csal","03c4atk17_kar2023csal_2025"
"Università della Svizzera italiana",2025,NA,"10.1159/000548898",TRUE,FALSE,"S. Karger AG","Respiration","0025-7931","0025-7931","1423-0356","0025-7931","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"41237081","PMC12716844",NA,NA,FALSE,"kar2023csal","03c4atk17_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000548753",TRUE,FALSE,"S. Karger AG","Acta Haematologica","0001-5792","0001-5792","1421-9662","0001-5792","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"41078038",NA,NA,NA,FALSE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000544701",FALSE,FALSE,"S. Karger AG","Case Reports in Ophthalmology","1663-2699",NA,"1663-2699","1663-2699","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40503216","PMC12158416",NA,NA,TRUE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000549853",TRUE,FALSE,"S. Karger AG","Oncology","0030-2414","0030-2414","1423-0232","0030-2414","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"41379764","PMC12810961",NA,NA,FALSE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000549812",TRUE,FALSE,"S. Karger AG","Acta Haematologica","0001-5792","0001-5792","1421-9662","0001-5792","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"41329624","PMC12795530",NA,NA,FALSE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000545888",TRUE,FALSE,"S. Karger AG","Stereotactic and Functional Neurosurgery","1011-6125","1011-6125","1423-0372","1011-6125","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40239639","PMC12083951",NA,NA,FALSE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000548287",TRUE,FALSE,"S. Karger AG","Acta Haematologica","0001-5792","0001-5792","1421-9662","0001-5792","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40920603",NA,NA,NA,FALSE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000547236",FALSE,FALSE,"S. Karger AG","Case Reports in Dermatology","1662-6567",NA,"1662-6567","1662-6567","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"41064309","PMC12503540",NA,NA,TRUE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University Hospital of Bern",2025,NA,"10.1159/000548033",TRUE,FALSE,"S. Karger AG","Respiration","0025-7931","0025-7931","1423-0356","0025-7931","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40875765","PMC12503806",NA,NA,FALSE,"kar2023csal","01q9sj412_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000547287",TRUE,FALSE,"S. Karger AG","Neonatology","1661-7800","1661-7800","1661-7819","1661-7800","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40652921","PMC12503498",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000549896",TRUE,FALSE,"S. Karger AG","Oncology","0030-2414","0030-2414","1423-0232","0030-2414","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"41348662","PMC12810965",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000545162",TRUE,FALSE,"S. Karger AG","European Addiction Research","1022-6877","1022-6877","1421-9891","1022-6877","https://creativecommons.org/licenses/by/4.0/",TRUE,"40081348",NA,NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000544082",TRUE,FALSE,"S. Karger AG","Complementary Medicine Research","2504-2092","2504-2092","2504-2106","2504-2092","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"39938501","PMC11991746",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000545572",FALSE,FALSE,"S. Karger AG","Inflammatory Intestinal Diseases","2296-9403","2296-9403","2296-9365","2296-9365","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40337726","PMC12058115",NA,NA,TRUE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000543933",TRUE,FALSE,"S. Karger AG","Pathobiology","1015-2008","1015-2008","1423-0291","1015-2008","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40037317","PMC12136520",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000545908",FALSE,FALSE,"S. Karger AG","Kidney and Blood Pressure Research","1420-4096","1420-4096","1423-0143","1420-4096","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40258344",NA,NA,NA,TRUE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000547673",TRUE,FALSE,"S. Karger AG","Neonatology","1661-7800","1661-7800","1661-7819","1661-7800","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40738026","PMC12503686",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000547704",TRUE,FALSE,"S. Karger AG","Respiration","0025-7931","0025-7931","1423-0356","0025-7931","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40789277","PMC12503660",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000543936",FALSE,FALSE,"S. Karger AG","Ophthalmic Research","0030-3747","0030-3747","1423-0259","0030-3747","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"39907998",NA,NA,NA,TRUE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000547694",TRUE,FALSE,"S. Karger AG","Fetal Diagnosis and Therapy","1015-3837","1015-3837","1421-9964","1015-3837","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40763716","PMC12503657",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000544751",TRUE,FALSE,"S. Karger AG","Gynecologic and Obstetric Investigation","0378-7346","0378-7346","1423-002X","0378-7346","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"39978322","PMC12500289",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Basel",2025,NA,"10.1159/000547337",TRUE,FALSE,"S. Karger AG","Dermatology","1018-8665","1018-8665","1421-9832","1018-8665","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40639362","PMC12500275",NA,NA,FALSE,"kar2023csal","02s6k3f65_kar2023csal_2025"
"University of Fribourg",2025,NA,"10.1159/000548258",TRUE,FALSE,"S. Karger AG","Psychopathology","0254-4962","0254-4962","1423-033X","0254-4962","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40971357",NA,NA,NA,FALSE,"kar2023csal","022fs9h90_kar2023csal_2025"
"University of Lausanne",2025,NA,"10.1159/000543673",TRUE,FALSE,"S. Karger AG","Gynecologic and Obstetric Investigation","0378-7346","0378-7346","1423-002X","0378-7346","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"39947141","PMC12500291",NA,NA,FALSE,"kar2023csal","019whta54_kar2023csal_2025"
"University of Lausanne",2025,NA,"10.1159/000545804",TRUE,FALSE,"S. Karger AG","Blood Purification","0253-5068","0253-5068","1421-9735","0253-5068","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40258357",NA,NA,NA,FALSE,"kar2023csal","019whta54_kar2023csal_2025"
"University of Lausanne",2025,NA,"10.1159/000546284",TRUE,FALSE,"S. Karger AG","Psychopathology","0254-4962","0254-4962","1423-033X","0254-4962","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"40451151","PMC12176351",NA,NA,FALSE,"kar2023csal","019whta54_kar2023csal_2025"
