institution,period,doi,is_hybrid,agreement
University of Basel,2020,10.1039/C9CC08524F,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/C9SM01990A,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/C9CP06085E,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CP00668H,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CP00693A,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0NR00361A,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0TB00475H,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CP01396J,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0PP00127A,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CC04477F,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CP02509G,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CC04337K,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CP01464H,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0CP03906C,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0SM01458C,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0NR07178A,TRUE,Swiss Consortium RSC agreement
University of Basel,2020,10.1039/D0MD00408A,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/C9DT04873A,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0MD00085J,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0NR04103C,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0CE00378F,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0MD00145G,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0GC01817A,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0OB01531H,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0CC04750C,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0DT02482A,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0OB01472A,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0CC05736C,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0JA00390E,TRUE,Swiss Consortium RSC agreement
University of Bern,2020,10.1039/D0DT02818E,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0DT03828H,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0AN01963A,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0CS00449A,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0SM01257B,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0OB01809K,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0DT02872J,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0NR03824E,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/C9EN01284B,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0LC00028K,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/D0CP00465K,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/C9MH01899A,TRUE,Swiss Consortium RSC agreement
University of Geneva ,2020,10.1039/C9SM02151E ,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0DT00731E,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/C9CC09883F,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0MD00049C,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0CY00330A,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0NR02511A,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0DT01236J,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0AN01265C,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0CC04180G,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0CC05196A,TRUE,Swiss Consortium RSC agreement
University of Zurich,2020,10.1039/D0CS00978D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9MH01669D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9NJ05682C,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9CP05934B,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9SM02368B,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9FO01175G,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9EE03793D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9QM00638A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9JA00394K,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0SM00183J,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9NH00709A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CC00222D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9CP06841D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C7CS00709D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0ME00008F,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9FO02033K,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0SE00222D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0QI00182A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9EM00485H,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CE00263A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9EN01448A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CC01732A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CP00402B,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CP01049A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0MD00068J,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CS00130A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0PY00219D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0EM00063A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9NR10245K,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0LC00235F,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CS00176G ,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0SM00626B,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CY00805B,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0DT01864C,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0PY00336K,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0NR01760D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0NR02908D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0NR02930K,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0LC00203H,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CY00590H,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0NR02985H,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0CP01771J,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0EM00125B,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0SM00628A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/C9CS00199A,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0EM00155D,TRUE,Swiss Consortium RSC agreement
ETH Zurich,2020,10.1039/D0NR04593D,TRUE,Swiss Consortium RSC agreement
