institution;period;doi;is_hybrid;agreement
École Polytechnique Fédérale de Lausanne;2023;10.1063/5.0156307;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1063/5.0135947;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1063/5.0167997;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1063/5.0236565;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1063/5.0160853;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1063/5.0180070;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2023;10.1063/5.0210431;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0200361;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0199339;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0193557;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0204662;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1116/6.0003497;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0198247;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0208746;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0219005;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0222372;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0226544;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0179549;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1119/5.0160770;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0215869;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0237476;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0212529;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0202948;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0212127;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0242782;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0232620;TRUE;Swiss Consortium AIP agreement
École Polytechnique Fédérale de Lausanne;2024;10.1063/5.0242448;TRUE;Swiss Consortium AIP agreement
Empa - Swiss Federal Laboratories for Materials Science and Technology;2024;10.1121/10.0032386;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1119/5.0136188;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1119/5.0067963;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1063/5.0143936;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1063/5.0135142;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1063/5.0178878;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1063/5.0174839;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1063/5.0146665;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2023;10.1121/10.0034474;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0180666;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0176281;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0180158;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0188416;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0179741;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0201417;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0207017;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0203695;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0197248;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0196803;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0208507;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0213078;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0203153;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0187080;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0218645;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0222816;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0220908;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0218154;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0227328;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0226044;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0232382;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0233135;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0233794;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0229120;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0208575;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0174062;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0189140;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0224146;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0206974;TRUE;Swiss Consortium AIP agreement
ETH Zurich;2024;10.1063/5.0244428;TRUE;Swiss Consortium AIP agreement
European Organization for Nuclear Research;2024;10.1116/6.0003820;TRUE;Swiss Consortium AIP agreement
European Organization for Nuclear Research;2024;10.1063/5.0196806;TRUE;Swiss Consortium AIP agreement
PSI - Paul Scherrer Institute;2024;10.1116/6.0003005;TRUE;Swiss Consortium AIP agreement
PSI - Paul Scherrer Institute;2024;10.1063/5.0203509;TRUE;Swiss Consortium AIP agreement
PSI - Paul Scherrer Institute;2024;10.1063/5.0235935;TRUE;Swiss Consortium AIP agreement
University of Basel;2023;10.1063/5.0150222;TRUE;Swiss Consortium AIP agreement
University of Basel;2023;10.1063/5.0151266;TRUE;Swiss Consortium AIP agreement
University of Basel;2023;10.1063/5.0155992;TRUE;Swiss Consortium AIP agreement
University of Basel;2023;10.1063/5.0139825;TRUE;Swiss Consortium AIP agreement
University of Basel;2023;10.1063/5.0124502;TRUE;Swiss Consortium AIP agreement
University of Basel;2024;10.1063/5.0186903;TRUE;Swiss Consortium AIP agreement
University of Basel;2024;10.1063/5.0216679;TRUE;Swiss Consortium AIP agreement
University of Basel;2024;10.1063/5.0230870;TRUE;Swiss Consortium AIP agreement
University of Basel;2024;10.1063/5.0216657;TRUE;Swiss Consortium AIP agreement
University of Basel;2024;10.1063/5.0228404;TRUE;Swiss Consortium AIP agreement
University of Bern;2024;10.1063/5.0178419;TRUE;Swiss Consortium AIP agreement
University of Fribourg;2024;10.1063/5.0202163;TRUE;Swiss Consortium AIP agreement
University of Fribourg;2024;10.1063/5.0211198;TRUE;Swiss Consortium AIP agreement
University of Fribourg;2024;10.1063/5.0224003;TRUE;Swiss Consortium AIP agreement
University of Geneva;2023;10.1063/5.0149428;TRUE;Swiss Consortium AIP agreement
University of Geneva;2023;10.1063/5.0230848;TRUE;Swiss Consortium AIP agreement
University of Geneva;2024;10.1063/5.0202156;TRUE;Swiss Consortium AIP agreement
University of Geneva;2024;10.1119/5.0175025;TRUE;Swiss Consortium AIP agreement
University of Zurich;2024;10.1063/5.0189659;TRUE;Swiss Consortium AIP agreement
University of Zurich;2024;10.1121/10.0025538;TRUE;Swiss Consortium AIP agreement
University of Zurich;2024;10.1063/5.0228378;TRUE;Swiss Consortium AIP agreement
University of Zurich;2024;10.1063/5.0222409;TRUE;Swiss Consortium AIP agreement
University of Zurich;2024;10.1063/5.0203442;TRUE;Swiss Consortium AIP agreement
University of Zurich;2024;10.1063/5.0246152;TRUE;Swiss Consortium AIP agreement
University of Zurich;2023;10.1116/6.0003302;TRUE;Swiss Consortium AIP agreement
