institution;period;doi;is hybrid;agreement
PSI - Paul Scherrer Institute;2024;10.1007/s00259-024-07035-8;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s00259-024-06827-2;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s00259-024-06831-6;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s12665-024-11832-7;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s00339-024-08069-3;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s10479-024-06090-6;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s11433-024-2438-9;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s00259-024-07018-9;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s10479-024-06357-y;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s10967-024-09823-w;TRUE;sn2023csal
PSI - Paul Scherrer Institute;2024;10.1007/s10967-023-09308-2;TRUE;sn2023csal
Schwyz University of Teacher Education;2024;10.1007/s10758-024-09772-z;TRUE;sn2023csal
St.Gallen University of Teacher Education;2024;10.1007/s10758-024-09749-y;TRUE;sn2023csal
Swiss Federal University for Vocational Education and Training;2024;10.1007/s11612-024-00763-3;TRUE;sn2023csal
Swiss Ornithological Institute;2024;10.1007/s10071-024-01872-8;TRUE;sn2023csal
Swiss Ornithological Institute;2024;10.1007/s10336-024-02204-w;TRUE;sn2023csal
Swiss Ornithological Institute;2024;10.1007/s10336-024-02221-9;TRUE;sn2023csal
Swiss Ornithological Institute;2024;10.1007/s10336-024-02240-6;TRUE;sn2023csal
Swiss Ornithological Institute;2024;10.1007/s10336-024-02234-4;TRUE;sn2023csal
Swiss Ornithological Institute;2024;10.1007/s00359-023-01688-w;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10844-024-00891-8;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s42000-024-00585-4;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s00431-024-05490-x;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10846-024-02091-6;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s13304-024-01886-4;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s12020-024-03800-9;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s12020-024-03825-0;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s12016-024-08989-1;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s00405-024-08738-2;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s40618-024-02518-9;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s13280-024-01994-w;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s00247-024-06036-x;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10701-024-00808-z;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s40263-024-01104-0;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10389-024-02263-6;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s44206-024-00146-7;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s43681-024-00430-9;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s41693-024-00120-2;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s11547-024-01790-2;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s40620-024-01991-y;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s00211-024-01409-8;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10664-024-10458-4;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10664-024-10475-3;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s40620-024-02084-6;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s41060-024-00525-w;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s11739-023-03523-1;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s00431-024-05862-3;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10915-023-02449-2;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s42979-024-03052-4;TRUE;sn2023csal
Università della Svizzera italiana;2024;10.1007/s10664-023-10406-8;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s12134-024-01145-w;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s42844-024-00126-3;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s00253-024-13133-2;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s11207-024-02341-8;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s41870-024-01779-0;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s11412-024-09422-7;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s35834-024-00460-7;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s11858-024-01626-3;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s12592-024-00514-7;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s12662-024-00992-0;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s12592-024-00515-6;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s11620-023-00775-z;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s40812-023-00296-8;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s11222-024-10429-1;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s10489-024-06021-9;TRUE;sn2023csal
University of Applied Sciences and Arts Northwestern Switzerland;2024;10.1007/s11618-024-01231-w;TRUE;sn2023csal
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1007/s43039-024-00104-8;TRUE;sn2023csal
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1007/s10846-024-02141-z;TRUE;sn2023csal
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1007/s10846-024-02138-8;TRUE;sn2023csal
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1007/s40273-024-01387-7;TRUE;sn2023csal
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1007/s00454-024-00651-z;TRUE;sn2023csal
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1007/s11760-024-03443-3;TRUE;sn2023csal
University of Applied Sciences and Arts of Southern Switzerland;2024;10.1007/s00029-024-00976-w;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s12134-024-01129-w;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s00216-024-05680-4;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s40964-024-00837-0;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s41060-024-00690-y;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s00339-024-07990-x;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s10610-024-09597-7;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s10508-024-02814-8;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s10458-023-09634-5;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s00216-024-05524-1;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s11002-024-09748-0;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s11252-023-01493-y;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s43545-024-00953-2;TRUE;sn2023csal
University of Applied Sciences and Arts Western Switzerland;2024;10.1007/s00146-024-01919-x;TRUE;sn2023csal
University of Applied Sciences of the Grisons;2024;10.1007/s00182-024-00898-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s10677-024-10455-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s00277-024-05943-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s00381-024-06598-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s00392-024-02546-8;TRUE;sn2023csal
University of Basel;2024;10.1007/s00259-024-07009-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s00784-024-05587-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s10554-024-03269-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s00431-024-05680-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s11356-024-34639-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s10238-024-01421-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00414-024-03183-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s12268-024-2080-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s00414-024-03207-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s00414-024-03245-9;TRUE;sn2023csal
University of Basel;2024;10.1007/s00520-024-08628-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s10278-024-01265-w;TRUE;sn2023csal
University of Basel;2024;10.1038/s41380-024-02820-1;TRUE;sn2023csal
University of Basel;2024;10.1038/s41431-024-01587-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s12520-024-02034-0;TRUE;sn2023csal
University of Basel;2024;10.1038/s41409-024-02395-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s15010-024-02364-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s11482-024-10392-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s00701-024-06355-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s00256-024-04584-9;TRUE;sn2023csal
University of Basel;2024;10.1007/s00381-024-06296-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s00423-024-03310-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s12520-024-01973-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s00415-024-12417-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s40140-024-00633-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s11469-024-01309-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s42521-024-00115-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s00423-024-03412-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s10334-024-01194-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s10456-024-09945-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s00127-024-02784-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s00417-024-06659-8;TRUE;sn2023csal
University of Basel;2024;10.1007/s40272-024-00674-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s10840-023-01728-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00423-024-03375-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s00142-024-00715-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s00234-024-03497-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s13304-024-02038-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s00381-024-06343-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s10151-024-02945-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s43630-024-00605-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s11019-024-10221-y;TRUE;sn2023csal
University of Basel;2024;10.1038/s41386-024-01972-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s00401-024-02793-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s10728-024-00494-y;TRUE;sn2023csal
University of Basel;2024;10.1038/s41409-024-02459-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s41973-024-00258-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s10113-024-02259-8;TRUE;sn2023csal
University of Basel;2024;10.1007/s11136-024-03713-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s11739-024-03693-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s00021-024-00894-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s00392-024-02584-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s00334-024-01014-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s15010-024-02387-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s00392-024-02585-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s11368-024-03765-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s10344-024-01804-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s40573-024-00172-5;TRUE;sn2023csal
University of Basel;2024;10.1038/s41409-024-02362-8;TRUE;sn2023csal
University of Basel;2024;10.1007/s41245-024-00252-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s10802-024-01248-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s00228-024-03684-8;TRUE;sn2023csal
University of Basel;2024;10.1007/s00366-024-02013-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s11046-024-00872-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s00402-024-05223-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s10238-024-01344-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s00428-024-03841-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s12020-024-03920-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s00027-024-01095-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s00464-024-11352-2;TRUE;sn2023csal
University of Basel;2024;10.1007/s00464-024-11450-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s10549-024-07567-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s12928-024-01074-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s11548-024-03298-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s10875-024-01667-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s00103-024-03865-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s00784-024-05880-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s10549-024-07502-8;TRUE;sn2023csal
University of Basel;2024;10.1007/s10806-024-09936-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s00415-024-12825-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s12285-024-00470-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s12285-024-00471-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s11739-024-03608-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s10212-024-00849-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s00701-024-06166-z;TRUE;sn2023csal
University of Basel;2024;10.1245/s10434-024-16703-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s00406-024-01884-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s00142-023-00657-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s11252-024-01507-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s00415-024-12366-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s00117-024-01325-w;TRUE;sn2023csal
University of Basel;2024;10.1038/s41386-024-02041-8;TRUE;sn2023csal
University of Basel;2024;10.1007/s00464-024-10926-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s00464-024-11369-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s41244-024-00324-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s00142-024-00684-9;TRUE;sn2023csal
University of Basel;2024;10.1007/s41245-024-00241-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s10212-024-00840-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s00345-024-05048-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s10393-024-01687-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s10389-024-02332-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s11136-024-03610-6;TRUE;sn2023csal
University of Basel;2024;10.1038/s41409-024-02248-9;TRUE;sn2023csal
University of Basel;2024;10.1007/s00115-024-01710-9;TRUE;sn2023csal
University of Basel;2024;10.1007/s41973-024-00262-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s00606-024-01909-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s41973-024-00276-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s00066-024-02275-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s41811-024-00228-x;TRUE;sn2023csal
University of Basel;2024;10.1038/s41423-024-01142-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00115-024-01638-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s10029-024-03013-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s10433-024-00801-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s10209-024-01114-1;TRUE;sn2023csal
University of Basel;2024;10.1038/s41390-024-03091-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s41999-024-01091-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s00062-024-01450-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s00142-024-00708-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s00415-024-12740-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s11158-024-09656-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s11156-024-01266-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s00125-024-06306-1;TRUE;sn2023csal
University of Basel;2024;10.1245/s10434-024-16466-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s11565-024-00488-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s15010-024-02218-9;TRUE;sn2023csal
University of Basel;2024;10.1007/s00211-024-01403-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s40520-024-02694-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s10309-024-00722-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s10663-023-09603-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s00259-024-06641-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s00104-024-02094-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s11948-024-00486-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00292-024-01340-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s10309-024-00720-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s11548-023-03048-0;TRUE;sn2023csal
University of Basel;2024;10.1245/s10434-024-16403-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s00586-024-08181-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s40573-024-00171-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s10049-024-01417-z;TRUE;sn2023csal
University of Basel;2024;10.1007/s40271-024-00700-y;TRUE;sn2023csal
University of Basel;2024;10.1038/s41440-023-01559-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s00442-023-05497-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s00142-024-00673-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s40257-024-00883-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s10728-024-00480-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s00406-024-01790-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s00205-023-01954-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s11948-024-00504-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s00421-023-05388-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s12028-024-01971-x;TRUE;sn2023csal
University of Basel;2024;10.1038/s41390-024-03273-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s00330-024-11217-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s15010-024-02194-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00053-024-00840-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s00426-024-01952-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s00030-024-00948-1;TRUE;sn2023csal
University of Basel;2024;10.3758/s13423-024-02537-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s10840-024-01941-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s11548-024-03166-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s00330-024-11055-1;TRUE;sn2023csal
University of Basel;2024;10.1007/s00035-023-00305-5;TRUE;sn2023csal
University of Basel;2024;10.1007/s00345-024-05354-x;TRUE;sn2023csal
University of Basel;2024;10.1007/s00402-024-05609-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s00526-024-02750-4;TRUE;sn2023csal
University of Basel;2024;10.1007/s11673-024-10336-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00402-024-05676-w;TRUE;sn2023csal
University of Basel;2024;10.1007/s11673-023-10327-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s41999-024-01041-7;TRUE;sn2023csal
University of Basel;2024;10.1007/s00415-024-12818-y;TRUE;sn2023csal
University of Basel;2024;10.1007/s11408-023-00443-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00220-023-04922-3;TRUE;sn2023csal
University of Basel;2024;10.1007/s11673-024-10355-x;TRUE;sn2023csal
University of Basel;2024;10.1038/s41390-024-03675-6;TRUE;sn2023csal
University of Basel;2024;10.1007/s11673-024-10360-0;TRUE;sn2023csal
University of Basel;2024;10.1007/s00064-024-00844-y;TRUE;sn2023csal
University of Bern;2024;10.1007/s10143-024-02411-2;TRUE;sn2023csal
University of Bern;2024;10.1007/s11612-024-00758-0;TRUE;sn2023csal
University of Bern;2024;10.1007/s12144-024-07120-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-06922-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s10933-024-00342-y;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-06737-3;TRUE;sn2023csal
University of Bern;2024;10.1038/s41418-024-01427-x;TRUE;sn2023csal
University of Bern;2024;10.1007/s12024-024-00928-y;TRUE;sn2023csal
University of Bern;2024;10.1007/s10304-024-00608-8;TRUE;sn2023csal
University of Bern;2024;10.1007/s15010-024-02452-1;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-06946-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s00520-024-08366-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s13194-024-00579-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s00784-024-05914-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-06650-9;TRUE;sn2023csal
University of Bern;2024;10.1038/s41391-024-00829-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s00414-024-03244-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s10902-024-00798-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s11031-024-10092-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s00431-024-05785-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s10554-024-03259-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s10753-024-02208-x;TRUE;sn2023csal
University of Bern;2024;10.1038/s41393-024-00958-x;TRUE;sn2023csal
University of Bern;2024;10.1007/s11609-024-00518-3;TRUE;sn2023csal
University of Bern;2024;10.1007/s10640-024-00887-6;TRUE;sn2023csal
University of Bern;2024;10.1007/s11259-024-10465-2;TRUE;sn2023csal
University of Bern;2024;10.1007/s10071-024-01896-0;TRUE;sn2023csal
University of Bern;2024;10.1007/s13187-024-02492-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s12144-024-07053-7;TRUE;sn2023csal
University of Bern;2024;10.1007/s13669-024-00379-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-06660-7;TRUE;sn2023csal
University of Bern;2024;10.1007/s11357-024-01195-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s41975-024-00350-1;TRUE;sn2023csal
University of Bern;2024;10.1007/s10646-024-02758-8;TRUE;sn2023csal
University of Bern;2024;10.1007/s00784-024-05727-x;TRUE;sn2023csal
University of Bern;2024;10.1007/s00701-024-06169-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s10096-024-04888-7;TRUE;sn2023csal
University of Bern;2024;10.1007/s10933-024-00334-y;TRUE;sn2023csal
University of Bern;2024;10.1038/s41388-024-03230-x;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-07010-3;TRUE;sn2023csal
University of Bern;2024;10.1038/s41415-024-7405-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s41975-024-00368-5;TRUE;sn2023csal
University of Bern;2024;10.1007/s00784-024-05550-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s00414-024-03213-3;TRUE;sn2023csal
University of Bern;2024;10.1007/s00701-024-06058-2;TRUE;sn2023csal
University of Bern;2024;10.1007/s00784-024-05671-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s00068-024-02541-8;TRUE;sn2023csal
University of Bern;2024;10.1007/s10006-024-01275-6;TRUE;sn2023csal
University of Bern;2024;10.1007/s00784-024-05672-9;TRUE;sn2023csal
University of Bern;2024;10.1038/s41432-024-01073-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s00432-024-06044-2;TRUE;sn2023csal
University of Bern;2024;10.1038/s41375-024-02147-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s00446-024-00469-1;TRUE;sn2023csal
University of Bern;2024;10.1007/s00277-024-05982-8;TRUE;sn2023csal
University of Bern;2024;10.1007/s10439-024-03584-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s10670-024-00873-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s13194-024-00626-0;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-07034-9;TRUE;sn2023csal
University of Bern;2024;10.1038/s41409-024-02468-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s00404-024-07452-y;TRUE;sn2023csal
University of Bern;2024;10.1007/s00477-024-02715-1;TRUE;sn2023csal
University of Bern;2024;10.1007/s13194-024-00582-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s00737-024-01470-0;TRUE;sn2023csal
University of Bern;2024;10.1007/s11098-024-02112-y;TRUE;sn2023csal
University of Bern;2024;10.1007/s11135-024-01922-w;TRUE;sn2023csal
University of Bern;2024;10.1038/s41432-024-01050-2;TRUE;sn2023csal
University of Bern;2024;10.1038/s41432-024-01065-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s11214-024-01128-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s43681-024-00580-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s00402-024-05207-7;TRUE;sn2023csal
University of Bern;2024;10.1007/s13592-024-01058-8;TRUE;sn2023csal
University of Bern;2024;10.1007/s11764-024-01544-z;TRUE;sn2023csal
University of Bern;2024;10.1038/s41432-024-00999-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s00402-024-05322-5;TRUE;sn2023csal
University of Bern;2024;10.1007/s00701-024-06213-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s13534-024-00413-z;TRUE;sn2023csal
University of Bern;2024;10.1007/s41465-024-00314-0;TRUE;sn2023csal
University of Bern;2024;10.1007/s12662-024-00941-x;TRUE;sn2023csal
University of Bern;2024;10.1007/s00068-024-02505-y;TRUE;sn2023csal
University of Bern;2024;10.1007/s11916-024-01252-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s00784-024-05701-7;TRUE;sn2023csal
University of Bern;2024;10.1007/s00347-024-02058-w;TRUE;sn2023csal
University of Bern;2024;10.1007/s00198-024-07155-9;TRUE;sn2023csal
University of Bern;2024;10.1007/s12144-024-06575-4;TRUE;sn2023csal
University of Bern;2024;10.1007/s00259-024-06898-1;TRUE;sn2023csal
