institution;period;doi;is_hybrid;agreement
ETH Zurich;2021;10.1039/D0BM02217A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0CP06068B;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0CP06107G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0CS01424A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0CS01506G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0EE03757E;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0FD00134A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0NR08285F;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0NR08668A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0RE00451K;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0SE01637C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0SM02285C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0TA10480A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0TA11650E;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0TB02792H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0TC04667A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D0TC05821A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CC01315G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CC04306D;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CP00055A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CP00215E;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CP00730K;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CP02001C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CP03103A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CP03116C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CS00270H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CY00789K;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1CY01149A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1DT02257A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1EE00642H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1EM00006C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1EM00010A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1EM00062D;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1EW00373A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1EW00456E;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1EW00553G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1FO00630D;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1GC02623B;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1JA00193K;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1JA00205H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1JA00243K;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1LC00406A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1LC00570G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1LC00621E;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1LC00657F;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1ME00116G;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1NH00043H;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1NP00006C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1NR03133C;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1PY01044A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SE00335F;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SE00790D;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SM00142F;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SM00210D;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SM00244A;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SM00395J;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SM00466B;TRUE;Swiss Consortium RSC agreement
ETH Zurich;2021;10.1039/D1SM00683E;TRUE;Swiss Consortium RSC agreement
