Institution name;APC Payment Year;Date of Submission;Date of Acceptance;DOI;DOI URL;article_is_hybrid;Article OA Status;Publisher Name;Journal Name;Journal ISSN electronic;journal_issn_l ;Article License;agreement
University of Neuchatel;;01.12.2020;01.06.2023;10.1016/j.geb.2023.06.001;10.1016/j.geb.2023.06.001;TRUE;Hybrid;Elsevier;Games and Economic Behavior;0899-8256;;CC BY;
University of St.Gallen;;15.10.2020;13.10.2023;10.1016/j.respol.2023.104905;10.1016/j.respol.2023.104905;TRUE;Hybrid;Elsevier;Research Policy;0048-7333;;CC BY;
University of Zurich;;31.08.2020;14.11.2023;10.1016/j.geb.2023.11.004;10.1016/j.geb.2023.11.004;TRUE;Hybrid;Elsevier;Games and Economic Behavior;0899-8256;;CC BY;
