"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"Bern University of Applied Sciences",2022,NA,"10.1177/10564926221091521",TRUE,"SAGE Publications","Journal of Management Inquiry","1056-4926","1056-4926","1552-6542","1056-4926","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"Bern University of Applied Sciences",2022,NA,"10.1177/02690942221104774",TRUE,"SAGE Publications","Local Economy: The Journal of the Local Economy Policy Unit","0269-0942","0269-0942","1470-9325","0269-0942","https://creativecommons.org/licenses/by/4.0/",TRUE,"35814335","PMC9253928",NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"Bern University of Applied Sciences",2022,NA,"10.1177/13563890221136890",TRUE,"SAGE Publications","Evaluation","1356-3890","1356-3890","1461-7153","1356-3890","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"Bern University of Applied Sciences",2022,NA,"10.1177/09589287221141363",TRUE,"SAGE Publications","Journal of European Social Policy","0958-9287","0958-9287","1461-7269","0958-9287","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"37057057","PMC10084518",NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"Bern University of Applied Sciences",2022,NA,"10.1177/23259671221123299",FALSE,"SAGE Publications","Orthopaedic Journal of Sports Medicine","2325-9671","2325-9671","2325-9671","2325-9671","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"36263309","PMC9575465",NA,NA,TRUE,"Swiss Consortium SAGE agreement"
"Eawag - Swiss Federal Institute of Aquatic Science and Technology",2022,NA,"10.1177/09562478221084243",TRUE,"SAGE Publications","Environment and Urbanization","0956-2478","0956-2478","1746-0301","0956-2478","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"Eawag - Swiss Federal Institute of Aquatic Science and Technology",2022,NA,"10.1177/23998083221091568",TRUE,"SAGE Publications","Environment and Planning B: Urban Analytics and City Science","2399-8083","2399-8083","2399-8091","2399-8083","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"ETH Zurich",2022,NA,"10.1177/00223433221079861",TRUE,"SAGE Publications","Journal of Peace Research","0022-3433","0022-3433","1460-3578","0022-3433","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"ETH Zurich",2022,NA,"10.1177/13540688221083553",TRUE,"SAGE Publications","Party Politics","1354-0688","1354-0688","1460-3683","1354-0688","https://creativecommons.org/licenses/by/4.0/",TRUE,"37179660","PMC10170566",NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"ETH Zurich",2022,NA,"10.1177/03611981221087233",TRUE,"SAGE Publications","Transportation Research Record: Journal of the Transportation Research Board","0361-1981","0361-1981","2169-4052","0361-1981","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Swiss Consortium SAGE agreement"
"ETH Zurich",2022,NA,"10.1177/23998083221091822",TRUE,"SAGE Publications","Environment and Planning B: Urban Analytics and City Science","2399-8083","2399-8083","2399-8091","2399-8083","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"Swiss Consortium SAGE agreement"
