institution;period;doi;is hybrid;agreement
ETH Zurich;2023;10.1007/s10092-023-00562-0;TRUE;Swiss Consortium Springer Compact agreement
ETH Zurich;2023;10.1617/s11527-023-02287-6;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-022-03619-1;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1007/s41781-023-00094-w;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1007/s41781-023-00096-8;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-023-03923-4;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epja/s10050-023-00998-6;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjd/s10053-023-00672-y;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-023-04319-0;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1007/s41781-023-00104-x;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-023-04397-0;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-023-04427-x;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-023-04440-0;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-023-04434-y;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epja/s10050-023-01139-9;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjp/s13360-023-04621-x;TRUE;Swiss Consortium Springer Compact agreement
European Organization for Nuclear Research;2023;10.1140/epjs/s11734-023-01011-3;TRUE;Swiss Consortium Springer Compact agreement
Forschungsinstitut für biologischen Landbau FiBL;2023;10.1007/s00572-023-01122-8;TRUE;Swiss Consortium Springer Compact agreement
Forschungsinstitut für biologischen Landbau FiBL;2023;10.1007/s13593-023-00926-4;TRUE;Swiss Consortium Springer Compact agreement
Forschungsinstitut für biologischen Landbau FiBL;2023;10.1007/s10340-023-01709-2;TRUE;Swiss Consortium Springer Compact agreement
Graduate Institute of International and Development Studies;2023;10.1007/s42439-023-00075-y;TRUE;Swiss Consortium Springer Compact agreement
Graduate Institute of International and Development Studies;2023;10.1007/s11125-023-09668-3;TRUE;Swiss Consortium Springer Compact agreement
Haute École Pédagogique du Canton de Vaud;2023;10.1007/s40751-023-00127-4;TRUE;Swiss Consortium Springer Compact agreement
Kalaidos University of Applied Sciences;2023;10.1007/s43681-023-00276-7;TRUE;Swiss Consortium Springer Compact agreement
Lucerne University of Applied Sciences and Arts;2023;10.1007/s00146-023-01643-y;TRUE;Swiss Consortium Springer Compact agreement
Lucerne University of Applied Sciences and Arts;2023;10.1007/s00287-023-01538-8;TRUE;Swiss Consortium Springer Compact agreement
Lucerne University of Applied Sciences and Arts;2023;10.1007/s12592-023-00459-3;TRUE;Swiss Consortium Springer Compact agreement
Lucerne University of Applied Sciences and Arts;2023;10.1007/s40940-023-00227-y;TRUE;Swiss Consortium Springer Compact agreement
Lucerne University of Applied Sciences and Arts;2023;10.1007/s10899-023-10249-4;TRUE;Swiss Consortium Springer Compact agreement
Lucerne University of Applied Sciences and Arts;2023;10.1007/s00287-023-01547-7;TRUE;Swiss Consortium Springer Compact agreement
Lucerne University of Applied Sciences and Arts;2023;10.1007/s12054-023-00636-x;TRUE;Swiss Consortium Springer Compact agreement
OST University of Applied Science of Eastern Switzerland;2023;10.1007/s00520-023-08066-x;TRUE;Swiss Consortium Springer Compact agreement
Pädagogische Hochschule Bern;2023;10.1007/s11218-023-09782-2;TRUE;Swiss Consortium Springer Compact agreement
Pädagogische Hochschule Bern;2023;10.1007/s11618-023-01173-9;TRUE;Swiss Consortium Springer Compact agreement
Pädagogische Hochschule Bern;2023;10.1007/s11218-023-09837-4;TRUE;Swiss Consortium Springer Compact agreement
PSI - Paul Scherrer Institute;2023;10.1007/s00339-023-06408-4;TRUE;Swiss Consortium Springer Compact agreement
PSI - Paul Scherrer Institute;2023;10.1140/epjp/s13360-023-03721-y;TRUE;Swiss Consortium Springer Compact agreement
PSI - Paul Scherrer Institute;2023;10.1140/epja/s10050-023-00930-y;TRUE;Swiss Consortium Springer Compact agreement
PSI - Paul Scherrer Institute;2023;10.1140/epjp/s13360-023-03947-w;TRUE;Swiss Consortium Springer Compact agreement
PSI - Paul Scherrer Institute;2023;10.1007/s00339-023-06840-6;TRUE;Swiss Consortium Springer Compact agreement
PSI - Paul Scherrer Institute;2023;10.1140/epja/s10050-023-01104-6;TRUE;Swiss Consortium Springer Compact agreement
PSI - Paul Scherrer Institute;2023;10.1007/s00348-023-03740-6;TRUE;Swiss Consortium Springer Compact agreement
St.Gallen University of Teacher Education;2023;10.1007/s11218-023-09856-1;TRUE;Swiss Consortium Springer Compact agreement
Swiss Ornithological Institute;2023;10.1007/s11686-023-00710-0;TRUE;Swiss Consortium Springer Compact agreement
Swiss Ornithological Institute;2023;10.1007/s10336-023-02130-3;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10994-022-06297-3;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s11245-023-09890-w;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s12020-023-03326-6;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s12144-023-04415-5;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s00778-023-00784-2;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s00454-023-00492-2;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10664-023-10306-x;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s40263-023-00997-7;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10503-023-09613-w;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s11245-023-09909-2;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s11302-023-09939-w;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10703-023-00423-0;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s40619-023-01261-2;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s11154-023-09811-7;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s12016-023-08961-5;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s00467-023-06115-5;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s12020-023-03485-6;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s00345-023-04579-6;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s40620-023-01759-w;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10664-023-10393-w;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s11547-023-01723-5;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10676-023-09724-8;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s40822-023-00239-7;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10664-023-10392-x;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s11154-023-09859-5;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s11229-023-04421-x;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10664-023-10430-8;TRUE;Swiss Consortium Springer Compact agreement
Università della Svizzera italiana;2023;10.1007/s10734-023-01167-w;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s10802-022-01016-x;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s12063-023-00347-2;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s00391-023-02170-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s11218-023-09804-z;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s00253-023-12677-z;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s13138-023-00224-2;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s11618-023-01174-8;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s11423-023-10275-4;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s10571-023-01404-x;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s00500-023-09220-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s00146-023-01780-4;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s10614-023-10505-0;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s35834-023-00404-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Northwestern Switzerland;2023;10.1007/s12592-023-00479-z;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s11135-023-01638-3;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s41979-023-00098-6;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s42979-023-01817-x;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s11423-023-10248-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s10775-023-09609-8;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s40273-023-01297-0;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s10775-023-09624-9;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s40964-023-00504-w;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s11222-023-10343-y;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts of Southern Switzerland;2023;10.1007/s11423-023-10309-x;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s10209-022-00963-y;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s00216-022-04477-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s10746-023-09665-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1057/s41272-023-00421-1;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s12652-023-04626-5;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s10746-023-09675-5;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s10548-023-00983-8;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s43615-023-00295-w;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s00330-023-10181-6;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s12063-023-00413-9;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s00521-023-09029-3;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1007/s40318-023-00251-8;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences and Arts Western Switzerland;2023;10.1057/s41272-023-00461-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences of the Grisons;2023;10.1007/s12559-023-10129-4;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences of the Grisons;2023;10.1007/s00148-023-00969-7;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences of the Grisons;2023;10.1007/s13347-023-00659-y;TRUE;Swiss Consortium Springer Compact agreement
University of Applied Sciences of the Grisons;2023;10.1007/s10551-023-05550-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00784-022-04841-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12350-022-03174-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s40265-022-01826-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00402-022-04752-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11548-023-02831-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11266-023-00556-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00526-023-02432-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00423-022-02748-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00381-023-05855-x;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1140/epja/s10050-023-00921-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00402-023-04782-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00261-023-03823-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12529-023-10160-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.3758/s13415-022-01060-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41245-023-00165-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41245-023-00163-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00035-023-00293-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1038/s41396-023-01382-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00330-023-09474-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10405-023-00499-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00167-023-07351-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00266-023-03293-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10554-023-02813-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00167-023-07352-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1038/s41409-023-01943-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00292-023-01187-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12265-023-10366-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s15010-023-02014-x;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00113-023-01302-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00113-023-01303-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12520-023-01739-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00142-023-00601-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12027-023-00732-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00415-023-11671-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00415-023-11666-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s40520-023-02388-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10840-023-01535-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10746-023-09669-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11042-023-15082-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00256-023-04334-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00167-023-07404-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00142-023-00605-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10143-023-02000-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1038/s41409-023-01963-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00142-023-00608-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41252-023-00334-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00062-023-01287-x;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00112-023-01757-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00292-023-01195-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00345-023-04395-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00105-023-05157-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00415-023-11748-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00132-023-04366-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41245-023-00196-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00402-023-04908-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1038/s41386-023-01607-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11096-023-01596-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00381-023-05966-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00259-023-06272-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00117-023-01159-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00334-023-00927-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1038/s41386-023-01609-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00531-023-02321-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s13318-023-00833-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10911-023-09539-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00402-023-04923-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11548-023-02967-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11548-023-02957-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s40262-023-01261-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12028-023-01766-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11368-023-03573-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00535-023-02004-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00451-023-00514-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11192-023-04772-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00799-023-00367-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11033-023-08606-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00423-023-02972-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41244-023-00289-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11620-023-00719-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1038/s41430-023-01303-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12350-023-03322-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00129-023-05117-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00392-023-02249-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00423-023-03011-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11673-023-10256-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10875-023-01547-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00464-023-10276-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11606-023-08323-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00334-023-00940-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00330-023-10050-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00330-023-10082-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00330-023-10095-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00423-023-03034-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s40273-023-01305-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11245-023-09945-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00464-023-10335-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s42521-023-00093-x;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00330-023-10172-7;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00134-023-07194-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00125-023-05993-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00259-023-06383-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00526-023-02544-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00414-023-03076-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10461-023-04149-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00415-023-11944-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41649-023-00256-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00415-023-11943-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00259-023-06410-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00330-023-10217-x;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11019-023-10172-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00784-023-05235-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s43472-023-00108-3;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s43472-023-00107-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s13304-023-01640-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41973-023-00227-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41973-023-00228-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00125-023-06007-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10309-023-00627-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10072-023-07032-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11548-023-03014-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10103-023-03886-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1038/s41431-023-01468-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12268-023-2020-x;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10928-023-09886-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s12115-023-00918-w;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10933-023-00302-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00108-023-01604-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00415-023-12035-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00292-023-01250-0;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41973-023-00232-2;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1245/s10434-023-14437-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41973-023-00233-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s11673-023-10286-z;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s40818-023-00162-9;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1245/s10434-023-14404-4;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00330-023-10424-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s13167-023-00341-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10495-023-01911-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41245-023-00218-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00167-023-07643-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00442-023-05478-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00432-023-05466-8;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s44007-023-00079-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41999-023-00890-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00028-023-00919-6;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s10096-023-04715-5;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s00347-023-01961-y;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s43472-023-00118-1;TRUE;Swiss Consortium Springer Compact agreement
University of Basel;2023;10.1007/s41969-023-00217-z;TRUE;Swiss Consortium Springer Compact agreement
