institution;period;euro;DOI;backlist_oa;publisher;book_title;isbn
Pädagogische Hochschule Zürich;2023;15.500,00;https://doi.org/10.17433/978-3-17-034279-8;FALSE;Kohlhammer;Bildungsgerechtigkeit, Inklusion und Sozialraum;978-3-17-034279-8
