institution;period;euro;DOI;is_hybrid;publisher;journal_full_title;issn;url;
Pädagogische Hochschule Zürich;2024;2748,00;10.3390/children11111370;FALSE;MDPI;Children;2227-9067;https://www.mdpi.com/journal/children;
