"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Leibniz-DPZ","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2022-2022","tf2022zbw",2022,2022,"publish",0.0,"02f99v835_tf2022zbw_2022"
