"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"University of Education Freiburg",2024,NA,"10.1007/s11251-024-09670-y",TRUE,FALSE,"Springer Nature","Instructional Science","0020-4277","0020-4277","1573-1952","0020-4277","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s11251-024-09665-9",TRUE,FALSE,"Springer Nature","Instructional Science","0020-4277","0020-4277","1573-1952","0020-4277","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s13138-024-00232-w",TRUE,FALSE,"Springer Nature","Journal für Mathematik-Didaktik","0173-5322","0173-5322","1869-2699","0173-5322","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s10578-024-01767-2",TRUE,FALSE,"Springer Nature","Child Psychiatry & Human Development","0009-398X","0009-398X","1573-3327","0009-398X","https://creativecommons.org/licenses/by/4.0",TRUE,"39361212",NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s11858-024-01597-5",TRUE,FALSE,"Springer Nature","ZDM","1863-9690","1863-9690","1863-9704","1863-9690","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s42278-024-00210-8",TRUE,FALSE,"Springer Nature","Zeitschrift für Grundschulforschung","1865-3553","1865-3553","2523-3181","1865-3553","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s12054-024-00721-9",TRUE,FALSE,"Springer Nature","Sozial Extra","0931-279X","0931-279X","1863-8953","0931-279X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s11251-024-09693-5",TRUE,FALSE,"Springer Nature","Instructional Science","0020-4277","0020-4277","1573-1952","0020-4277","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s10648-024-09845-6",TRUE,FALSE,"Springer Nature","Educational Psychology Review","1040-726X","1040-726X","1573-336X","1040-726X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s11553-024-01128-w",TRUE,FALSE,"Springer Nature","Prävention und Gesundheitsförderung","1861-6755","1861-6755","1861-6763","1861-6755","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s12054-024-00657-0",TRUE,FALSE,"Springer Nature","Sozial Extra","0931-279X","0931-279X","1863-8953","0931-279X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s13138-024-00231-x",TRUE,FALSE,"Springer Nature","Journal für Mathematik-Didaktik","0173-5322","0173-5322","1869-2699","0173-5322","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1007/s12054-024-00687-8",TRUE,FALSE,"Springer Nature","Sozial Extra","0931-279X","0931-279X","1863-8953","0931-279X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"sn2024deal","02rtsfd15_sn2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1002/acp.4192",TRUE,FALSE,"Wiley-Blackwell","Applied Cognitive Psychology","0888-4080","0888-4080","1099-0720","0888-4080","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"wiley2024deal","02rtsfd15_wiley2024deal_2024"
"University of Education Freiburg",2024,NA,"10.1016/j.tine.2024.100238",TRUE,FALSE,"Elsevier BV","Trends in Neuroscience and Education","2211-9493","2211-9493",NA,"2211-9493","http://creativecommons.org/licenses/by/4.0/",TRUE,"39266122",NA,NA,NA,FALSE,"els2023deal","02rtsfd15_els2023deal_2024"
"University of Education Freiburg",2024,NA,"10.1177/02557614241237231",TRUE,FALSE,"SAGE Publications","International Journal of Music Education","0255-7614","0255-7614","1744-795X","0255-7614","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"sage2024gac","02rtsfd15_sage2024gac_2024"
"University of Education Freiburg",2024,NA,"10.1177/00224871241237497",TRUE,FALSE,"SAGE Publications","Journal of Teacher Education","0022-4871","0022-4871","1552-7816","0022-4871","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,FALSE,"sage2024gac","02rtsfd15_sage2024gac_2024"
"University of Education Freiburg",2024,NA,"10.1177/02557614241259755",TRUE,FALSE,"SAGE Publications","International Journal of Music Education","0255-7614","0255-7614","1744-795X","0255-7614","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"sage2024gac","02rtsfd15_sage2024gac_2024"
"University of Education Freiburg",2024,NA,"10.1080/10986065.2024.2377423",TRUE,FALSE,"Informa UK Limited","Mathematical Thinking and Learning","1098-6065","1098-6065","1532-7833","1098-6065","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"tf2024zbw","02rtsfd15_tf2024zbw_2024"
"University of Education Freiburg",2024,NA,"10.1080/10986065.2024.2421412",TRUE,FALSE,"Informa UK Limited","Mathematical Thinking and Learning","1098-6065","1098-6065","1532-7833","1098-6065","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"tf2024zbw","02rtsfd15_tf2024zbw_2024"
