"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Fraunhofer-Gesellschaft Publishing Fund",2019,1413.26,"10.3390/ma12010190",FALSE,"MDPI AG","Materials","1996-1944",NA,"1996-1944","1996-1944","https://creativecommons.org/licenses/by/4.0/",TRUE,"30626066","PMC6337543","ut:000456410200190",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,1510,"10.1016/j.envint.2018.12.014",FALSE,"Elsevier BV","Environment International","0160-4120","0160-4120",NA,"0160-4120","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"30622073",NA,"ut:000455532500054",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,1581.66,"10.3390/ijms19113482",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"30404153","PMC6274923","ut:000451528500198",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,3850,"10.1038/s41467-018-08042-8",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"30635585","PMC6484224","ut:000455473700019",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,1370,"10.1038/s41598-018-37342-8",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"30679689","PMC6345911","ut:000456554600186",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,847.69,"10.1117/1.jbo.23.12.121619",FALSE,"SPIE-Intl Soc Optical Eng","Journal of Biomedical Optics","1083-3668",NA,NA,"1083-3668",NA,TRUE,"30569671",NA,NA,NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,797.07,"10.3390/coatings8120469",FALSE,"MDPI AG","Coatings","2079-6412",NA,"2079-6412","2079-6412","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000455200300055",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,797.03,"10.3390/coatings9010033",FALSE,"MDPI AG","Coatings","2079-6412",NA,"2079-6412","2079-6412","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000457786200033",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,1799.35,"10.1155/2019/4349823",FALSE,"Hindawi Publishing Corporation","Complexity","1076-2787","1076-2787","1099-0526","1076-2787","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000458991500001",NA,TRUE
"Fraunhofer-Gesellschaft Publishing Fund",2019,219.07,"10.3390/bios9010024",FALSE,"MDPI AG","Biosensors","2079-6374",NA,"2079-6374","2079-6374","https://creativecommons.org/licenses/by/4.0/",TRUE,"30759839","PMC6469017","ut:000464413900002",NA,TRUE
