"institution";"period";"euro";"doi";"is_hybrid"
"Université de Lorraine";2019;796;"10.1128/MRA.00863-19";"FALSE"
"Université de Lorraine";2019;2454;"10.1186/s12889-019-7368-y";"FALSE"
"Université de Lorraine";2019;2160;"10.1186/s13100-019-0160-9";"FALSE"
"Université de Lorraine";2019;2232;"10.5194/se-10-251-2019";"FALSE"
"Université de Lorraine";2019;3339,6;"10.1016/j.epsl.2019.115766";"TRUE"
"Université de Lorraine";2019;1720;"10.1016/j.matdes.2019.108059";"FALSE"
"Université de Lorraine";2019;470;"10.1016/j.rinp.2018.12.067";"FALSE"
"Université de Lorraine";2019;2650;"10.1016/j.precamres.2019.105505";"TRUE"
"Université de Lorraine";2019;620;"10.3389/ffgc.2019.00045";"FALSE"
"Université de Lorraine";2019;2612;"10.3389/fmicb.2019.01512";"FALSE"
"Université de Lorraine";2019;1306,11;"10.3389/fmicb.2019.00732";"FALSE"
"Université de Lorraine";2019;819;"10.3389/fpls.2019.00712";"FALSE"
"Université de Lorraine";2019;3135;"10.3389/fpls.2019.00793";"FALSE"
"Université de Lorraine";2019;1638;"10.3389/fpsyg.2020.00366";"FALSE"
"Université de Lorraine";2019;1217;"10.24966/GGM-8662/100040";"FALSE"
"Université de Lorraine";2019;3011;"10.18632/oncotarget.26899";"FALSE"
"Université de Lorraine";2019;1328;"10.1107/S2052252519009230";"FALSE"
"Université de Lorraine";2019;829;"10.5772/intechopen.88880";"FALSE"
"Université de Lorraine";2019;690;"10.3390/antiox8090337";"FALSE"
"Université de Lorraine";2019;1240;"10.3390/app9020330";"FALSE"
"Université de Lorraine";2019;1236;"10.3390/app9061105";"FALSE"
"Université de Lorraine";2019;917;"10.3390/catal9020162";"FALSE"
"Université de Lorraine";2019;1632;"10.3390/ijerph16214242";"FALSE"
"Université de Lorraine";2019;1463;"10.3390/ijms20205097";"FALSE"
"Université de Lorraine";2019;1426;"10.3390/ijms20040973";"FALSE"
"Université de Lorraine";2019;1585;"10.3390/ijms20071579";"FALSE"
"Université de Lorraine";2019;1428;"10.3390/jcm8040551";"FALSE"
"Université de Lorraine";2019;1798;"10.3390/md17070406";"FALSE"
"Université de Lorraine";2019;536;"10.3390/ma12121977";"FALSE"
"Université de Lorraine";2019;1132;"10.3390/min9070427";"FALSE"
"Université de Lorraine";2019;1246;"10.3390/min9040227";"FALSE"
"Université de Lorraine";2019;957;"10.3390/min9100573";"FALSE"
"Université de Lorraine";2019;1595;"10.3390/molecules24102023";"FALSE"
"Université de Lorraine";2019;1646;"10.3390/molecules24203713";"FALSE"
"Université de Lorraine";2019;411;"10.3390/nano9121775";"FALSE"
"Université de Lorraine";2019;1336;"10.3390/polym11071108";"FALSE"
"Université de Lorraine";2019;1618;"10.3390/s19132901";"FALSE"
"Université de Lorraine";2019;457;"10.3390/math8010121";"FALSE"
"Université de Lorraine";2019;603;"10.3390/pathogens9010022";"FALSE"
"Université de Lorraine";2019;2990;"10.1038/s41419-019-1836-2";"FALSE"
"Université de Lorraine";2019;1390;"10.1038/s41597-019-0307-z";"FALSE"
"Université de Lorraine";2019;1490;"10.1038/s41598-019-50263-4";"FALSE"
"Université de Lorraine";2019;1490;"10.1038/s41598-019-53816-9";"FALSE"
"Université de Lorraine";2019;1192;"10.1038/s41598-019-44273-5";"FALSE"
"Université de Lorraine";2019;1192;"10.1038/s41598-019-45153-8";"FALSE"
"Université de Lorraine";2019;1412;"10.1371/journal.pone.0226266";"FALSE"
"Université de Lorraine";2019;1412;"10.1371/journal.pone.0218812";"FALSE"
"Université de Lorraine";2019;841;"10.1039/c9ra06686a";"FALSE"
"Université de Lorraine";2019;1993;"10.1177/1550147719832487";"FALSE"
"Université de Lorraine";2019;234;"10.19070/2470-4415-SI02-01001";"FALSE"
"Université de Lorraine";2019;2520;"10.1080/20002297.2019.1693222";"FALSE"
"Université de Lorraine";2019;2547;"10.1111/hex.12982";"FALSE"
"Université de Lorraine";2019;345;"10.15377/2410-4701.2018.05.1";"FALSE"
"Université de Lorraine";2019;345;"10.15377/2410-4701.2018.05.2";"FALSE"
