"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Université de Lorraine";2021;744;"10.5194/nhess-21-1263-2021";"FALSE";;;;;;
"Université de Lorraine";2021;730;"10.1016/j.bioactmat.2021.03.040";"FALSE";;;;;;
"Université de Lorraine";2021;3468;"10.1016/j.brs.2021.11.001";"FALSE";;;;;;
"Université de Lorraine";2021;3339;"10.1016/j.epsl.2020.116550";"TRUE";;;;;;
"Université de Lorraine";2021;2040;"10.1016/j.gca.2019.11.032";"TRUE";;;;;;
"Université de Lorraine";2021;1095;"10.1016/j.jbc.2021.100429";"FALSE";;;;;;
"Université de Lorraine";2021;2422;"10.1016/j.jclepro.2020.121602";"TRUE";;;;;;
"Université de Lorraine";2021;1680;"10.1016/j.jgar.2021.03.017";"FALSE";;;;;;
"Université de Lorraine";2021;480;"10.1016/j.jmrt.2021.03.092";"FALSE";;;;;;
"Université de Lorraine";2021;2230;"10.1016/j.matdes.2021.110280";"FALSE";;;;;;
"Université de Lorraine";2021;748;"10.26502/jcsct.5079132";"FALSE";;;;;;
"Université de Lorraine";2021;1202,021025;"10.3389/fcell.2021.627153";"FALSE";;;;;;
"Université de Lorraine";2021;1130;"10.3389/fchem.2021.705358";"FALSE";;;;;;
"Université de Lorraine";2021;774;"10.3389/fcomm.2021.719652";"FALSE";;;;;;
"Université de Lorraine";2021;1116,04;"10.3389/fmolb.2021.642606";"FALSE";;;;;;
"Université de Lorraine";2021;2029;"10.3389/fnut.2021.758518";"FALSE";;;;;;
"Université de Lorraine";2021;2404,04205;"10.3389/fonc.2021.665634";"FALSE";;;;;;
"Université de Lorraine";2021;874;"10.3389/fonc.2021.735257";"FALSE";;;;;;
"Université de Lorraine";2021;2404;"10.3389/fphys.2021.804577";"FALSE";;;;;;
"Université de Lorraine";2021;2404,04205;"10.3389/fphys.2021.657304";"FALSE";;;;;;
"Université de Lorraine";2021;2404;"10.3389/fpls.2021.735423";"FALSE";;;;;;
"Université de Lorraine";2021;2404;"10.3389/fpsyt.2022.813338";"FALSE";;;;;;
"Université de Lorraine";2021;2404,04;"10.3389/fpsyg.2021.630177";"FALSE";;;;;;
"Université de Lorraine";2021;2404;"10.3389/fpsyg.2021.802439";"FALSE";;;;;;
"Université de Lorraine";2021;2884;"10.3389/fpsyg.2021.743504";"FALSE";;;;;;
"Université de Lorraine";2021;2404;"10.3389/fpsyg.2021.693707";"FALSE";;;;;;
"Université de Lorraine";2021;1858;"10.3389/frvir.2021.706712";"FALSE";;;;;;
"Université de Lorraine";2021;2391;"10.1144/geochem2021-015";"TRUE";;;;;;
"Université de Lorraine";2021;3137;"10.18632/aging.203636";"TRUE";;;;;;
"Université de Lorraine";2021;1500;"10.52082/jssm.2021.743";"FALSE";;;;;;
"Université de Lorraine";2021;1127;"10.3390/ani11072109";"FALSE";;;;;;
"Université de Lorraine";2021;1136;"10.3390/antibiotics10111375";"FALSE";;;;;;
"Université de Lorraine";2021;1623;"10.3390/app112311278";"FALSE";;;;;;
"Université de Lorraine";2021;1532;"10.3390/app11094192";"FALSE";;;;;;
"Université de Lorraine";2021;1623;"10.3390/biology10040344";"FALSE";;;;;;
"Université de Lorraine";2021;1626;"10.3390/bios11030083";"FALSE";;;;;;
"Université de Lorraine";2021;901;"10.3390/cells10123438";"FALSE";;;;;;
"Université de Lorraine";2021;1136;"10.3390/data6060068";"FALSE";;;;;;
"Université de Lorraine";2021;991;"10.3390/dj9110136";"FALSE";;;;;;
"Université de Lorraine";2021;692;"10.3390/electronics10030243";"FALSE";;;;;;
"Université de Lorraine";2021;1803;"10.3390/en14113005";"FALSE";;;;;;
"Université de Lorraine";2021;1578;"10.3390/en14144308";"FALSE";;;;;;
"Université de Lorraine";2021;1803;"10.3390/foods10050991";"FALSE";;;;;;
"Université de Lorraine";2021;721;"10.3390/insects12080680";"FALSE";;;;;;
"Université de Lorraine";2021;1703;"10.3390/ijerph18030888";"FALSE";;;;;;
"Université de Lorraine";2021;2073;"10.3390/ijerph18158062";"FALSE";;;;;;
"Université de Lorraine";2021;1803;"10.3390/ijms22136738";"FALSE";;;;;;
"Université de Lorraine";2021;1622;"10.3390/ijms22063175";"FALSE";;;;;;
"Université de Lorraine";2021;1852;"10.3390/ijms22041773";"FALSE";;;;;;
"Université de Lorraine";2021;1355;"10.3390/ijms22062961";"FALSE";;;;;;
"Université de Lorraine";2021;903;"10.3390/ma14071636";"FALSE";;;;;;
"Université de Lorraine";2021;901;"10.3390/ma14112847";"FALSE";;;;;;
"Université de Lorraine";2021;1623;"10.3390/membranes11050366";"FALSE";;;;;;
"Université de Lorraine";2021;1532;"10.3390/met11121953";"FALSE";;;;;;
"Université de Lorraine";2021;1442;"10.3390/microorganisms9061113";"FALSE";;;;;;
"Université de Lorraine";2021;1477;"10.3390/microorganisms9010178";"FALSE";;;;;;
"Université de Lorraine";2021;901;"10.3390/microorganisms9081602";"FALSE";;;;;;
"Université de Lorraine";2021;1115;"10.3390/min10121078";"FALSE";;;;;;
"Université de Lorraine";2021;1262;"10.3390/min11101046";"FALSE";;;;;;
"Université de Lorraine";2021;440;"10.3390/nano11082055";"FALSE";;;;;;
"Université de Lorraine";2021;486;"10.3390/nano11112872";"FALSE";;;;;;
"Université de Lorraine";2021;856;"10.3390/ph14050396";"FALSE";;;;;;
"Université de Lorraine";2021;1442;"10.3390/ph14080774";"FALSE";;;;;;
"Université de Lorraine";2021;991;"10.3390/polym13111752";"FALSE";;;;;;
"Université de Lorraine";2021;856;"10.3390/su13084384";"FALSE";;;;;;
"Université de Lorraine";2021;1713;"10.3390/su131810472";"FALSE";;;;;;
"Université de Lorraine";2021;631;"10.3390/technologies9030067";"FALSE";;;;;;
"Université de Lorraine";2021;2803;"10.1099/jmm.0.001399";"TRUE";;;;;;
"Université de Lorraine";2021;1491;"10.1093/jacamr/dlab129";"FALSE";;;;;;
"Université de Lorraine";2021;1491;"10.1093/jacamr/dlab105";"FALSE";;;;;;
"Université de Lorraine";2021;972;"10.1093/jacamr/dlaa106";"FALSE";;;;;;
"Université de Lorraine";2021;1381;"10.1371/journal.pone.0252405";"FALSE";;;;;;
"Université de Lorraine";2021;1381;"10.1371/journal.pone.0248384";"FALSE";;;;;;
"Université de Lorraine";2021;750;"10.1039/d1ra04284j";"FALSE";;;;;;
"Université de Lorraine";2021;834;"10.1039/d0ra09274f";"FALSE";;;;;;
"Université de Lorraine";2021;2628;"10.1007/s12095-021-00507-w";"TRUE";;;;;;
"Université de Lorraine";2021;1480;"10.1186/s40658-020-00344-5";"FALSE";;;;;;
"Université de Lorraine";2021;1945;"10.1186/s12862-021-01937-z";"FALSE";;;;;;
"Université de Lorraine";2021;3290;"10.1038/s41419-021-04458-1";"FALSE";;;;;;
"Université de Lorraine";2021;4530;"10.1038/s41467-021-27403-4";"FALSE";;;;;;
"Université de Lorraine";2021;1800;"10.1002/aff2.21";"FALSE";;;;;;
"Université de Lorraine";2021;1642;"10.1002/brb3.2148";"FALSE";;;;;;
"Université de Lorraine";2021;1300;"10.1002/ctm2.455";"FALSE";;;;;;
